stamp,fl_tire_pressure_gauge,fl_tire_pressure
"builtin_interfaces.msg.Time(sec=1751478133, nanosec=757755638)",1640.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478133, nanosec=757755638)",1640.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478133, nanosec=757755638)",1640.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478133, nanosec=757755638)",1640.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478133, nanosec=757755638)",1640.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478134, nanosec=757739285)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478134, nanosec=757739285)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478134, nanosec=757739285)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478134, nanosec=757739285)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478134, nanosec=757739285)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478135, nanosec=757749142)",1634.0,2617.0
"builtin_interfaces.msg.Time(sec=1751478135, nanosec=757749142)",1634.0,2617.0
"builtin_interfaces.msg.Time(sec=1751478135, nanosec=757749142)",1634.0,2617.0
"builtin_interfaces.msg.Time(sec=1751478135, nanosec=757749142)",1634.0,2617.0
"builtin_interfaces.msg.Time(sec=1751478135, nanosec=757749142)",1634.0,2617.0
"builtin_interfaces.msg.Time(sec=1751478136, nanosec=757764765)",1628.0,2610.0
"builtin_interfaces.msg.Time(sec=1751478136, nanosec=757764765)",1628.0,2610.0
"builtin_interfaces.msg.Time(sec=1751478136, nanosec=757764765)",1628.0,2610.0
"builtin_interfaces.msg.Time(sec=1751478136, nanosec=757764765)",1628.0,2610.0
"builtin_interfaces.msg.Time(sec=1751478136, nanosec=757764765)",1628.0,2610.0
"builtin_interfaces.msg.Time(sec=1751478137, nanosec=757751968)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478137, nanosec=757751968)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478137, nanosec=757751968)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478137, nanosec=757751968)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478137, nanosec=757751968)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478138, nanosec=757777251)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478138, nanosec=757777251)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478138, nanosec=757777251)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478138, nanosec=757777251)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478138, nanosec=757777251)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478139, nanosec=757756865)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478139, nanosec=757756865)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478139, nanosec=757756865)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478139, nanosec=757756865)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478139, nanosec=757756865)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478140, nanosec=757744947)",1645.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478140, nanosec=757744947)",1645.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478140, nanosec=757744947)",1645.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478140, nanosec=757744947)",1645.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478140, nanosec=757744947)",1645.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478141, nanosec=757751600)",1643.0,2626.0
"builtin_interfaces.msg.Time(sec=1751478141, nanosec=757751600)",1643.0,2626.0
"builtin_interfaces.msg.Time(sec=1751478141, nanosec=757751600)",1643.0,2626.0
"builtin_interfaces.msg.Time(sec=1751478141, nanosec=757751600)",1643.0,2626.0
"builtin_interfaces.msg.Time(sec=1751478141, nanosec=757751600)",1643.0,2626.0
"builtin_interfaces.msg.Time(sec=1751478142, nanosec=757765833)",1643.0,2626.0
"builtin_interfaces.msg.Time(sec=1751478142, nanosec=757765833)",1643.0,2626.0
"builtin_interfaces.msg.Time(sec=1751478142, nanosec=757765833)",1643.0,2626.0
"builtin_interfaces.msg.Time(sec=1751478142, nanosec=757765833)",1643.0,2626.0
"builtin_interfaces.msg.Time(sec=1751478142, nanosec=757765833)",1643.0,2626.0
"builtin_interfaces.msg.Time(sec=1751478143, nanosec=757746635)",1647.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478143, nanosec=757746635)",1647.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478143, nanosec=757746635)",1647.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478143, nanosec=757746635)",1647.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478143, nanosec=757746635)",1647.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478144, nanosec=758190917)",1639.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478144, nanosec=758190917)",1639.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478144, nanosec=758190917)",1639.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478144, nanosec=758190917)",1639.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478144, nanosec=758190917)",1639.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478145, nanosec=757789591)",1640.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478145, nanosec=757789591)",1640.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478145, nanosec=757789591)",1640.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478145, nanosec=757789591)",1640.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478145, nanosec=757789591)",1640.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478146, nanosec=758184213)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478146, nanosec=758184213)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478146, nanosec=758184213)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478146, nanosec=758184213)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478146, nanosec=758184213)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478147, nanosec=757829597)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478147, nanosec=757829597)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478147, nanosec=757829597)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478147, nanosec=757829597)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478147, nanosec=757829597)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478148, nanosec=758740589)",1633.0,2615.0
"builtin_interfaces.msg.Time(sec=1751478148, nanosec=758740589)",1633.0,2615.0
"builtin_interfaces.msg.Time(sec=1751478148, nanosec=758740589)",1633.0,2615.0
"builtin_interfaces.msg.Time(sec=1751478148, nanosec=758740589)",1633.0,2615.0
"builtin_interfaces.msg.Time(sec=1751478148, nanosec=758740589)",1633.0,2615.0
"builtin_interfaces.msg.Time(sec=1751478149, nanosec=757921967)",1631.0,2613.0
"builtin_interfaces.msg.Time(sec=1751478149, nanosec=757921967)",1631.0,2613.0
"builtin_interfaces.msg.Time(sec=1751478149, nanosec=757921967)",1631.0,2613.0
"builtin_interfaces.msg.Time(sec=1751478149, nanosec=757921967)",1631.0,2613.0
"builtin_interfaces.msg.Time(sec=1751478149, nanosec=757921967)",1631.0,2613.0
"builtin_interfaces.msg.Time(sec=1751478150, nanosec=757790403)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478150, nanosec=757790403)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478150, nanosec=757790403)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478150, nanosec=757790403)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478150, nanosec=757790403)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478151, nanosec=757817141)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478151, nanosec=757817141)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478151, nanosec=757817141)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478151, nanosec=757817141)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478151, nanosec=757817141)",1629.0,2611.0
"builtin_interfaces.msg.Time(sec=1751478152, nanosec=758210659)",1634.0,2616.0
"builtin_interfaces.msg.Time(sec=1751478152, nanosec=758210659)",1634.0,2616.0
"builtin_interfaces.msg.Time(sec=1751478152, nanosec=758210659)",1634.0,2616.0
"builtin_interfaces.msg.Time(sec=1751478152, nanosec=758210659)",1634.0,2616.0
"builtin_interfaces.msg.Time(sec=1751478152, nanosec=758210659)",1634.0,2616.0
"builtin_interfaces.msg.Time(sec=1751478153, nanosec=757749280)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478153, nanosec=757749280)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478153, nanosec=757749280)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478153, nanosec=757749280)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478153, nanosec=757749280)",1638.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478154, nanosec=757751803)",1639.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478154, nanosec=757751803)",1639.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478154, nanosec=757751803)",1639.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478154, nanosec=757751803)",1639.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478154, nanosec=757751803)",1639.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478155, nanosec=757764462)",1639.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478155, nanosec=757764462)",1639.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478155, nanosec=757764462)",1639.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478155, nanosec=757764462)",1639.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478155, nanosec=757764462)",1639.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478156, nanosec=757757637)",1639.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478156, nanosec=757757637)",1639.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478156, nanosec=757757637)",1639.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478156, nanosec=757757637)",1639.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478156, nanosec=757757637)",1639.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478157, nanosec=757754391)",1640.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478157, nanosec=757754391)",1640.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478157, nanosec=757754391)",1640.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478157, nanosec=757754391)",1640.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478157, nanosec=757754391)",1640.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478158, nanosec=757761100)",1648.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478158, nanosec=757761100)",1648.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478158, nanosec=757761100)",1648.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478158, nanosec=757761100)",1648.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478158, nanosec=757761100)",1648.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478159, nanosec=757762655)",1646.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478159, nanosec=757762655)",1646.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478159, nanosec=757762655)",1646.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478159, nanosec=757762655)",1646.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478159, nanosec=757762655)",1646.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478160, nanosec=757754564)",1646.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478160, nanosec=757754564)",1646.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478160, nanosec=757754564)",1646.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478160, nanosec=757754564)",1646.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478160, nanosec=757754564)",1646.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478161, nanosec=757754036)",1646.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478161, nanosec=757754036)",1646.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478161, nanosec=757754036)",1646.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478161, nanosec=757754036)",1646.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478161, nanosec=757754036)",1646.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478162, nanosec=757762176)",1646.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478162, nanosec=757762176)",1646.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478162, nanosec=757762176)",1646.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478162, nanosec=757762176)",1646.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478162, nanosec=757762176)",1646.0,2628.0
"builtin_interfaces.msg.Time(sec=1751478163, nanosec=758242399)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478163, nanosec=758242399)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478163, nanosec=758242399)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478163, nanosec=758242399)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478163, nanosec=758242399)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478164, nanosec=757753410)",1642.0,2624.0
"builtin_interfaces.msg.Time(sec=1751478164, nanosec=757753410)",1642.0,2624.0
"builtin_interfaces.msg.Time(sec=1751478164, nanosec=757753410)",1642.0,2624.0
"builtin_interfaces.msg.Time(sec=1751478164, nanosec=757753410)",1642.0,2624.0
"builtin_interfaces.msg.Time(sec=1751478164, nanosec=757753410)",1642.0,2624.0
"builtin_interfaces.msg.Time(sec=1751478165, nanosec=757756271)",1642.0,2624.0
"builtin_interfaces.msg.Time(sec=1751478165, nanosec=757756271)",1642.0,2624.0
"builtin_interfaces.msg.Time(sec=1751478165, nanosec=757756271)",1642.0,2624.0
"builtin_interfaces.msg.Time(sec=1751478165, nanosec=757756271)",1642.0,2624.0
"builtin_interfaces.msg.Time(sec=1751478165, nanosec=757756271)",1642.0,2624.0
"builtin_interfaces.msg.Time(sec=1751478166, nanosec=756855613)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478166, nanosec=756855613)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478166, nanosec=756855613)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478166, nanosec=756855613)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478166, nanosec=756855613)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478167, nanosec=756760026)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478167, nanosec=756760026)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478167, nanosec=756760026)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478167, nanosec=756760026)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478167, nanosec=756760026)",1643.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478168, nanosec=756742317)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478168, nanosec=756742317)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478168, nanosec=756742317)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478168, nanosec=756742317)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478168, nanosec=756742317)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478169, nanosec=756763868)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478169, nanosec=756763868)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478169, nanosec=756763868)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478169, nanosec=756763868)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478169, nanosec=756763868)",1641.0,2623.0
"builtin_interfaces.msg.Time(sec=1751478170, nanosec=756762731)",1640.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478170, nanosec=756762731)",1640.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478170, nanosec=756762731)",1640.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478170, nanosec=756762731)",1640.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478170, nanosec=756762731)",1640.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=756770179)",1637.0,2618.0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=756770179)",1637.0,2618.0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=756770179)",1637.0,2618.0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=756770179)",1637.0,2618.0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=756770179)",1637.0,2618.0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=756866094)",1633.0,2614.0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=756866094)",1633.0,2614.0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=756866094)",1633.0,2614.0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=756866094)",1633.0,2614.0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=756866094)",1633.0,2614.0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=756761286)",1633.0,2614.0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=756761286)",1633.0,2614.0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=756761286)",1633.0,2614.0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=756761286)",1633.0,2614.0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=756761286)",1633.0,2614.0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=756737725)",1634.0,2615.0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=756737725)",1634.0,2615.0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=756737725)",1634.0,2615.0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=756737725)",1634.0,2615.0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=756737725)",1634.0,2615.0
"builtin_interfaces.msg.Time(sec=1751478175, nanosec=756823294)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478175, nanosec=756823294)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478175, nanosec=756823294)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478175, nanosec=756823294)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478175, nanosec=756823294)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478176, nanosec=756763981)",1641.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478176, nanosec=756763981)",1641.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478176, nanosec=756763981)",1641.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478176, nanosec=756763981)",1641.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478176, nanosec=756763981)",1641.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478177, nanosec=756743059)",1652.0,2632.0
"builtin_interfaces.msg.Time(sec=1751478177, nanosec=756743059)",1652.0,2632.0
"builtin_interfaces.msg.Time(sec=1751478177, nanosec=756743059)",1652.0,2632.0
"builtin_interfaces.msg.Time(sec=1751478177, nanosec=756743059)",1652.0,2632.0
"builtin_interfaces.msg.Time(sec=1751478177, nanosec=756743059)",1652.0,2632.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=756846577)",1652.0,2632.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=756846577)",1652.0,2632.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=756846577)",1652.0,2632.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=756846577)",1652.0,2632.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=756846577)",1652.0,2632.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=756823602)",1653.0,2633.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=756823602)",1653.0,2633.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=756823602)",1653.0,2633.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=756823602)",1653.0,2633.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=756823602)",1653.0,2633.0
"builtin_interfaces.msg.Time(sec=1751478180, nanosec=756759013)",1650.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478180, nanosec=756759013)",1650.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478180, nanosec=756759013)",1650.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478180, nanosec=756759013)",1650.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478180, nanosec=756759013)",1650.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478181, nanosec=756751125)",1651.0,2631.0
"builtin_interfaces.msg.Time(sec=1751478181, nanosec=756751125)",1651.0,2631.0
"builtin_interfaces.msg.Time(sec=1751478181, nanosec=756751125)",1651.0,2631.0
"builtin_interfaces.msg.Time(sec=1751478181, nanosec=756751125)",1651.0,2631.0
"builtin_interfaces.msg.Time(sec=1751478181, nanosec=756751125)",1651.0,2631.0
"builtin_interfaces.msg.Time(sec=1751478182, nanosec=756754777)",1651.0,2631.0
"builtin_interfaces.msg.Time(sec=1751478182, nanosec=756754777)",1651.0,2631.0
"builtin_interfaces.msg.Time(sec=1751478182, nanosec=756754777)",1651.0,2631.0
"builtin_interfaces.msg.Time(sec=1751478182, nanosec=756754777)",1651.0,2631.0
"builtin_interfaces.msg.Time(sec=1751478182, nanosec=756754777)",1651.0,2631.0
"builtin_interfaces.msg.Time(sec=1751478183, nanosec=756762748)",1649.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478183, nanosec=756762748)",1649.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478183, nanosec=756762748)",1649.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478183, nanosec=756762748)",1649.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478183, nanosec=756762748)",1649.0,2630.0
"builtin_interfaces.msg.Time(sec=1751478184, nanosec=756741498)",1646.0,2627.0
"builtin_interfaces.msg.Time(sec=1751478184, nanosec=756741498)",1646.0,2627.0
"builtin_interfaces.msg.Time(sec=1751478184, nanosec=756741498)",1646.0,2627.0
"builtin_interfaces.msg.Time(sec=1751478184, nanosec=756741498)",1646.0,2627.0
"builtin_interfaces.msg.Time(sec=1751478184, nanosec=756741498)",1646.0,2627.0
"builtin_interfaces.msg.Time(sec=1751478185, nanosec=756762957)",1642.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478185, nanosec=756762957)",1642.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478185, nanosec=756762957)",1642.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478185, nanosec=756762957)",1642.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478185, nanosec=756762957)",1642.0,2622.0
"builtin_interfaces.msg.Time(sec=1751478186, nanosec=756761861)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478186, nanosec=756761861)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478186, nanosec=756761861)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478186, nanosec=756761861)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478186, nanosec=756761861)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478187, nanosec=756752239)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478187, nanosec=756752239)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478187, nanosec=756752239)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478187, nanosec=756752239)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478187, nanosec=756752239)",1640.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478188, nanosec=758272861)",1640.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478188, nanosec=758272861)",1640.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478188, nanosec=758272861)",1640.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478188, nanosec=758272861)",1640.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478188, nanosec=758272861)",1640.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478189, nanosec=756742809)",1641.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478189, nanosec=756742809)",1641.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478189, nanosec=756742809)",1641.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478189, nanosec=756742809)",1641.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478189, nanosec=756742809)",1641.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478190, nanosec=756753082)",1642.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478190, nanosec=756753082)",1642.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478190, nanosec=756753082)",1642.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478190, nanosec=756753082)",1642.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478190, nanosec=756753082)",1642.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478191, nanosec=756754799)",1642.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478191, nanosec=756754799)",1642.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478191, nanosec=756754799)",1642.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478191, nanosec=756754799)",1642.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478191, nanosec=756754799)",1642.0,2620.0
"builtin_interfaces.msg.Time(sec=1751478192, nanosec=762341200)",1642.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478192, nanosec=762341200)",1642.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478192, nanosec=762341200)",1642.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478192, nanosec=762341200)",1642.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478192, nanosec=762341200)",1642.0,2619.0
"builtin_interfaces.msg.Time(sec=1751478193, nanosec=756765192)",1644.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478193, nanosec=756765192)",1644.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478193, nanosec=756765192)",1644.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478193, nanosec=756765192)",1644.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478193, nanosec=756765192)",1644.0,2621.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=756752418)",1648.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=756752418)",1648.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=756752418)",1648.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=756752418)",1648.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478194, nanosec=756752418)",1648.0,2625.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=756768178)",1652.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=756768178)",1652.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=756768178)",1652.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=756768178)",1652.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=756768178)",1652.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=756740810)",1652.0,2629.0
"builtin_interfaces.msg.Time(sec=1751478196, nanosec=756740810)",1652.0,2629.0
