stamp,battery_voltage,safety_switch_state,mode_switch_state,sys_state,raptor_rolling_counter
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=161859228)",13.3,4,False,9,20
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=361848153)",13.100000000000001,4,False,9,40
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=561802862)",13.100000000000001,4,False,9,60
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=761793001)",13.100000000000001,4,False,9,80
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=961929825)",13.100000000000001,4,False,9,100
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=161828726)",13.100000000000001,4,False,9,120
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=361807407)",13.100000000000001,4,False,9,140
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=561830365)",13.100000000000001,4,False,9,160
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=761806180)",13.0,4,False,9,180
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=962816570)",13.100000000000001,4,False,9,200
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=161889542)",13.0,4,False,9,220
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=361985865)",13.0,4,False,9,240
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=561930577)",13.0,4,False,9,4
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=761812040)",13.0,4,False,9,24
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=961791818)",13.0,4,False,9,44
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=161999173)",13.0,4,False,9,64
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=361755992)",12.9,4,False,9,84
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=561862548)",12.9,4,False,9,104
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=761836215)",12.9,4,False,9,124
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=963017722)",12.9,4,False,9,144
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=161872253)",12.9,4,False,9,164
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=361824925)",12.9,4,False,9,184
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=561864964)",12.8,4,False,9,204
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=761922107)",12.8,4,False,9,224
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=961839286)",12.9,4,False,9,244
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=161754209)",12.9,4,False,9,8
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=366509011)",12.9,4,False,9,28
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=569135833)",12.9,4,False,9,48
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=761863059)",13.0,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=966535408)",12.9,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=161917591)",12.9,4,False,9,108
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=361989406)",12.9,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=562061167)",12.9,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=761913637)",13.200000000000001,4,False,9,168
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=961902016)",13.200000000000001,4,False,9,188
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=161786392)",12.9,4,False,9,208
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=360928194)",12.9,4,False,9,228
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=563153875)",13.0,4,False,9,248
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=761863712)",12.9,4,False,9,12
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=961814564)",13.0,4,False,9,32
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=162285634)",13.0,4,False,9,52
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=361798554)",12.9,4,False,9,72
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=561858688)",12.9,4,False,9,92
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=761837772)",12.9,4,False,9,112
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=960933869)",13.200000000000001,4,False,9,132
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=161758410)",13.200000000000001,4,False,9,152
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=361830077)",13.200000000000001,4,False,9,172
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=561805023)",13.200000000000001,4,False,9,192
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=761793837)",13.0,4,False,9,212
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=961890902)",13.3,4,False,9,232
"builtin_interfaces.msg.Time(sec=1751478241, nanosec=161855224)",13.3,4,False,9,252
"builtin_interfaces.msg.Time(sec=1751478241, nanosec=360918632)",13.3,4,False,9,16
"builtin_interfaces.msg.Time(sec=1751478241, nanosec=561915436)",13.100000000000001,4,False,9,36
"builtin_interfaces.msg.Time(sec=1751478241, nanosec=761839643)",13.200000000000001,4,False,9,56
"builtin_interfaces.msg.Time(sec=1751478241, nanosec=961127925)",13.200000000000001,4,False,9,76
"builtin_interfaces.msg.Time(sec=1751478242, nanosec=161831455)",13.200000000000001,4,False,9,96
"builtin_interfaces.msg.Time(sec=1751478242, nanosec=361810684)",13.200000000000001,4,False,9,116
"builtin_interfaces.msg.Time(sec=1751478242, nanosec=561761807)",13.200000000000001,4,False,9,136
"builtin_interfaces.msg.Time(sec=1751478242, nanosec=760847902)",13.3,4,False,9,156
"builtin_interfaces.msg.Time(sec=1751478242, nanosec=960938108)",13.3,4,False,9,176
"builtin_interfaces.msg.Time(sec=1751478243, nanosec=161118610)",13.3,4,False,9,196
"builtin_interfaces.msg.Time(sec=1751478243, nanosec=360998567)",13.3,4,False,9,216
"builtin_interfaces.msg.Time(sec=1751478243, nanosec=560987263)",13.3,4,False,9,236
"builtin_interfaces.msg.Time(sec=1751478243, nanosec=770953445)",13.3,4,False,9,1
"builtin_interfaces.msg.Time(sec=1751478243, nanosec=960908363)",13.3,4,False,9,20
"builtin_interfaces.msg.Time(sec=1751478244, nanosec=160920151)",13.3,4,False,9,40
"builtin_interfaces.msg.Time(sec=1751478244, nanosec=360950002)",13.3,4,False,9,60
"builtin_interfaces.msg.Time(sec=1751478244, nanosec=560846064)",13.3,4,False,9,80
"builtin_interfaces.msg.Time(sec=1751478244, nanosec=760905491)",13.3,4,False,9,100
"builtin_interfaces.msg.Time(sec=1751478244, nanosec=960859442)",13.3,4,False,9,120
"builtin_interfaces.msg.Time(sec=1751478245, nanosec=161818134)",13.3,4,False,9,140
"builtin_interfaces.msg.Time(sec=1751478245, nanosec=360947899)",13.200000000000001,4,False,9,160
"builtin_interfaces.msg.Time(sec=1751478245, nanosec=560921562)",13.200000000000001,4,False,9,180
"builtin_interfaces.msg.Time(sec=1751478245, nanosec=761014196)",13.100000000000001,4,False,9,200
"builtin_interfaces.msg.Time(sec=1751478245, nanosec=960922204)",13.200000000000001,4,False,9,220
"builtin_interfaces.msg.Time(sec=1751478246, nanosec=160939501)",13.3,4,False,9,240
"builtin_interfaces.msg.Time(sec=1751478246, nanosec=360973992)",13.200000000000001,4,False,9,4
"builtin_interfaces.msg.Time(sec=1751478246, nanosec=561078657)",13.3,4,False,9,24
"builtin_interfaces.msg.Time(sec=1751478246, nanosec=760985082)",13.100000000000001,4,False,9,44
"builtin_interfaces.msg.Time(sec=1751478246, nanosec=960928995)",13.100000000000001,4,False,9,64
"builtin_interfaces.msg.Time(sec=1751478247, nanosec=162390411)",13.200000000000001,4,False,9,84
"builtin_interfaces.msg.Time(sec=1751478247, nanosec=360977846)",13.200000000000001,4,False,9,104
"builtin_interfaces.msg.Time(sec=1751478247, nanosec=560935170)",13.100000000000001,4,False,9,124
"builtin_interfaces.msg.Time(sec=1751478247, nanosec=760931589)",13.100000000000001,4,False,9,144
"builtin_interfaces.msg.Time(sec=1751478247, nanosec=964605985)",13.100000000000001,4,False,9,164
"builtin_interfaces.msg.Time(sec=1751478248, nanosec=160947914)",13.100000000000001,4,False,9,184
"builtin_interfaces.msg.Time(sec=1751478248, nanosec=360906441)",13.100000000000001,4,False,9,204
"builtin_interfaces.msg.Time(sec=1751478248, nanosec=560876720)",13.100000000000001,4,False,9,224
"builtin_interfaces.msg.Time(sec=1751478248, nanosec=760871640)",13.100000000000001,4,False,9,244
"builtin_interfaces.msg.Time(sec=1751478248, nanosec=960871148)",13.100000000000001,4,False,9,8
"builtin_interfaces.msg.Time(sec=1751478249, nanosec=161864223)",13.0,4,False,9,28
"builtin_interfaces.msg.Time(sec=1751478249, nanosec=361845145)",13.0,4,False,9,48
"builtin_interfaces.msg.Time(sec=1751478249, nanosec=561268805)",13.100000000000001,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751478249, nanosec=762228253)",13.0,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751478249, nanosec=961806989)",13.0,4,False,9,108
"builtin_interfaces.msg.Time(sec=1751478250, nanosec=161764165)",12.9,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751478250, nanosec=362114618)",12.9,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751478250, nanosec=561785229)",12.9,4,False,9,168
"builtin_interfaces.msg.Time(sec=1751478250, nanosec=761791602)",12.9,4,False,9,188
"builtin_interfaces.msg.Time(sec=1751478250, nanosec=960948529)",12.9,4,False,9,209
"builtin_interfaces.msg.Time(sec=1751478251, nanosec=166418119)",12.8,4,False,9,228
"builtin_interfaces.msg.Time(sec=1751478251, nanosec=361888572)",13.200000000000001,4,False,9,248
"builtin_interfaces.msg.Time(sec=1751478251, nanosec=561794174)",13.100000000000001,4,False,9,12
"builtin_interfaces.msg.Time(sec=1751478251, nanosec=761747194)",13.0,4,False,9,32
"builtin_interfaces.msg.Time(sec=1751478251, nanosec=960908479)",13.0,4,False,9,52
"builtin_interfaces.msg.Time(sec=1751478252, nanosec=161770525)",12.9,4,False,9,72
"builtin_interfaces.msg.Time(sec=1751478252, nanosec=361764397)",13.0,4,False,9,92
"builtin_interfaces.msg.Time(sec=1751478252, nanosec=561811339)",13.0,4,False,9,112
"builtin_interfaces.msg.Time(sec=1751478252, nanosec=761806014)",12.9,4,False,9,132
"builtin_interfaces.msg.Time(sec=1751478252, nanosec=961796906)",13.100000000000001,4,False,9,152
"builtin_interfaces.msg.Time(sec=1751478253, nanosec=161783167)",13.0,4,False,9,172
"builtin_interfaces.msg.Time(sec=1751478253, nanosec=361813307)",13.0,4,False,9,192
"builtin_interfaces.msg.Time(sec=1751478253, nanosec=561968622)",13.100000000000001,4,False,9,212
"builtin_interfaces.msg.Time(sec=1751478253, nanosec=761003374)",12.9,4,False,9,232
"builtin_interfaces.msg.Time(sec=1751478253, nanosec=961763157)",12.9,4,False,9,252
"builtin_interfaces.msg.Time(sec=1751478254, nanosec=161778005)",12.9,4,False,9,16
"builtin_interfaces.msg.Time(sec=1751478254, nanosec=361794656)",13.0,4,False,9,36
"builtin_interfaces.msg.Time(sec=1751478254, nanosec=563320977)",12.9,4,False,9,56
"builtin_interfaces.msg.Time(sec=1751478254, nanosec=760964006)",12.9,4,False,9,76
"builtin_interfaces.msg.Time(sec=1751478254, nanosec=960888169)",13.0,4,False,9,96
"builtin_interfaces.msg.Time(sec=1751478255, nanosec=161819653)",12.9,4,False,9,116
"builtin_interfaces.msg.Time(sec=1751478255, nanosec=361086922)",12.9,4,False,9,136
"builtin_interfaces.msg.Time(sec=1751478255, nanosec=561072505)",13.0,4,False,9,156
"builtin_interfaces.msg.Time(sec=1751478255, nanosec=760950937)",13.0,4,False,9,176
"builtin_interfaces.msg.Time(sec=1751478255, nanosec=961751787)",12.9,4,False,9,196
"builtin_interfaces.msg.Time(sec=1751478256, nanosec=160928203)",12.9,4,False,9,216
"builtin_interfaces.msg.Time(sec=1751478256, nanosec=361836254)",12.9,4,False,9,236
"builtin_interfaces.msg.Time(sec=1751478256, nanosec=560939450)",12.9,4,False,9,0
"builtin_interfaces.msg.Time(sec=1751478256, nanosec=761746158)",12.9,4,False,9,20
"builtin_interfaces.msg.Time(sec=1751478256, nanosec=961830136)",12.9,4,False,9,40
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=161765593)",13.0,4,False,9,60
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=361753085)",12.9,4,False,9,80
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=561779109)",12.9,4,False,9,100
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=762537650)",12.9,4,False,9,120
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=962263554)",12.9,4,False,9,140
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=161767540)",12.9,4,False,9,160
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=361015417)",12.9,4,False,9,180
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=561140749)",12.9,4,False,9,200
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=762358123)",13.0,4,False,9,220
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=960936324)",12.9,4,False,9,240
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=161750335)",12.9,4,False,9,4
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=361766487)",12.9,4,False,9,24
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=560948428)",12.8,4,False,9,44
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=761747320)",12.8,4,False,9,64
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=960980698)",12.8,4,False,9,84
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=160921998)",12.9,4,False,9,104
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=364032035)",13.0,4,False,9,124
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=561757806)",12.9,4,False,9,144
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=760854530)",12.9,4,False,9,164
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=961766883)",12.9,4,False,9,184
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=160857647)",12.9,4,False,9,204
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=360876473)",12.9,4,False,9,224
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=560907318)",12.8,4,False,9,244
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=761419974)",12.9,4,False,9,8
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=960983902)",12.9,4,False,9,28
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=160863623)",13.0,4,False,9,48
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=360920557)",12.9,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=560952924)",13.0,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=760968256)",13.0,4,False,9,108
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=960983275)",13.0,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=161123223)",12.9,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=363939341)",12.9,4,False,9,168
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=561866592)",13.0,4,False,9,188
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=760977288)",12.9,4,False,9,208
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=960912751)",13.0,4,False,9,228
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=160855812)",13.200000000000001,4,False,9,248
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=360988489)",13.200000000000001,4,False,9,12
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=560862301)",13.200000000000001,4,False,9,32
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=760896955)",13.100000000000001,4,False,9,52
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=961698870)",13.200000000000001,4,False,9,72
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=160892987)",13.4,4,False,9,92
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=360933689)",13.0,4,False,9,112
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=561398674)",13.200000000000001,4,False,9,132
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=761938919)",13.200000000000001,4,False,9,152
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=960864927)",13.3,4,False,9,172
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=160881207)",13.3,4,False,9,192
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=361308981)",13.200000000000001,4,False,9,212
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=560909803)",13.200000000000001,4,False,9,232
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=760896347)",13.200000000000001,4,False,9,252
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=960921915)",13.200000000000001,4,False,9,16
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=162722209)",13.200000000000001,4,False,9,36
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=360997489)",13.200000000000001,4,False,9,56
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=560903938)",13.200000000000001,4,False,9,76
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=760872642)",13.200000000000001,4,False,9,96
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=960873594)",13.200000000000001,4,False,9,116
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=162023154)",13.200000000000001,4,False,9,136
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=360894267)",13.100000000000001,4,False,9,156
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=560871924)",13.100000000000001,4,False,9,176
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=760870044)",13.100000000000001,4,False,9,196
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=961545765)",13.100000000000001,4,False,9,216
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=160937036)",13.100000000000001,4,False,9,236
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=361754091)",13.100000000000001,4,False,9,0
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=560933967)",13.100000000000001,4,False,9,20
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=760997377)",13.200000000000001,4,False,9,40
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=962142983)",13.100000000000001,4,False,9,60
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=160940532)",13.200000000000001,4,False,9,80
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=360914508)",13.200000000000001,4,False,9,100
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=560865376)",13.200000000000001,4,False,9,120
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=761095748)",13.200000000000001,4,False,9,140
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=960849558)",13.200000000000001,4,False,9,160
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=160805410)",13.200000000000001,4,False,9,180
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=360934931)",13.200000000000001,4,False,9,200
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=560855736)",13.200000000000001,4,False,9,220
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=760849009)",13.200000000000001,4,False,9,240
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=960881492)",13.200000000000001,4,False,9,4
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=165422160)",13.200000000000001,4,False,9,24
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=360822374)",13.200000000000001,4,False,9,44
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=560849055)",13.200000000000001,4,False,9,64
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=760847187)",13.200000000000001,4,False,9,84
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=960814807)",13.200000000000001,4,False,9,104
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=160847568)",13.200000000000001,4,False,9,124
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=362283619)",13.200000000000001,4,False,9,144
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=560834578)",13.200000000000001,4,False,9,164
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=760829816)",13.200000000000001,4,False,9,184
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=960872642)",13.200000000000001,4,False,9,204
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=160853318)",13.3,4,False,9,224
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=360917054)",13.200000000000001,4,False,9,244
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=560839051)",13.200000000000001,4,False,9,8
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=760831693)",13.200000000000001,4,False,9,28
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=960860833)",13.3,4,False,9,48
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=160842287)",13.200000000000001,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=360843679)",13.200000000000001,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=560855343)",13.200000000000001,4,False,9,108
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=760855722)",13.3,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=960947516)",13.3,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=162246434)",13.3,4,False,9,168
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=360789400)",13.3,4,False,9,188
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=560808425)",13.3,4,False,9,208
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=760845463)",13.3,4,False,9,228
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=960804712)",13.200000000000001,4,False,9,248
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=160817556)",13.3,4,False,9,12
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=360802473)",13.3,4,False,9,32
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=560972825)",13.3,4,False,9,52
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=760921076)",13.200000000000001,4,False,9,72
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=960804311)",13.3,4,False,9,92
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=160804970)",13.200000000000001,4,False,9,112
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=360800089)",13.3,4,False,9,132
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=560839418)",13.3,4,False,9,152
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=763019452)",13.3,4,False,9,172
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=960870432)",13.200000000000001,4,False,9,192
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=160822720)",13.3,4,False,9,212
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=360942549)",13.3,4,False,9,232
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=560926001)",13.3,4,False,9,252
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=770928297)",13.200000000000001,4,False,9,17
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=960784970)",13.3,4,False,9,36
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=161544675)",13.3,4,False,9,56
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=360930097)",13.3,4,False,9,76
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=561092883)",13.200000000000001,4,False,9,96
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=760780954)",13.3,4,False,9,116
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=960798378)",13.3,4,False,9,136
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=160801340)",13.3,4,False,9,156
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=360769205)",13.3,4,False,9,176
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=562283475)",13.3,4,False,9,196
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=760896941)",13.3,4,False,9,216
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=960790367)",13.3,4,False,9,236
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=160783141)",13.3,4,False,9,0
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=360908785)",13.3,4,False,9,20
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=560799907)",13.3,4,False,9,40
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=760804442)",13.200000000000001,4,False,9,60
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=960833708)",13.200000000000001,4,False,9,80
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=160770677)",13.3,4,False,9,100
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=360797157)",13.200000000000001,4,False,9,120
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=560782386)",13.200000000000001,4,False,9,140
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=760780883)",13.200000000000001,4,False,9,160
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=960813925)",13.200000000000001,4,False,9,180
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=161114337)",13.200000000000001,4,False,9,200
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=360772013)",13.3,4,False,9,220
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=560927590)",13.200000000000001,4,False,9,240
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=760810073)",13.200000000000001,4,False,9,4
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=960858820)",13.3,4,False,9,24
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=160855154)",13.3,4,False,9,44
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=360782056)",13.3,4,False,9,64
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=560915104)",13.3,4,False,9,84
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=760798030)",13.200000000000001,4,False,9,104
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=960783011)",13.3,4,False,9,124
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=160817023)",13.3,4,False,9,144
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=360783225)",13.200000000000001,4,False,9,164
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=565610551)",13.200000000000001,4,False,9,184
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=760781152)",13.200000000000001,4,False,9,204
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=960933267)",13.200000000000001,4,False,9,224
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=160869579)",13.3,4,False,9,244
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=360871946)",13.200000000000001,4,False,9,8
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=561846070)",13.200000000000001,4,False,9,28
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=760796979)",13.3,4,False,9,48
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=960813682)",13.200000000000001,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=160758142)",13.200000000000001,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=360774785)",13.200000000000001,4,False,9,108
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=560952443)",13.200000000000001,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=761931903)",13.3,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=961323465)",13.200000000000001,4,False,9,168
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=160787575)",13.200000000000001,4,False,9,188
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=360786459)",13.200000000000001,4,False,9,208
