stamp,group_fields,insstatus_mode,insstatus_gps_fix,insstatus_time_error,insstatus_imu_error,insstatus_mag_pres_error,insstatus_gps_error,insstatus_gps_heading_ins,insstatus_gps_compass,poslla_x,poslla_y,poslla_z,velbody_x,velbody_y,velbody_z,velned_x,velned_y,velned_z
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=650922656)",779,2,True,False,False,False,False,False,True,36.58032258277733,-121.75014160982894,218.44089523563161,13.86121654510498,-0.1257910281419754,-0.15860113501548767,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=660921144)",779,2,True,False,False,False,False,False,True,36.5803227901124,-121.75014008624393,218.44151742896065,13.80721664428711,-0.1686677634716034,-0.16402007639408112,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=670919584)",779,2,True,False,False,False,False,False,True,36.58032299905385,-121.75013856857079,218.4421283439733,13.746353149414062,-0.1780547946691513,-0.22541595995426178,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=680920888)",779,2,True,False,False,False,False,False,True,36.58032320932529,-121.75013705839815,218.44294568989426,13.677367210388184,-0.171155646443367,-0.295609712600708,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=690922400)",779,2,True,False,False,False,False,False,True,36.580323419934125,-121.75013555519077,218.44405317306519,13.620118141174316,-0.15761560201644897,-0.32630419731140137,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=700921632)",779,2,True,False,False,False,False,False,True,36.58032363108615,-121.75013405804965,218.4454256813042,13.569857597351074,-0.154149129986763,-0.31627899408340454,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=710925728)",779,2,True,False,False,False,False,False,True,36.580323842125026,-121.75013256776771,218.4470606627874,13.514310836791992,-0.15419261157512665,-0.2877478003501892,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=720927776)",779,2,True,False,False,False,False,False,True,36.58032397622791,-121.75013119497541,218.43304260261357,13.446624755859375,-0.16757270693778992,-0.27810758352279663,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=730928032)",779,2,True,False,False,False,False,False,True,36.58032418797577,-121.7501297192559,218.43462022254243,13.37564754486084,-0.1667511910200119,-0.29617583751678467,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=740927520)",779,2,True,False,False,False,False,False,True,36.58032440032598,-121.7501282511574,218.43594562681392,13.305554389953613,-0.16134576499462128,-0.2735249400138855,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=750925216)",779,2,True,False,False,False,False,False,True,36.58032461357856,-121.75012679124376,218.43701753718778,13.24485969543457,-0.1686698943376541,-0.20847898721694946,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=760927264)",779,2,True,False,False,False,False,False,True,36.5803248266856,-121.75012533883839,218.43785840831697,13.188580513000488,-0.1806546151638031,-0.15305212140083313,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=770927776)",779,2,True,False,False,False,False,False,True,36.58032503963536,-121.75012389210522,218.43842755630612,13.134225845336914,-0.18457730114459991,-0.16155004501342773,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=780926008)",779,2,True,False,False,False,False,False,True,36.58032525254527,-121.75012245104874,218.43882766924798,13.08633041381836,-0.16855591535568237,-0.20963060855865479,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=790925728)",779,2,True,False,False,False,False,False,True,36.58032546612672,-121.75012101367533,218.4392564529553,13.059885025024414,-0.15736070275306702,-0.22336998581886292,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=800927776)",779,2,True,False,False,False,False,False,True,36.580325681468885,-121.75011957986351,218.4397877175361,13.036625862121582,-0.16778789460659027,-0.23189616203308105,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=810928288)",779,2,True,False,False,False,False,False,True,36.5803258987455,-121.75011815033842,218.4406655789353,13.008292198181152,-0.1977776288986206,-0.2432287633419037,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=820926520)",779,2,True,False,False,False,False,False,True,36.58032611835992,-121.7501167243492,218.44183932011947,12.980579376220703,-0.22244930267333984,-0.27008116245269775,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=830924216)",779,2,True,False,False,False,False,False,True,36.58032634008998,-121.75011530159968,218.4432497806847,12.950069427490234,-0.21974273025989532,-0.31067389249801636,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=840927264)",779,2,True,False,False,False,False,False,True,36.5803265629873,-121.75011388211753,218.44473210861906,12.915349006652832,-0.20897430181503296,-0.32938486337661743,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=850926520)",779,2,True,False,False,False,False,False,True,36.58032678628504,-121.75011246722978,218.44620959740132,12.878003120422363,-0.19127072393894196,-0.3135267198085785,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=860928824)",779,2,True,False,False,False,False,False,True,36.580327009897644,-121.75011105680237,218.44752042088658,12.843503952026367,-0.18774135410785675,-0.2687705159187317,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=870930336)",779,2,True,False,False,False,False,False,True,36.58032723446643,-121.75010965062769,218.4485940313898,12.806175231933594,-0.20192573964595795,-0.20849189162254333,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=880929568)",779,2,True,False,False,False,False,False,True,36.58032746040505,-121.75010825003832,218.44936950830743,12.764037132263184,-0.23176492750644684,-0.16630017757415771,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=890926520)",779,2,True,False,False,False,False,False,True,36.58032768849456,-121.75010685505359,218.4497947478667,12.713704109191895,-0.2557039260864258,-0.15143588185310364,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=900928568)",779,2,True,False,False,False,False,False,True,36.58032791860556,-121.75010546607436,218.44999345904216,12.661924362182617,-0.2662975788116455,-0.17295363545417786,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=910929848)",779,2,True,False,False,False,False,False,True,36.580328150571226,-121.7501040832345,218.45013288455084,12.613481521606445,-0.2641080319881439,-0.2026650756597519,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=920932128)",779,2,True,False,False,False,False,False,True,36.58032828836121,-121.75010274664571,218.4338290807791,12.577654838562012,-0.24886883795261383,-0.22488591074943542,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=930929312)",779,2,True,False,False,False,False,False,True,36.58032852279589,-121.75010137247078,218.43404577905312,12.54595947265625,-0.24378705024719238,-0.2397903949022293,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=940933944)",779,2,True,False,False,False,False,False,True,36.58032875849855,-121.75010000274658,218.43451208109036,12.518545150756836,-0.2474685162305832,-0.23859678208827972,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=950933944)",779,2,True,False,False,False,False,False,True,36.58032899669446,-121.75009863683013,218.43522855546325,12.492912292480469,-0.27509304881095886,-0.2343290001153946,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=960933920)",779,2,True,False,False,False,False,False,True,36.580329238134986,-121.75009727500222,218.4360955748707,12.459039688110352,-0.30344510078430176,-0.22831283509731293,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=970931616)",779,2,True,False,False,False,False,False,True,36.580329482838145,-121.75009591810814,218.4369716271758,12.422449111938477,-0.32718002796173096,-0.22605964541435242,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=980932408)",779,2,True,False,False,False,False,False,True,36.580329729935706,-121.75009456640643,218.43780642095953,12.375834465026855,-0.3307248651981354,-0.2359212189912796,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=990932408)",779,2,True,False,False,False,False,False,True,36.58032997820365,-121.7500932197986,218.43853196594864,12.33554744720459,-0.3150743842124939,-0.23981118202209473,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=932640)",779,2,True,False,False,False,False,False,True,36.58033022682032,-121.75009187745079,218.4390157693997,12.298592567443848,-0.2935841679573059,-0.22261762619018555,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=10929568)",779,2,True,False,False,False,False,False,True,36.580330475553545,-121.75009053948091,218.43924751970917,12.265007972717285,-0.27600544691085815,-0.206740140914917,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=20931872)",779,2,True,False,False,False,False,False,True,36.58033072495315,-121.75008920541124,218.43936255015433,12.233660697937012,-0.2745179831981659,-0.19209112226963043,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=30932128)",779,2,True,False,False,False,False,False,True,36.580330975665206,-121.75008787552969,218.43942851712927,12.20903205871582,-0.28433823585510254,-0.1787440925836563,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=40931360)",779,2,True,False,False,False,False,False,True,36.5803312284331,-121.75008654900928,218.43947017099708,12.185887336730957,-0.2997521460056305,-0.1726616621017456,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=50928056)",779,2,True,False,False,False,False,False,True,36.58033148339501,-121.75008522589663,218.43950822437182,12.16252613067627,-0.31593310832977295,-0.17528246343135834,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=60927264)",779,2,True,False,False,False,False,False,True,36.58033174021725,-121.7500839057878,218.4396373424679,12.136199951171875,-0.3211825489997864,-0.19109795987606049,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=70927776)",779,2,True,False,False,False,False,False,True,36.58033199838864,-121.75008258914615,218.43992349226028,12.108129501342773,-0.3151354491710663,-0.20605583488941193,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=80927008)",779,2,True,False,False,False,False,False,True,36.5803322573302,-121.75008127611798,218.4402896198444,12.079205513000488,-0.30649569630622864,-0.21673209965229034,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=90924960)",779,2,True,False,False,False,False,False,True,36.580332517206585,-121.75007996656868,218.4406742071733,12.048221588134766,-0.29379966855049133,-0.224260613322258,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=100927008)",779,2,True,False,False,False,False,False,True,36.58033277810825,-121.7500786606668,218.4410424833186,12.016866683959961,-0.2875543534755707,-0.22878530621528625,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=110928288)",779,2,True,False,False,False,False,False,True,36.580333040237036,-121.75007735885565,218.4413256412372,11.986488342285156,-0.2844012379646301,-0.22817301750183105,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=120927520)",779,2,True,False,False,False,False,False,True,36.58033321556835,-121.75007607011938,218.42486913036555,11.964065551757812,-0.2835388779640198,-0.21886658668518066,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=130925240)",779,2,True,False,False,False,False,False,True,36.58033348030261,-121.75007477437963,218.42496683076024,11.944433212280273,-0.2827548682689667,-0.20801012217998505,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=140928800)",779,2,True,False,False,False,False,False,True,36.580333746210236,-121.75007348134395,218.42497987672687,11.92758846282959,-0.2790994644165039,-0.20312049984931946,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=150928056)",779,2,True,False,False,False,False,False,True,36.58033401303162,-121.75007219081337,218.4249254008755,11.910390853881836,-0.276761531829834,-0.199508398771286,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=160927288)",779,2,True,False,False,False,False,False,True,36.58033428075819,-121.75007090276354,218.42484425893053,11.893038749694824,-0.2763611972332001,-0.19454653561115265,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=170924984)",779,2,True,False,False,False,False,False,True,36.58033454992849,-121.75006961695058,218.42479444667697,11.879416465759277,-0.28225913643836975,-0.19123291969299316,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=180928032)",779,2,True,False,False,False,False,False,True,36.58033482099973,-121.75006833321406,218.42478790925816,11.866859436035156,-0.29530030488967896,-0.18614688515663147,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=190928544)",779,2,True,False,False,False,False,False,True,36.580335094426964,-121.75006705188127,218.4248219174333,11.85505485534668,-0.30676957964897156,-0.19169022142887115,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=200927776)",779,2,True,False,False,False,False,False,True,36.58033537037211,-121.75006577266264,218.42492672987282,11.84310245513916,-0.31713399291038513,-0.20262205600738525,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=210925472)",779,2,True,False,False,False,False,False,True,36.580335648443295,-121.75006449549188,218.42508770385757,11.829056739807129,-0.31754642724990845,-0.21002723276615143,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=220927520)",779,2,True,False,False,False,False,False,True,36.58033592814318,-121.75006322031697,218.42527177045122,11.814663887023926,-0.31343671679496765,-0.20851992070674896,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=230928032)",779,2,True,False,False,False,False,False,True,36.58033620898252,-121.75006194702732,218.42541732173413,11.800949096679688,-0.30482712388038635,-0.20337003469467163,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=240929848)",779,2,True,False,False,False,False,False,True,36.580336490826966,-121.75006067576108,218.4254823620431,11.786959648132324,-0.296621710062027,-0.20360633730888367,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=250928800)",779,2,True,False,False,False,False,False,True,36.58033677380532,-121.75005940622444,218.42546295840293,11.773143768310547,-0.2899560332298279,-0.206442728638649,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=260930848)",779,2,True,False,False,False,False,False,True,36.58033705830425,-121.75005813884073,218.42534565273672,11.758831977844238,-0.2912836968898773,-0.20774251222610474,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=270928544)",779,2,True,False,False,False,False,False,True,36.580337344607386,-121.750056873596,218.42517764447257,11.745417594909668,-0.2931557893753052,-0.20657843351364136,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=280929592)",779,2,True,False,False,False,False,False,True,36.58033763244209,-121.7500556105817,218.42497494304553,11.73283576965332,-0.29461669921875,-0.20880469679832458,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=290931104)",779,2,True,False,False,False,False,False,True,36.58033792173479,-121.75005434913213,218.4247915148735,11.722023010253906,-0.29174450039863586,-0.21746870875358582,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=300930336)",779,2,True,False,False,False,False,False,True,36.58033821212707,-121.75005308965541,218.42464309791103,11.710055351257324,-0.28609180450439453,-0.22256110608577728,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=310934432)",779,2,True,False,False,False,False,False,True,36.58033850349317,-121.75005183219612,218.42450609384105,11.696732521057129,-0.2815266251564026,-0.2265208512544632,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=320936224)",779,2,True,False,False,False,False,False,True,36.58033872387833,-121.75005058778152,218.40773320244625,11.680537223815918,-0.28181779384613037,-0.21645118296146393,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=330935224)",779,2,True,False,False,False,False,False,True,36.58033901781811,-121.75004933470426,218.40756394900382,11.665996551513672,-0.2889769673347473,-0.2076636254787445,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=340935456)",779,2,True,False,False,False,False,False,True,36.58033931400913,-121.75004808448003,218.4073548950255,11.64891529083252,-0.3024219274520874,-0.20285871624946594,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=350932896)",779,2,True,False,False,False,False,False,True,36.580339612565176,-121.75004683704552,218.40709106251597,11.632381439208984,-0.3143880069255829,-0.1919640302658081,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=360934688)",779,2,True,False,False,False,False,False,True,36.580339912926036,-121.75004559240037,218.4067775392905,11.616403579711914,-0.3151979446411133,-0.18044191598892212,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=370931128)",779,2,True,False,False,False,False,False,True,36.58034021460703,-121.75004435035474,218.4064705260098,11.59984302520752,-0.3172161877155304,-0.17129431664943695,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=380932920)",779,2,True,False,False,False,False,False,True,36.58034051745303,-121.75004311060155,218.40619346313179,11.58432388305664,-0.31183525919914246,-0.1681736409664154,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=390933176)",779,2,True,False,False,False,False,False,True,36.58034082126512,-121.75004187330691,218.40594806242734,11.567465782165527,-0.30823495984077454,-0.16946616768836975,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=400933152)",779,2,True,False,False,False,False,False,True,36.5803411264859,-121.75004063810066,218.40571380220354,11.549738883972168,-0.30817875266075134,-0.1703956127166748,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=410930848)",779,2,True,False,False,False,False,False,True,36.58034143360379,-121.75003940577314,218.40548041276634,11.534507751464844,-0.31977924704551697,-0.166791632771492,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=420932896)",779,2,True,False,False,False,False,False,True,36.58034174344644,-121.75003817603087,218.40524250734597,11.520225524902344,-0.33649933338165283,-0.1704246699810028,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=430932152)",779,2,True,False,False,False,False,False,True,36.580342056083865,-121.75003694898817,218.40503954794258,11.507938385009766,-0.34428876638412476,-0.17912188172340393,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=440932384)",779,2,True,False,False,False,False,False,True,36.58034237120316,-121.75003572406892,218.40486982744187,11.494436264038086,-0.3479534983634949,-0.19282570481300354,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=450929312)",779,2,True,False,False,False,False,False,True,36.5803426879816,-121.75003450127866,218.4047692650929,11.480851173400879,-0.3413745164871216,-0.20127347111701965,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=460931616)",779,2,True,False,False,False,False,False,True,36.58034300577512,-121.7500332800637,218.4047040231526,11.470279693603516,-0.3331429064273834,-0.19984108209609985,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=470931872)",779,2,True,False,False,False,False,False,True,36.58034332447036,-121.7500320608704,218.40463388338685,11.457374572753906,-0.3251262307167053,-0.2009737640619278,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=480930848)",779,2,True,False,False,False,False,False,True,36.580343644233956,-121.75003084332769,218.40453495830297,11.44384479522705,-0.31883689761161804,-0.2040918916463852,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=490928288)",779,2,True,False,False,False,False,False,True,36.58034396523362,-121.75002962805054,218.4043766129762,11.428014755249023,-0.318782776594162,-0.20226401090621948,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=500930592)",779,2,True,False,False,False,False,False,True,36.58034428821779,-121.75002841541864,218.40413300134242,11.411853790283203,-0.3312532305717468,-0.19302909076213837,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=510931872)",779,2,True,False,False,False,False,False,True,36.5803446139289,-121.75002720561292,218.4037910727784,11.395956993103027,-0.34642696380615234,-0.18644730746746063,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=520929848)",779,2,True,False,False,False,False,False,True,36.58034477963159,-121.75002593114914,218.38699887879193,11.37986946105957,-0.35188111662864685,-0.18775790929794312,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=530928544)",779,2,True,False,False,False,False,False,True,36.58034510996871,-121.75002472687885,218.38651157636195,11.362271308898926,-0.3558916747570038,-0.19141817092895508,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=540930848)",779,2,True,False,False,False,False,False,True,36.58034544224663,-121.75002352559373,218.38603945448995,11.345684051513672,-0.3511965572834015,-0.19578206539154053,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=550930104)",779,2,True,False,False,False,False,False,True,36.58034577585014,-121.75002232712319,218.38560412079096,11.327580451965332,-0.3456283211708069,-0.19686706364154816,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=560930336)",779,2,True,False,False,False,False,False,True,36.5803461108534,-121.75002113105147,218.3852196680382,11.311676025390625,-0.3448026180267334,-0.2052256464958191,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=570929848)",779,2,True,False,False,False,False,False,True,36.58034644794971,-121.7500199381337,218.38486803602427,11.294711112976074,-0.34891924262046814,-0.2122315764427185,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=580932896)",779,2,True,False,False,False,False,False,True,36.58034678757228,-121.75001874777936,218.38455712608993,11.278048515319824,-0.3588726818561554,-0.21799400448799133,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=590932896)",779,2,True,False,False,False,False,False,True,36.580347130262915,-121.7500175610648,218.3842986598611,11.261751174926758,-0.38027337193489075,-0.21710647642612457,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=600932128)",779,2,True,False,False,False,False,False,True,36.58034747628951,-121.75001637753982,218.38403344899416,11.24759578704834,-0.3927140533924103,-0.2156045287847519,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=610929312)",779,2,True,False,False,False,False,False,True,36.58034782484963,-121.75001519704276,218.38372684456408,11.231136322021484,-0.3972941040992737,-0.21531298756599426,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=620930616)",779,2,True,False,False,False,False,False,True,36.58034817508493,-121.75001401909736,218.38338601309806,11.216187477111816,-0.38842493295669556,-0.21500453352928162,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=630930872)",779,2,True,False,False,False,False,False,True,36.58034852638782,-121.75001284343,218.38303478620946,11.203608512878418,-0.38058388233184814,-0.2127748280763626,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=640929848)",779,2,True,False,False,False,False,False,True,36.58034887906586,-121.75001166963048,218.38269872870296,11.192391395568848,-0.3759279251098633,-0.21593935787677765,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=650928544)",779,2,True,False,False,False,False,False,True,36.58034923362073,-121.75001049828568,218.38236233778298,11.180015563964844,-0.3791942298412323,-0.22127440571784973,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=660930592)",779,2,True,False,False,False,False,False,True,36.58034959067552,-121.75000932952435,218.38201552908868,11.167886734008789,-0.38799452781677246,-0.2233501672744751,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=670931104)",779,2,True,False,False,False,False,False,True,36.580349950623,-121.7500081633459,218.38164878170937,11.154707908630371,-0.39990758895874023,-0.2196464240550995,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=680930336)",779,2,True,False,False,False,False,False,True,36.58035031343697,-121.75000700013743,218.38127017952502,11.143245697021484,-0.4100816249847412,-0.22085079550743103,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=690927032)",779,2,True,False,False,False,False,False,True,36.58035067859998,-121.75000583972202,218.3809134354815,11.130021095275879,-0.4110310971736908,-0.22560545802116394,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=700930080)",779,2,True,False,False,False,False,False,True,36.58035104527313,-121.7500046816105,218.38055923581123,11.114249229431152,-0.40323036909103394,-0.22496792674064636,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=710930360)",779,2,True,False,False,False,False,False,True,36.580351412869675,-121.75000352589763,218.38018290232867,11.097579956054688,-0.3895871043205261,-0.21673159301280975,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=720930592)",779,2,True,False,False,False,False,False,True,36.58035166104166,-121.75000234634196,218.3643234912306,11.079648971557617,-0.3779979348182678,-0.2086813598871231,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=730927288)",779,2,True,False,False,False,False,False,True,36.58035202977165,-121.75000119564913,218.36383627634495,11.061368942260742,-0.36983996629714966,-0.20481550693511963,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=740929336)",779,2,True,False,False,False,False,False,True,36.58035240011651,-121.75000004781732,218.3632893608883,11.04231071472168,-0.3743168115615845,-0.20427295565605164,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=750930592)",779,2,True,False,False,False,False,False,True,36.580352772991,-121.7499989033872,218.36271885223687,11.02478313446045,-0.39109453558921814,-0.19861824810504913,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=760928824)",779,2,True,False,False,False,False,False,True,36.58035314898083,-121.74999776278884,218.3621413046494,11.010296821594238,-0.4072590172290802,-0.2015284150838852,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=770927264)",779,2,True,False,False,False,False,False,True,36.58035352795469,-121.74999662512762,218.36158353835344,10.995118141174316,-0.4151046574115753,-0.21202924847602844,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=780929312)",779,2,True,False,False,False,False,False,True,36.58035390917623,-121.74999549021578,218.36111025046557,10.981539726257324,-0.41242069005966187,-0.22308658063411713,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=790928568)",779,2,True,False,False,False,False,False,True,36.58035429182279,-121.74999435788786,218.3607760295272,10.97020435333252,-0.4030402898788452,-0.23153431713581085,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=800928056)",779,2,True,False,False,False,False,False,True,36.580354675706964,-121.74999322732295,218.36060162447393,10.959554672241211,-0.3922659754753113,-0.2409735918045044,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=810926496)",779,2,True,False,False,False,False,False,True,36.580355061068566,-121.74999209873222,218.36050428450108,10.946221351623535,-0.38810282945632935,-0.24484319984912872,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=820928800)",779,2,True,False,False,False,False,False,True,36.58035544817837,-121.74999097297017,218.36039409413934,10.93083381652832,-0.3902049660682678,-0.236460879445076,0.0,0.0,0.0
