stamp,fluid_pressure,variance
"builtin_interfaces.msg.Time(sec=1751478112, nanosec=811821496)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478112, nanosec=841818656)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478112, nanosec=931818656)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478112, nanosec=951818144)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=71810464)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=81809464)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=91809440)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=101807136)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=111808928)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=121809928)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=131806904)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=151806648)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=161807648)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=171805624)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=181804064)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=191806624)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=201806368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=211805344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=221803040)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=231804832)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=241803832)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=251803832)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=261805088)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=271804576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=281801016)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=291803808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=301802808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=311801784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=321806624)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=331808416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=341808416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=351806392)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=361803320)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=371802296)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=381800736)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=391802528)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=401802784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=411801760)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=421798456)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=431800248)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=441800504)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=451800736)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=461797664)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=471804576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=481804832)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=491804064)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=501800504)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=511802296)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=521804296)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=531801016)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=541799456)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=551801248)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=561799992)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=571799968)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=581797408)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=591799456)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=601799456)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=611797176)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=621795616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=631796152)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=641797152)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=651799200)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=661796896)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=671798432)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=681797432)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=691796408)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=701794360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=711797152)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=721798152)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=731794872)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=741792312)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=751795104)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=761795104)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=771793824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=781790008)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=791791800)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=801792800)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=811790776)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=821789472)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=831790008)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=841790008)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=851789984)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=861787168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=871786144)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=881783328)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=891784120)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=901785120)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=911784096)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=921781792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=931783584)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=941782584)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=951781560)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=961779000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=971781536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=981780536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478113, nanosec=991780512)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=1780536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=11783328)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=21782328)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=31782304)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=41778744)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=51781536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=61781536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=71780256)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=81776696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=91779488)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=101778744)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=111778720)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=121776904)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=131776440)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=141777696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=151776416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=161773600)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=171775392)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=181775136)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=191773856)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=201771296)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=211773088)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=221773088)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=231771064)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=241769248)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=251770784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=261770784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=271769504)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=281765688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=291767736)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=301768736)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=311767712)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=321766152)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=331766688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=341766688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=351764664)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=361762848)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=371761824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=381758008)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=391759544)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=401759288)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=411759008)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=421756448)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=431755424)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=441752864)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=451751096)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=461750840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=471750560)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=481748256)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=491749792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=501748792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=511748768)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=521746208)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=531748000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=541746744)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=551746464)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=561742904)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=571744440)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=581745440)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=591744416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=601741600)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=611743392)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=621742392)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=631742112)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=641739808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=651741600)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=661740600)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=671739320)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=681736760)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=691739296)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=701740064)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=711739040)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=721736480)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=731738272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=741737016)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=751736736)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=761734432)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=771734968)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=781735968)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=791734688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=801732128)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=811734176)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=821733920)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=831732640)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=841730080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=851731616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=861730080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=871731616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=881731616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=891730592)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=901726776)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=911729824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=921731080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=931728800)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=941725240)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=951727032)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=961727032)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=971727264)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=981724448)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478114, nanosec=991726240)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=1725240)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=11723960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=21722400)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=31724192)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=41724192)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=51721912)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=61723168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=71724704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=81724448)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=91723424)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=101720864)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=111722400)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=121723656)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=131721376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=141718816)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=151720608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=161719608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=171720352)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=181717536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=191719328)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=201719352)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=211718072)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=221716256)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=231718048)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=241715232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=251716280)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=261717792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=271718840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=281719840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=291718560)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=301718584)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=311721120)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=321721864)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=331718840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=341717024)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=351717560)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=361716024)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=371717560)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=381717304)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=391716280)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=401714208)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=411715000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=421715000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=431713720)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=441712160)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=451712952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=461713952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=471711928)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=481709368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=491712160)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=501712160)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=511711136)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=521709832)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=531709368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=541709368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=551708344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=561706016)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=571706808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=581707808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=591706784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=601704224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=611706016)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=621705272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=631703992)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=641701688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=651704224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=661702968)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=671702944)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=681700128)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=691701920)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=701701664)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=711700384)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=721697568)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=731699360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=741699360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=751698080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=761695520)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=771696056)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=781696056)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=791696032)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=801693216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=811694752)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=821695008)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=831693728)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=841691168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=851691960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=861690168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=871691960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=881692704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=891691680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=901688864)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=911690400)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=921691144)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=931689120)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=941686048)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=951687840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=961687840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=971688096)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=981685304)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=991687096)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=1688096)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=11686072)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=21684256)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=31686816)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=41686816)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=51685792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=61682232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=71685280)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=81684280)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=91684000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=101681184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=111682720)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=121683720)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=131683744)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=141681184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=151682744)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=161682488)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=171681464)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=181679648)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=191681696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=201681696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=211681696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=221679392)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=231681440)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=241680440)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=251680160)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=261677600)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=271679136)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=281675576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=291678368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=301678368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=311676344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=321676040)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=331676576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=341675832)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478116, nanosec=351677624)",0.0,0.0
