stamp,source_topic,group_fields,utc_year,utc_month,utc_day,utc_hour,utc_min,utc_sec,utc_ms,tow,week,numsats,fix,poslla_x,poslla_y,poslla_z,velned_x,velned_y,velned_z,dop_g,dop_p,dop_t,dop_v,dop_h,dop_n,dop_e
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=509634069)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323049400115503,0,19,8,36.58653382,-121.75292558,203.1745,7.063000202178955,-11.506999969482422,0.6769999861717224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=509634069)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323049200280644,0,0,8,36.586528723,-121.752917977,202.6585,6.991000175476074,-11.951000213623047,0.7429999709129333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=710182096)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323049600115415,0,19,8,36.586547147000005,-121.75295065299998,203.0495,7.75,-11.04800033569336,0.7229999899864197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=710182096)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323049400280548,0,0,8,36.586541819,-121.752943881,202.5335,7.586999893188477,-11.265999794006348,0.6539999842643738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=906892564)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323049800115326,0,19,8,36.586561552999996,-121.75297504699999,202.9375,8.302000045776367,-10.62399959564209,0.5920000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=906892564)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323049600280453,0,0,8,36.58655602699999,-121.752968373,202.42720000000003,8.17199993133545,-10.744000434875488,0.6010000109672546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=114322726)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323050000115237,0,19,8,36.586577237,-121.75299876300001,202.8235,8.984999656677246,-10.527999877929688,0.5699999928474426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=114322726)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323049800280357,0,0,8,36.586571113999995,-121.75299198599998,202.31560000000002,8.694000244140625,-10.366000175476074,0.4749999940395355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=314345615)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323050200115149,0,19,8,36.586594102999996,-121.75302219699999,202.7235,9.682000160217285,-10.345000267028809,0.47999998927116394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=314345615)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323050000280262,0,0,8,36.586587611,-121.753015289,202.20420000000001,9.390999794006348,-10.230999946594238,0.414000004529953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=509684216)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323050400115060,0,19,8,36.586612087,-121.75304521300001,202.6414,10.286999702453613,-10.201000213623047,0.3790000081062317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=509684216)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323050200280166,0,0,8,36.586605064,-121.75303823599998,202.11579999999998,9.98799991607666,-10.13599967956543,0.3779999911785126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=709589163)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323050600114972,0,19,8,36.586631174,-121.75306812599999,202.57229999999998,10.878999710083008,-10.178999900817871,0.3109999895095825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=709589163)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323050400280071,0,0,8,36.586623495999994,-121.75306070399999,202.03900000000002,10.536999702453613,-9.996999740600586,0.2770000100135803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=906833451)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323050800114883,0,19,8,36.586651278,-121.753090722,202.5141,11.467000007629395,-10.04800033569336,0.21699999272823334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478232, nanosec=906833451)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323050600279975,0,0,8,36.586643037,-121.75308296300001,201.9803,11.081000328063965,-10.005999565124512,0.2709999978542328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=114333014)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323051000114794,0,19,8,36.586672439,-121.75311306099998,202.461,12.055000305175781,-9.930999755859375,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=114333014)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323050800279879,0,0,8,36.586663552999994,-121.753105247,201.9289,11.668000221252441,-9.842000007629395,0.09799999743700027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=309584040)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323051200114706,0,19,8,36.586694621,-121.75313507899999,202.41910000000001,12.652000427246094,-9.72700023651123,0.1979999989271164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=309584040)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323051000279784,0,0,8,36.586685067,-121.75312713299999,201.8889,12.255999565124512,-9.701000213623047,0.17100000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=509717364)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323051400114617,0,19,8,36.586717854,-121.753156746,202.3789,13.182000160217285,-9.53600025177002,0.18799999356269836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=509717364)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323051200279688,0,0,8,36.586707641000004,-121.75314855899998,201.8545,12.817000389099121,-9.555999755859375,0.17100000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=709634652)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323051600114529,0,19,8,36.58674224599999,-121.75317755399999,202.3444,13.78499984741211,-9.236000061035156,0.22599999606609344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=709634652)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323051400279593,0,0,8,36.58673132,-121.75316957999999,201.80329999999998,13.437000274658203,-9.265000343322754,0.1979999989271164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=907043041)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323051800114440,0,19,8,36.58676764,-121.75319805999999,202.3092,14.38700008392334,-9.017000198364258,0.12800000607967377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=907043041)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323051600279498,0,0,8,36.586756019,-121.75318998099999,201.77450000000002,14.005000114440918,-9.022000312805176,0.1340000033378601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=114272029)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323052000114351,0,19,8,36.586794006,-121.753217894,202.2741,14.888999938964844,-8.791999816894531,0.18400000035762787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=114272029)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323051800279402,0,0,8,36.586781726999995,-121.753209873,201.7374,14.541000366210938,-8.736000061035156,0.0949999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=306654702)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323052200114263,0,19,8,36.586821289999996,-121.75323740999998,202.2395,15.375,-8.628000259399414,0.15399999916553497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=306654702)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323052000279306,0,0,8,36.586808366,-121.75322933399998,201.7024,15.01200008392334,-8.597000122070312,0.19900000095367432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=511139770)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323052400114174,0,19,8,36.586849447,-121.75325655299999,202.1958,15.885000228881836,-8.53600025177002,0.19900000095367432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=511139770)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323052200279211,0,0,8,36.58683586,-121.75324834,201.66729999999998,15.491999626159668,-8.428000450134277,0.12600000202655792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=709541636)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323052600114085,0,19,8,36.586878485999996,-121.75327571400001,202.15220000000002,16.35700035095215,-8.567000389099121,0.21400000154972076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=709541636)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323052400279115,0,0,8,36.586864118,-121.753267082,201.6301,15.951000213623047,-8.404999732971191,0.1889999955892563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=906798064)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323052800113997,0,19,8,36.586908484,-121.75329501600001,202.1061,16.91200065612793,-8.725000381469727,0.24699999392032623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478234, nanosec=906798064)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323052600279020,0,0,8,36.586893268,-121.75328603199999,201.5821,16.400999069213867,-8.449999809265137,0.19499999284744263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=114272190)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323053000113908,0,19,8,36.586939604,-121.753314796,202.06029999999998,17.60099983215332,-9.003999710083008,0.2199999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=114272190)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323052800278924,0,0,8,36.586923347,-121.75330505299999,201.5346,16.93000030517578,-8.63700008392334,0.2029999941587448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=309512333)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323053200113819,0,19,8,36.58697200899999,-121.753335191,202.0089,18.340999603271484,-9.270000457763672,0.29100000858306885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=309512333)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323053000278829,0,0,8,36.586954524,-121.753324776,201.49179999999998,17.639999389648438,-8.954000473022461,0.2029999941587448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=505798627)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323053400113730,0,19,8,36.587005997,-121.753356403,201.95520000000002,19.32699966430664,-9.663000106811523,0.2919999957084656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=505798627)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323053200278733,0,0,8,36.586987003,-121.753345097,201.441,18.43000030517578,-9.223999977111816,0.2639999985694885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=709507409)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323053600113642,0,19,8,36.587041557999996,-121.753378342,201.9011,20.19499969482422,-9.982000350952148,0.25099998712539673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=709507409)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323053400278638,0,0,8,36.587020982,-121.753366118,201.39520000000002,19.315000534057617,-9.60200023651123,0.3230000138282776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=906757481)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323053800113553,0,19,8,36.587078872,-121.75340102799998,201.845,21.165000915527344,-10.279000282287598,0.28700000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=906757481)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323053600278542,0,0,8,36.587056636999996,-121.753387863,201.33960000000002,20.2189998626709,-9.916000366210938,0.22699999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=106863945)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323054000113464,0,19,8,36.587117487,-121.75342411300001,201.78979999999999,21.79199981689453,-10.42199993133545,0.20600000023841858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=106863945)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323053800278446,0,0,8,36.587094003,-121.753410397,201.2795,21.194000244140625,-10.220000267028809,0.2540000081062317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=314268413)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323054200113376,0,19,8,36.587157717,-121.75344768299999,201.7339,22.739999771118164,-10.706000328063965,0.35100001096725464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=314268413)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323054000278351,0,0,8,36.587132685,-121.753433415,201.2281,21.858999252319336,-10.413999557495117,0.2199999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=510047207)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323054400113287,0,19,8,36.587199299,-121.753472101,201.6718,23.422000885009766,-11.097999572753906,0.2709999978542328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=510047207)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323054200278255,0,0,8,36.587172978,-121.753456922,201.1688,22.714000701904297,-10.692000389099121,0.35600000619888306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=709511586)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323054600113198,0,19,8,36.587242165,-121.75349763499999,201.62560000000002,24.142000198364258,-11.727999687194824,0.17599999904632568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=709511586)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323054400278160,0,0,8,36.587214556,-121.753481344,201.1044,23.440000534057617,-11.133999824523926,0.23899999260902405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=906661583)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323054800113109,0,19,8,36.587286225999996,-121.753524474,201.56910000000002,24.743000030517578,-12.300000190734863,0.24799999594688416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478236, nanosec=906661583)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323054600278064,0,0,8,36.587257367,-121.75350693299998,201.0591,24.09000015258789,-11.795000076293945,0.33000001311302185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=106610375)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323055000113021,0,19,8,36.587331536,-121.753552864,201.5053,25.4950008392334,-13.08899974822998,0.3659999966621399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=106610375)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323054800277968,0,0,8,36.587301388,-121.75353401199999,201.001,24.695999145507812,-12.42300033569336,0.20600000023841858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=317000847)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323055200112932,0,19,8,36.587378261,-121.75358293900001,201.44170000000003,26.31599998474121,-13.833000183105469,0.3529999852180481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=317000847)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323055000277873,0,0,8,36.58734663,-121.75356247,200.9461,25.472999572753906,-13.15999984741211,0.20499999821186066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=506650127)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323055400112843,0,19,8,36.587426586,-121.753614614,201.3854,27.322999954223633,-14.592000007629395,0.26899999380111694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=506650127)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323055200277777,0,0,8,36.587393305,-121.753592695,200.8795,26.32200050354004,-13.914999961853027,0.296999990940094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=706719216)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323055600112754,0,19,8,36.587476069,-121.75364743099999,201.3236,27.486000061035156,-14.739999771118164,0.2630000114440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=706719216)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323055400277681,0,0,8,36.58744153999999,-121.75362445999998,200.8134,27.295000076293945,-14.555999755859375,0.3240000009536743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=909506081)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323055800112665,0,19,8,36.587525436,-121.753680164,201.27820000000003,27.28700065612793,-14.598999977111816,0.25699999928474426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=909506081)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323055600277586,0,0,8,36.587491025999995,-121.75365727399999,200.7639,27.507999420166016,-14.744999885559082,0.18700000643730164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=111543785)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323056000112577,0,19,8,36.587574188999994,-121.75371251099999,201.2303,26.944000244140625,-14.39799976348877,0.23999999463558197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=111543785)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323055800277490,0,0,8,36.587540372,-121.753690028,200.714,27.274999618530273,-14.604999542236328,0.2669999897480011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=316943771)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323056200112488,0,19,8,36.587622902999996,-121.753744597,201.1756,27.055999755859375,-14.336999893188477,0.32499998807907104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=316943771)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323056000277394,0,0,8,36.587589169,-121.75372233099999,200.66160000000002,26.97800064086914,-14.362000465393066,0.19699999690055847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=506674834)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323056400112399,0,19,8,36.587671574,-121.75377682599999,201.1225,27.014999389648438,-14.416000366210938,0.1679999977350235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=506674834)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323056200277299,0,0,8,36.587637873,-121.75375442699999,200.59810000000002,27.04599952697754,-14.369000434875488,0.3059999942779541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=706641625)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323056600112310,0,19,8,36.58772015899999,-121.753808941,201.0635,26.902000427246094,-14.333999633789062,0.28299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=706641625)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323056400277203,0,0,8,36.587686542,-121.753786458,200.5574,27.025999069213867,-14.38700008392334,0.31700000166893005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=909810329)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323056800112221,0,19,8,36.587768775,-121.75384092499999,201.0368,27.02400016784668,-14.262999534606934,0.10199999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478238, nanosec=909810329)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323056600277107,0,0,8,36.587735157,-121.753818643,200.50670000000002,26.905000686645508,-14.331999778747559,0.07599999755620956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=116959963)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323057000112132,0,19,8,36.587817394999995,-121.75387260499998,201.02450000000002,26.993999481201172,-14.086999893188477,-0.04500000178813934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=116959963)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323056800277012,0,0,8,36.587783781999995,-121.753850618,200.4855,26.990999221801758,-14.215999603271484,0.12200000137090683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=316943731)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323057200112043,0,19,8,36.587866173,-121.753903627,201.0216,27.111000061035156,-13.729000091552734,-0.00800000037997961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=316943731)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323057000276916,0,0,8,36.587832475,-121.75388212499999,200.476,27.02899932861328,-14.015000343322754,-0.028999999165534973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=506618937)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323057400111955,0,19,8,36.587915095,-121.75393400499999,201.0415,27.180999755859375,-13.491000175476074,-0.11599999666213989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=506618937)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323057200276820,0,0,8,36.587881357,-121.753913043,200.4785,27.163999557495117,-13.652999877929688,-0.09000000357627869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=706516977)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323057600111866,0,19,8,36.58796401399999,-121.75396408599998,201.0826,27.167999267578125,-13.446999549865723,-0.3199999928474426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=706516977)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323057400276724,0,0,8,36.587930330999995,-121.753943169,200.49820000000003,27.16900062561035,-13.442000389099121,-0.17100000381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=914770289)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323057800111777,0,19,8,36.588012813,-121.75399418699999,201.1259,27.01300048828125,-13.494999885559082,-0.2460000067949295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=914770289)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323057600276629,0,0,8,36.587979297000004,-121.753973303,200.5453,27.128000259399414,-13.437000274658203,-0.24199999868869781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=116906052)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323058000111688,0,19,8,36.588060649999996,-121.75402405,201.1824,25.860000610351562,-13.135000228881836,-0.27399998903274536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=116906052)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323057800276533,0,0,8,36.588028077999994,-121.75400352199999,200.5976,27.01099967956543,-13.559000015258789,-0.30799999833106995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=306530097)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323058200111599,0,19,8,36.588106241,-121.75405285899998,201.23270000000002,24.78499984741211,-12.696999549865723,-0.3070000112056732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=306530097)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323058000276437,0,0,8,36.588075876999994,-121.75403352299999,200.6475,25.820999145507812,-13.13700008392334,-0.367000013589859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=506694289)",/vectornav/raw/gps,1722,0,0,0,0,0,0,0,323058400111510,0,19,8,36.588149662999996,-121.75408063699999,201.28879999999998,23.500999450683594,-12.116000175476074,-0.1809999942779541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"builtin_interfaces.msg.Time(sec=1751478240, nanosec=506694289)",/vectornav/raw/gps2,1722,0,0,0,0,0,0,0,323058200276341,0,0,8,36.588121416,-121.75406228399999,200.7015,24.764999389648438,-12.718000411987305,-0.23800000548362732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
