stamp,fr_tire_temp_04,fr_tire_temp_03,fr_tire_temp_02,fr_tire_temp_01
"builtin_interfaces.msg.Time(sec=1751478142, nanosec=758815945)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478142, nanosec=758815945)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478142, nanosec=758815945)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478143, nanosec=758805259)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478143, nanosec=758805259)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478143, nanosec=758805259)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478143, nanosec=758805259)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478143, nanosec=758805259)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478144, nanosec=758783771)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478144, nanosec=758783771)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478144, nanosec=758783771)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478144, nanosec=758783771)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478144, nanosec=758783771)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478145, nanosec=758869155)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478145, nanosec=758869155)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478145, nanosec=758869155)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478145, nanosec=758869155)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478145, nanosec=758869155)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478146, nanosec=759682249)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478146, nanosec=759682249)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478146, nanosec=759682249)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478146, nanosec=759682249)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478146, nanosec=759682249)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478147, nanosec=758880220)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478147, nanosec=758880220)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478147, nanosec=758880220)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478147, nanosec=758880220)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478147, nanosec=758880220)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478148, nanosec=758910083)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478148, nanosec=758910083)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478148, nanosec=758910083)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478148, nanosec=758910083)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478148, nanosec=758910083)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478149, nanosec=758795359)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478149, nanosec=758795359)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478149, nanosec=758795359)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478149, nanosec=758795359)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478149, nanosec=758795359)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478150, nanosec=758767379)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478150, nanosec=758767379)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478150, nanosec=758767379)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478150, nanosec=758767379)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478150, nanosec=758767379)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478151, nanosec=758748483)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478151, nanosec=758748483)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478151, nanosec=758748483)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478151, nanosec=758748483)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478151, nanosec=758748483)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478152, nanosec=758754521)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478152, nanosec=758754521)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478152, nanosec=758754521)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478152, nanosec=758754521)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478152, nanosec=758754521)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478153, nanosec=759006080)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478153, nanosec=759006080)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478153, nanosec=759006080)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478153, nanosec=759006080)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478153, nanosec=759006080)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478154, nanosec=758756346)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478154, nanosec=758756346)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478154, nanosec=758756346)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478154, nanosec=758756346)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478154, nanosec=758756346)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478155, nanosec=757992254)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478155, nanosec=757992254)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478155, nanosec=757992254)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478155, nanosec=757992254)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478155, nanosec=757992254)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478156, nanosec=757867787)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478156, nanosec=757867787)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478156, nanosec=757867787)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478156, nanosec=757867787)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478156, nanosec=757867787)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478157, nanosec=757859092)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478157, nanosec=757859092)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478157, nanosec=757859092)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478157, nanosec=757859092)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478157, nanosec=757859092)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478158, nanosec=757896386)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478158, nanosec=757896386)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478158, nanosec=757896386)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478158, nanosec=757896386)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478158, nanosec=757896386)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478159, nanosec=757902593)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478159, nanosec=757902593)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478159, nanosec=757902593)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478159, nanosec=757902593)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478159, nanosec=757902593)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478160, nanosec=757886675)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478160, nanosec=757886675)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478160, nanosec=757886675)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478160, nanosec=757886675)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478160, nanosec=757886675)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478161, nanosec=757960766)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478161, nanosec=757960766)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478161, nanosec=757960766)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478161, nanosec=757960766)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478161, nanosec=757960766)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478162, nanosec=757901065)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478162, nanosec=757901065)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478162, nanosec=757901065)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478162, nanosec=757901065)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478162, nanosec=757901065)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478163, nanosec=758395699)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478163, nanosec=758395699)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478163, nanosec=758395699)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478163, nanosec=758395699)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478163, nanosec=758395699)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478164, nanosec=757887051)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478164, nanosec=757887051)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478164, nanosec=757887051)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478164, nanosec=757887051)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478164, nanosec=757887051)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478165, nanosec=757863639)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478165, nanosec=757863639)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478165, nanosec=757863639)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478165, nanosec=757863639)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478165, nanosec=757863639)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478166, nanosec=757878583)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478166, nanosec=757878583)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478166, nanosec=757878583)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478166, nanosec=757878583)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478166, nanosec=757878583)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478167, nanosec=757879086)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478167, nanosec=757879086)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478167, nanosec=757879086)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478167, nanosec=757879086)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478167, nanosec=757879086)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478168, nanosec=757862298)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478168, nanosec=757862298)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478168, nanosec=757862298)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478168, nanosec=757862298)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478168, nanosec=757862298)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478169, nanosec=757859726)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478169, nanosec=757859726)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478169, nanosec=757859726)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478169, nanosec=757859726)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478169, nanosec=757859726)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478170, nanosec=757906487)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478170, nanosec=757906487)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478170, nanosec=757906487)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478170, nanosec=757906487)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478170, nanosec=757906487)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=757829302)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=757829302)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=757829302)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=757829302)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=757829302)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=757847477)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=757847477)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=757847477)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=757847477)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478172, nanosec=757847477)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=757829460)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=757829460)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=757829460)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=757829460)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=757829460)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=757827410)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=757827410)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=757827410)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=757827410)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478174, nanosec=757827410)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478175, nanosec=757841307)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478175, nanosec=757841307)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478175, nanosec=757841307)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478175, nanosec=757841307)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478175, nanosec=757841307)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478176, nanosec=757846186)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478176, nanosec=757846186)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478176, nanosec=757846186)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478176, nanosec=757846186)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478176, nanosec=757846186)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478177, nanosec=757806741)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478177, nanosec=757806741)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478177, nanosec=757806741)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478177, nanosec=757806741)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478177, nanosec=757806741)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=757872921)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=757872921)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=757872921)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=757872921)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478178, nanosec=757872921)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=757942482)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=757942482)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=757942482)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=757942482)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=757942482)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478180, nanosec=757823513)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478180, nanosec=757823513)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478180, nanosec=757823513)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478180, nanosec=757823513)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478180, nanosec=757823513)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478181, nanosec=758211944)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478181, nanosec=758211944)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478181, nanosec=758211944)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478181, nanosec=758211944)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478181, nanosec=758211944)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478182, nanosec=757780289)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478182, nanosec=757780289)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478182, nanosec=757780289)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478182, nanosec=757780289)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478182, nanosec=757780289)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478183, nanosec=757782975)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478183, nanosec=757782975)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478183, nanosec=757782975)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478183, nanosec=757782975)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478183, nanosec=757782975)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478184, nanosec=757777626)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478184, nanosec=757777626)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478184, nanosec=757777626)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478184, nanosec=757777626)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478184, nanosec=757777626)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478185, nanosec=758117140)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478185, nanosec=758117140)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478185, nanosec=758117140)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478185, nanosec=758117140)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478185, nanosec=758117140)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478186, nanosec=757772546)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478186, nanosec=757772546)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478186, nanosec=757772546)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478186, nanosec=757772546)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478186, nanosec=757772546)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478187, nanosec=757761865)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478187, nanosec=757761865)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478187, nanosec=757761865)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478187, nanosec=757761865)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478187, nanosec=757761865)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478188, nanosec=758444161)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478188, nanosec=758444161)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478188, nanosec=758444161)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478188, nanosec=758444161)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478188, nanosec=758444161)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478189, nanosec=757765072)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478189, nanosec=757765072)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478189, nanosec=757765072)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478189, nanosec=757765072)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478189, nanosec=757765072)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478190, nanosec=757742402)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478190, nanosec=757742402)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478190, nanosec=757742402)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478190, nanosec=757742402)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478190, nanosec=757742402)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478191, nanosec=757754616)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478191, nanosec=757754616)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478191, nanosec=757754616)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478191, nanosec=757754616)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478191, nanosec=757754616)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478192, nanosec=762484423)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478192, nanosec=762484423)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478192, nanosec=762484423)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478192, nanosec=762484423)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478192, nanosec=762484423)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478193, nanosec=757745149)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478193, nanosec=757745149)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478193, nanosec=757745149)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478193, nanosec=757745149)",-100.0,-100.0,-100.0,-100.0
"builtin_interfaces.msg.Time(sec=1751478193, nanosec=757745149)",-100.0,-100.0,-100.0,-100.0
