time,pred0_x,pred0_y,pred1_x,pred1_y,pred2_x,pred2_y
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=312184389)",0.14370004832744598,-0.0002998467825818807,0.6615888476371765,-0.0002785836113616824,1.297486662864685,-0.0033610141836106777
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=322117116)",0.14789676666259766,-0.00041510025039315224,0.6646556258201599,-0.0003328088787384331,1.3005753755569458,-0.0034914365969598293
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=331706125)",0.14814934134483337,-0.0004158153897151351,0.665806233882904,-0.0003259320219513029,1.3017256259918213,-0.0035373808350414038
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=341566429)",0.1484438180923462,-0.000416649243561551,0.6671477556228638,-0.0003185508830938488,1.3030668497085571,-0.0035865758545696735
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=351741612)",0.14869697391986847,-0.00041736604180186987,0.6683010458946228,-0.0003183884546160698,1.3042198419570923,-0.003633622545748949
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=361666952)",0.1489337682723999,-0.00041803656495176256,0.6693795919418335,-0.00035955937346443534,1.305298089981079,-0.0037131356075406075
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=371298279)",0.1480756402015686,-0.0004156067152507603,0.6654700636863708,-0.00041041112854145467,1.3013882637023926,-0.0038009448908269405
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=382116568)",0.1483035832643509,-0.0004162521508987993,0.6665083765983582,-0.00044586072908714414,1.3024262189865112,-0.0038788183592259884
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=392030154)",0.148483544588089,-0.0004167617589700967,0.6673281788825989,-0.0004539529327303171,1.3032459020614624,-0.003907572943717241
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=401541995)",0.14872781932353973,-0.000417453411500901,0.6684408783912659,-0.0004770575906150043,1.3043584823608398,-0.00394824193790555
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=411622539)",0.1461646407842636,-0.000418404204538092,0.6665048003196716,-0.00043146454845555127,1.302444577217102,-0.003915457054972649
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=421639897)",0.14638081192970276,-0.0004190227191429585,0.6674894094467163,-0.0004728453350253403,1.3034287691116333,-0.003997900988906622
"builtin_interfaces.msg.Time(sec=1751477692, nanosec=431651012)",0.14638081192970276,-0.0004190227191429585,0.6674892902374268,-0.0004933059681206942,1.3034284114837646,-0.004057284444570541
