stamp,source_topic,message_data_length
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=757450316)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=763809351)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=765071123)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=771719197)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=774184216)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=781436439)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=784200331)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=782193269)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=784925536)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=782745580)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=789316024)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=783274078)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=790095782)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=788037477)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=791544127)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=795942381)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=801481957)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=803872366)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=809452284)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=811945191)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=814587550)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=819254594)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=821324344)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=830883688)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=839395555)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=831312487)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=840315575)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=831911772)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=841233806)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=832416951)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=841968495)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=835983814)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=842624049)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=843878019)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=846568035)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=851759966)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=853103317)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=860021852)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=861243029)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=868164328)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=870588501)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=881007904)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=882372430)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=882950564)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=883428750)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=883381081)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=883869283)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=884804203)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=884260378)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=885322746)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=891930955)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=885878065)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=899864277)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=893164881)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=907867699)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=902386223)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=914872246)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=910148498)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=924573146)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=917214070)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=931192951)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=926041843)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=931722770)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=935384630)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=932222908)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=935985182)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=932738687)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=936508180)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=939827500)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=937275142)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=946983920)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=942294662)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=956025911)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=949352508)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=963907342)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=957186513)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=971884303)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=966187134)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=980465032)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=973317926)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=982084842)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=984111776)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=982609816)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=985157815)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=983124316)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=986118394)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=988815057)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=986782394)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=995978677)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=989324601)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=3930958)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477601, nanosec=998190535)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=5583682)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=10834164)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=14205601)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=21168722)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=19874596)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=63227160)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=63958901)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=64505980)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=65077553)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=66849011)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=65713024)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=67391343)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=66048340)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=68024307)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=66393255)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=69506432)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=66952166)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=71660202)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=68147635)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=72440868)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=68796306)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=75242885)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=81564218)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=82679333)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=83442126)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=84570149)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=84389515)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=85582752)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=86092790)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=86618700)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=92184718)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=87032929)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=87426132)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=88329614)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=89097022)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=89629328)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=94968374)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=100094842)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=102492264)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=107240822)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=109404187)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=123279425)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=117453332)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=130149490)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=131103740)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=132470608)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=134102641)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=133296790)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=134534981)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=133934977)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=135251532)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=135649827)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=136251515)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=139256011)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=148182377)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=141278070)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=150500016)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=156375458)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=158535113)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=164027331)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=165580670)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=170929697)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=183536867)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=180918782)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=184394944)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=181570178)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=184896503)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=182106633)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=185273115)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=182572832)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=186020417)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=188467867)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=190439712)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=195941853)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=203084393)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=212001533)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=219990362)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=232313263)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=232996894)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=234119645)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=235361811)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=235853871)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=256944338)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=244178679)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=257466147)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=251992923)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=258031093)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=259785256)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=259324351)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=266912526)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=259751732)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=280466083)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=262984423)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=281125177)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=263857019)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=281783021)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=269329069)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=282313535)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=284561766)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=284029602)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=287181102)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=291768953)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=294327825)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=298999162)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=301288553)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=315950190)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=333665854)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=332088227)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=343984548)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=347792489)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=350247998)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=355878758)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=359319244)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=362957157)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=366107233)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=371966138)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=374255642)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=380876390)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=384337830)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=381745957)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=385291720)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=382601922)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=385957279)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=383387525)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=386430629)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=387937468)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=389593223)",/novatel_top/oem7raw,56
