stamp,fl_tire_temp_04,fl_tire_temp_03,fl_tire_temp_02,fl_tire_temp_01
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=755779121)",43.599999999999994,44.20000000000002,41.70000000000002,35.30000000000001
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=755779121)",43.599999999999994,44.20000000000002,41.70000000000002,35.30000000000001
"builtin_interfaces.msg.Time(sec=1751478257, nanosec=755779121)",43.599999999999994,44.20000000000002,41.70000000000002,35.30000000000001
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=758697855)",43.599999999999994,44.20000000000002,41.70000000000002,35.30000000000001
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=758697855)",43.599999999999994,44.20000000000002,41.70000000000002,35.30000000000001
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=758697855)",43.599999999999994,44.20000000000002,41.70000000000002,35.30000000000001
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=758697855)",43.599999999999994,44.20000000000002,41.70000000000002,35.30000000000001
"builtin_interfaces.msg.Time(sec=1751478258, nanosec=758697855)",43.599999999999994,44.20000000000002,41.70000000000002,35.30000000000001
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=755750053)",42.400000000000006,42.599999999999994,41.0,32.80000000000001
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=755750053)",42.400000000000006,42.599999999999994,41.0,32.80000000000001
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=755750053)",42.400000000000006,42.599999999999994,41.0,32.80000000000001
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=755750053)",42.400000000000006,42.599999999999994,41.0,32.80000000000001
"builtin_interfaces.msg.Time(sec=1751478259, nanosec=755750053)",42.400000000000006,42.599999999999994,41.0,32.80000000000001
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=755751697)",41.900000000000006,42.599999999999994,41.0,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=755751697)",41.900000000000006,42.599999999999994,41.0,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=755751697)",41.900000000000006,42.599999999999994,41.0,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=755751697)",41.900000000000006,42.599999999999994,41.0,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751478260, nanosec=755751697)",41.900000000000006,42.599999999999994,41.0,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=755764244)",41.5,42.900000000000006,40.80000000000001,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=755764244)",41.5,42.900000000000006,40.80000000000001,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=755764244)",41.5,42.900000000000006,40.80000000000001,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=755764244)",41.5,42.900000000000006,40.80000000000001,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751478261, nanosec=755764244)",41.5,42.900000000000006,40.80000000000001,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=755748984)",41.5,42.900000000000006,40.80000000000001,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=755748984)",41.5,42.900000000000006,40.80000000000001,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=755748984)",41.5,42.900000000000006,40.80000000000001,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=755748984)",41.5,42.900000000000006,40.80000000000001,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751478262, nanosec=755748984)",41.5,42.900000000000006,40.80000000000001,33.099999999999994
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=755747668)",42.70000000000002,43.30000000000001,40.900000000000006,33.30000000000001
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=755747668)",42.70000000000002,43.30000000000001,40.900000000000006,33.30000000000001
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=755747668)",42.70000000000002,43.30000000000001,40.900000000000006,33.30000000000001
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=755747668)",42.70000000000002,43.30000000000001,40.900000000000006,33.30000000000001
"builtin_interfaces.msg.Time(sec=1751478263, nanosec=755747668)",42.70000000000002,43.30000000000001,40.900000000000006,33.30000000000001
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=755742010)",43.20000000000002,43.80000000000001,40.80000000000001,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=755742010)",43.20000000000002,43.80000000000001,40.80000000000001,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=755742010)",43.20000000000002,43.80000000000001,40.80000000000001,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=755742010)",43.20000000000002,43.80000000000001,40.80000000000001,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478264, nanosec=755742010)",43.20000000000002,43.80000000000001,40.80000000000001,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=755078165)",42.30000000000001,43.80000000000001,41.099999999999994,34.0
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=755078165)",42.30000000000001,43.80000000000001,41.099999999999994,34.0
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=755078165)",42.30000000000001,43.80000000000001,41.099999999999994,34.0
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=755078165)",42.30000000000001,43.80000000000001,41.099999999999994,34.0
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=755078165)",42.30000000000001,43.80000000000001,41.099999999999994,34.0
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=754819891)",42.099999999999994,43.80000000000001,42.20000000000002,35.400000000000006
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=754819891)",42.099999999999994,43.80000000000001,42.20000000000002,35.400000000000006
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=754819891)",42.099999999999994,43.80000000000001,42.20000000000002,35.400000000000006
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=754819891)",42.099999999999994,43.80000000000001,42.20000000000002,35.400000000000006
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=754819891)",42.099999999999994,43.80000000000001,42.20000000000002,35.400000000000006
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=754771109)",42.099999999999994,43.80000000000001,42.20000000000002,35.400000000000006
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=754771109)",42.099999999999994,43.80000000000001,42.20000000000002,35.400000000000006
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=754771109)",42.099999999999994,43.80000000000001,42.20000000000002,35.400000000000006
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=754771109)",42.099999999999994,43.80000000000001,42.20000000000002,35.400000000000006
"builtin_interfaces.msg.Time(sec=1751478267, nanosec=754771109)",42.099999999999994,43.80000000000001,42.20000000000002,35.400000000000006
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=755379296)",41.099999999999994,42.400000000000006,39.5,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=755379296)",41.099999999999994,42.400000000000006,39.5,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=755379296)",41.099999999999994,42.400000000000006,39.5,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=755379296)",41.099999999999994,42.400000000000006,39.5,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751478268, nanosec=755379296)",41.099999999999994,42.400000000000006,39.5,34.80000000000001
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=754775487)",41.900000000000006,43.30000000000001,40.599999999999994,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=754775487)",41.900000000000006,43.30000000000001,40.599999999999994,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=754775487)",41.900000000000006,43.30000000000001,40.599999999999994,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=754775487)",41.900000000000006,43.30000000000001,40.599999999999994,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478269, nanosec=754775487)",41.900000000000006,43.30000000000001,40.599999999999994,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=754779390)",42.099999999999994,43.20000000000002,40.80000000000001,36.0
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=754779390)",42.099999999999994,43.20000000000002,40.80000000000001,36.0
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=754779390)",42.099999999999994,43.20000000000002,40.80000000000001,36.0
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=754779390)",42.099999999999994,43.20000000000002,40.80000000000001,36.0
"builtin_interfaces.msg.Time(sec=1751478270, nanosec=754779390)",42.099999999999994,43.20000000000002,40.80000000000001,36.0
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=754787430)",42.099999999999994,43.20000000000002,40.80000000000001,36.0
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=754787430)",42.099999999999994,43.20000000000002,40.80000000000001,36.0
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=754787430)",42.099999999999994,43.20000000000002,40.80000000000001,36.0
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=754787430)",42.099999999999994,43.20000000000002,40.80000000000001,36.0
"builtin_interfaces.msg.Time(sec=1751478271, nanosec=754787430)",42.099999999999994,43.20000000000002,40.80000000000001,36.0
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=754787175)",41.30000000000001,42.599999999999994,40.400000000000006,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=754787175)",41.30000000000001,42.599999999999994,40.400000000000006,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=754787175)",41.30000000000001,42.599999999999994,40.400000000000006,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=754787175)",41.30000000000001,42.599999999999994,40.400000000000006,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478272, nanosec=754787175)",41.30000000000001,42.599999999999994,40.400000000000006,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=754785273)",40.099999999999994,42.20000000000002,40.0,34.099999999999994
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=754785273)",40.099999999999994,42.20000000000002,40.0,34.099999999999994
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=754785273)",40.099999999999994,42.20000000000002,40.0,34.099999999999994
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=754785273)",40.099999999999994,42.20000000000002,40.0,34.099999999999994
"builtin_interfaces.msg.Time(sec=1751478273, nanosec=754785273)",40.099999999999994,42.20000000000002,40.0,34.099999999999994
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=754779190)",40.099999999999994,42.20000000000002,40.0,34.099999999999994
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=754779190)",40.099999999999994,42.20000000000002,40.0,34.099999999999994
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=754779190)",40.099999999999994,42.20000000000002,40.0,34.099999999999994
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=754779190)",40.099999999999994,42.20000000000002,40.0,34.099999999999994
"builtin_interfaces.msg.Time(sec=1751478274, nanosec=754779190)",40.099999999999994,42.20000000000002,40.0,34.099999999999994
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=754817700)",41.599999999999994,42.30000000000001,40.5,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=754817700)",41.599999999999994,42.30000000000001,40.5,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=754817700)",41.599999999999994,42.30000000000001,40.5,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=754817700)",41.599999999999994,42.30000000000001,40.5,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=754817700)",41.599999999999994,42.30000000000001,40.5,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=754781452)",41.599999999999994,42.30000000000001,40.5,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=754781452)",41.599999999999994,42.30000000000001,40.5,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=754781452)",41.599999999999994,42.30000000000001,40.5,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=754781452)",41.599999999999994,42.30000000000001,40.5,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=754781452)",41.599999999999994,42.30000000000001,40.5,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=754835464)",40.599999999999994,41.80000000000001,39.5,32.5
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=754835464)",40.599999999999994,41.80000000000001,39.5,32.5
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=754835464)",40.599999999999994,41.80000000000001,39.5,32.5
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=754835464)",40.599999999999994,41.80000000000001,39.5,32.5
"builtin_interfaces.msg.Time(sec=1751478277, nanosec=754835464)",40.599999999999994,41.80000000000001,39.5,32.5
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=754785945)",41.5,41.80000000000001,40.30000000000001,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=754785945)",41.5,41.80000000000001,40.30000000000001,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=754785945)",41.5,41.80000000000001,40.30000000000001,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=754785945)",41.5,41.80000000000001,40.30000000000001,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751478278, nanosec=754785945)",41.5,41.80000000000001,40.30000000000001,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=754779156)",41.400000000000006,42.70000000000002,41.0,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=754779156)",41.400000000000006,42.70000000000002,41.0,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=754779156)",41.400000000000006,42.70000000000002,41.0,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=754779156)",41.400000000000006,42.70000000000002,41.0,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478279, nanosec=754779156)",41.400000000000006,42.70000000000002,41.0,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=754810361)",41.400000000000006,42.70000000000002,41.0,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=754810361)",41.400000000000006,42.70000000000002,41.0,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=754810361)",41.400000000000006,42.70000000000002,41.0,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=754810361)",41.400000000000006,42.70000000000002,41.0,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478280, nanosec=754810361)",41.400000000000006,42.70000000000002,41.0,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=754850260)",42.20000000000002,43.30000000000001,41.30000000000001,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=754850260)",42.20000000000002,43.30000000000001,41.30000000000001,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=754850260)",42.20000000000002,43.30000000000001,41.30000000000001,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=754850260)",42.20000000000002,43.30000000000001,41.30000000000001,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751478281, nanosec=754850260)",42.20000000000002,43.30000000000001,41.30000000000001,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=754776648)",41.5,41.900000000000006,40.900000000000006,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=754776648)",41.5,41.900000000000006,40.900000000000006,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=754776648)",41.5,41.900000000000006,40.900000000000006,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=754776648)",41.5,41.900000000000006,40.900000000000006,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751478282, nanosec=754776648)",41.5,41.900000000000006,40.900000000000006,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=754776773)",42.099999999999994,43.5,41.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=754776773)",42.099999999999994,43.5,41.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=754776773)",42.099999999999994,43.5,41.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=754776773)",42.099999999999994,43.5,41.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478283, nanosec=754776773)",42.099999999999994,43.5,41.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=755233722)",42.099999999999994,43.5,41.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=755233722)",42.099999999999994,43.5,41.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=755233722)",42.099999999999994,43.5,41.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=755233722)",42.099999999999994,43.5,41.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478284, nanosec=755233722)",42.099999999999994,43.5,41.599999999999994,34.599999999999994
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=754785684)",41.20000000000002,43.099999999999994,40.30000000000001,34.0
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=754785684)",41.20000000000002,43.099999999999994,40.30000000000001,34.0
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=754785684)",41.20000000000002,43.099999999999994,40.30000000000001,34.0
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=754785684)",41.20000000000002,43.099999999999994,40.30000000000001,34.0
"builtin_interfaces.msg.Time(sec=1751478285, nanosec=754785684)",41.20000000000002,43.099999999999994,40.30000000000001,34.0
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=754775844)",40.80000000000001,42.70000000000002,40.70000000000002,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=754775844)",40.80000000000001,42.70000000000002,40.70000000000002,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=754775844)",40.80000000000001,42.70000000000002,40.70000000000002,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=754775844)",40.80000000000001,42.70000000000002,40.70000000000002,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478286, nanosec=754775844)",40.80000000000001,42.70000000000002,40.70000000000002,33.900000000000006
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=754778331)",41.30000000000001,41.900000000000006,41.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=754778331)",41.30000000000001,41.900000000000006,41.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=754778331)",41.30000000000001,41.900000000000006,41.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=754778331)",41.30000000000001,41.900000000000006,41.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478287, nanosec=754778331)",41.30000000000001,41.900000000000006,41.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=754766368)",41.80000000000001,42.900000000000006,41.20000000000002,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=754766368)",41.80000000000001,42.900000000000006,41.20000000000002,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=754766368)",41.80000000000001,42.900000000000006,41.20000000000002,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=754766368)",41.80000000000001,42.900000000000006,41.20000000000002,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478288, nanosec=754766368)",41.80000000000001,42.900000000000006,41.20000000000002,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=762248713)",41.80000000000001,42.900000000000006,41.20000000000002,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=762248713)",41.80000000000001,42.900000000000006,41.20000000000002,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=762248713)",41.80000000000001,42.900000000000006,41.20000000000002,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=762248713)",41.80000000000001,42.900000000000006,41.20000000000002,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478289, nanosec=762248713)",41.80000000000001,42.900000000000006,41.20000000000002,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478290, nanosec=754784767)",41.30000000000001,43.0,40.099999999999994,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751478290, nanosec=754784767)",41.30000000000001,43.0,40.099999999999994,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751478290, nanosec=754784767)",41.30000000000001,43.0,40.099999999999994,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751478290, nanosec=754784767)",41.30000000000001,43.0,40.099999999999994,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751478290, nanosec=754784767)",41.30000000000001,43.0,40.099999999999994,33.20000000000002
"builtin_interfaces.msg.Time(sec=1751478291, nanosec=754790333)",40.80000000000001,42.099999999999994,41.0,32.900000000000006
"builtin_interfaces.msg.Time(sec=1751478291, nanosec=754790333)",40.80000000000001,42.099999999999994,41.0,32.900000000000006
"builtin_interfaces.msg.Time(sec=1751478291, nanosec=754790333)",40.80000000000001,42.099999999999994,41.0,32.900000000000006
"builtin_interfaces.msg.Time(sec=1751478291, nanosec=754790333)",40.80000000000001,42.099999999999994,41.0,32.900000000000006
"builtin_interfaces.msg.Time(sec=1751478291, nanosec=754790333)",40.80000000000001,42.099999999999994,41.0,32.900000000000006
"builtin_interfaces.msg.Time(sec=1751478292, nanosec=754794362)",41.5,43.099999999999994,41.099999999999994,34.5
"builtin_interfaces.msg.Time(sec=1751478292, nanosec=754794362)",41.5,43.099999999999994,41.099999999999994,34.5
"builtin_interfaces.msg.Time(sec=1751478292, nanosec=754794362)",41.5,43.099999999999994,41.099999999999994,34.5
"builtin_interfaces.msg.Time(sec=1751478292, nanosec=754794362)",41.5,43.099999999999994,41.099999999999994,34.5
"builtin_interfaces.msg.Time(sec=1751478292, nanosec=754794362)",41.5,43.099999999999994,41.099999999999994,34.5
"builtin_interfaces.msg.Time(sec=1751478293, nanosec=754795253)",41.5,43.099999999999994,41.099999999999994,34.5
"builtin_interfaces.msg.Time(sec=1751478293, nanosec=754795253)",41.5,43.099999999999994,41.099999999999994,34.5
"builtin_interfaces.msg.Time(sec=1751478293, nanosec=754795253)",41.5,43.099999999999994,41.099999999999994,34.5
"builtin_interfaces.msg.Time(sec=1751478293, nanosec=754795253)",41.5,43.099999999999994,41.099999999999994,34.5
"builtin_interfaces.msg.Time(sec=1751478293, nanosec=754795253)",41.5,43.099999999999994,41.099999999999994,34.5
"builtin_interfaces.msg.Time(sec=1751478294, nanosec=754796844)",41.5,43.20000000000002,41.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478294, nanosec=754796844)",41.5,43.20000000000002,41.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478294, nanosec=754796844)",41.5,43.20000000000002,41.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478294, nanosec=754796844)",41.5,43.20000000000002,41.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478294, nanosec=754796844)",41.5,43.20000000000002,41.599999999999994,33.599999999999994
"builtin_interfaces.msg.Time(sec=1751478295, nanosec=754757966)",41.400000000000006,42.099999999999994,40.20000000000002,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478295, nanosec=754757966)",41.400000000000006,42.099999999999994,40.20000000000002,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478295, nanosec=754757966)",41.400000000000006,42.099999999999994,40.20000000000002,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478295, nanosec=754757966)",41.400000000000006,42.099999999999994,40.20000000000002,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478295, nanosec=754757966)",41.400000000000006,42.099999999999994,40.20000000000002,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478296, nanosec=754781989)",41.80000000000001,43.20000000000002,41.20000000000002,36.0
"builtin_interfaces.msg.Time(sec=1751478296, nanosec=754781989)",41.80000000000001,43.20000000000002,41.20000000000002,36.0
"builtin_interfaces.msg.Time(sec=1751478296, nanosec=754781989)",41.80000000000001,43.20000000000002,41.20000000000002,36.0
"builtin_interfaces.msg.Time(sec=1751478296, nanosec=754781989)",41.80000000000001,43.20000000000002,41.20000000000002,36.0
"builtin_interfaces.msg.Time(sec=1751478296, nanosec=754781989)",41.80000000000001,43.20000000000002,41.20000000000002,36.0
"builtin_interfaces.msg.Time(sec=1751478297, nanosec=754799068)",42.20000000000002,43.0,42.0,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478297, nanosec=754799068)",42.20000000000002,43.0,42.0,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478297, nanosec=754799068)",42.20000000000002,43.0,42.0,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478297, nanosec=754799068)",42.20000000000002,43.0,42.0,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478297, nanosec=754799068)",42.20000000000002,43.0,42.0,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478298, nanosec=754794926)",42.20000000000002,43.0,42.0,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478298, nanosec=754794926)",42.20000000000002,43.0,42.0,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478298, nanosec=754794926)",42.20000000000002,43.0,42.0,35.099999999999994
"builtin_interfaces.msg.Time(sec=1751478299, nanosec=754838372)",41.70000000000002,43.099999999999994,41.80000000000001,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478299, nanosec=754838372)",41.70000000000002,43.099999999999994,41.80000000000001,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478299, nanosec=754838372)",41.70000000000002,43.099999999999994,41.80000000000001,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478299, nanosec=754838372)",41.70000000000002,43.099999999999994,41.80000000000001,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478299, nanosec=754838372)",41.70000000000002,43.099999999999994,41.80000000000001,34.30000000000001
"builtin_interfaces.msg.Time(sec=1751478300, nanosec=754792406)",41.599999999999994,43.5,40.80000000000001,33.5
"builtin_interfaces.msg.Time(sec=1751478300, nanosec=754792406)",41.599999999999994,43.5,40.80000000000001,33.5
"builtin_interfaces.msg.Time(sec=1751478300, nanosec=754792406)",41.599999999999994,43.5,40.80000000000001,33.5
"builtin_interfaces.msg.Time(sec=1751478300, nanosec=754792406)",41.599999999999994,43.5,40.80000000000001,33.5
"builtin_interfaces.msg.Time(sec=1751478300, nanosec=754792406)",41.599999999999994,43.5,40.80000000000001,33.5
"builtin_interfaces.msg.Time(sec=1751478301, nanosec=754900437)",41.900000000000006,43.20000000000002,41.099999999999994,35.5
"builtin_interfaces.msg.Time(sec=1751478301, nanosec=754900437)",41.900000000000006,43.20000000000002,41.099999999999994,35.5
"builtin_interfaces.msg.Time(sec=1751478301, nanosec=754900437)",41.900000000000006,43.20000000000002,41.099999999999994,35.5
"builtin_interfaces.msg.Time(sec=1751478301, nanosec=754900437)",41.900000000000006,43.20000000000002,41.099999999999994,35.5
"builtin_interfaces.msg.Time(sec=1751478301, nanosec=754900437)",41.900000000000006,43.20000000000002,41.099999999999994,35.5
"builtin_interfaces.msg.Time(sec=1751478302, nanosec=754886470)",41.900000000000006,43.20000000000002,41.099999999999994,35.5
