stamp,wheel_potentiometer_rr,wheel_potentiometer_rl,wheel_potentiometer_fr,wheel_potentiometer_fl
"builtin_interfaces.msg.Time(sec=1751477651, nanosec=146514363)",43.53,44.44,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751477651, nanosec=344948311)",43.57,44.35,35.7,35.27
"builtin_interfaces.msg.Time(sec=1751477651, nanosec=545045111)",43.61,44.2,35.63,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477651, nanosec=745053611)",43.800000000000004,44.26,35.64,35.52
"builtin_interfaces.msg.Time(sec=1751477651, nanosec=945020742)",43.79,44.12,35.68,35.57
"builtin_interfaces.msg.Time(sec=1751477652, nanosec=145324481)",43.64,44.37,35.75,35.37
"builtin_interfaces.msg.Time(sec=1751477652, nanosec=344975449)",43.62,44.35,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477652, nanosec=545763856)",43.62,44.36,35.75,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477652, nanosec=745753633)",43.57,44.42,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477652, nanosec=945780491)",43.46,44.480000000000004,35.75,35.160000000000004
"builtin_interfaces.msg.Time(sec=1751477653, nanosec=145816890)",43.42,44.51,35.730000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751477653, nanosec=346265932)",43.42,44.43,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751477653, nanosec=545756815)",43.550000000000004,44.21,35.63,35.39
"builtin_interfaces.msg.Time(sec=1751477653, nanosec=746098738)",43.7,44.18,35.64,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477653, nanosec=945749349)",43.800000000000004,44.14,35.62,35.5
"builtin_interfaces.msg.Time(sec=1751477654, nanosec=145750666)",43.76,44.21,35.68,35.52
"builtin_interfaces.msg.Time(sec=1751477654, nanosec=345774421)",43.71,44.18,35.730000000000004,35.54
"builtin_interfaces.msg.Time(sec=1751477654, nanosec=545877451)",43.71,44.1,35.59,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477654, nanosec=745877642)",43.74,44.12,35.7,35.5
"builtin_interfaces.msg.Time(sec=1751477654, nanosec=945786883)",43.68,44.18,35.71,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477655, nanosec=147729534)",43.64,44.26,35.71,35.36
"builtin_interfaces.msg.Time(sec=1751477655, nanosec=345848447)",43.61,44.42,35.730000000000004,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477655, nanosec=546110420)",43.6,44.26,35.730000000000004,35.38
"builtin_interfaces.msg.Time(sec=1751477655, nanosec=745817210)",43.64,44.2,35.64,35.39
"builtin_interfaces.msg.Time(sec=1751477655, nanosec=945888260)",43.800000000000004,44.050000000000004,35.57,35.52
"builtin_interfaces.msg.Time(sec=1751477656, nanosec=146677888)",43.62,44.11,35.68,35.29
"builtin_interfaces.msg.Time(sec=1751477656, nanosec=345848854)",43.61,44.08,35.62,35.25
"builtin_interfaces.msg.Time(sec=1751477656, nanosec=545819617)",43.77,44.25,35.75,35.43
"builtin_interfaces.msg.Time(sec=1751477656, nanosec=746562960)",43.53,44.26,35.75,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477656, nanosec=945856382)",43.660000000000004,44.37,35.75,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477657, nanosec=145814181)",43.480000000000004,44.31,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751477657, nanosec=345797474)",43.660000000000004,44.36,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477657, nanosec=545858028)",43.52,44.35,35.730000000000004,35.02
"builtin_interfaces.msg.Time(sec=1751477657, nanosec=745918441)",43.300000000000004,44.59,35.75,34.68
"builtin_interfaces.msg.Time(sec=1751477657, nanosec=945861523)",43.36,44.37,35.71,35.02
"builtin_interfaces.msg.Time(sec=1751477658, nanosec=145787677)",43.52,44.300000000000004,35.75,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477658, nanosec=345819732)",43.550000000000004,44.49,35.730000000000004,35.13
"builtin_interfaces.msg.Time(sec=1751477658, nanosec=545818306)",43.52,44.42,35.730000000000004,35.2
"builtin_interfaces.msg.Time(sec=1751477658, nanosec=745883852)",43.53,44.31,35.730000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751477658, nanosec=947009112)",43.53,44.18,35.71,35.25
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=145878673)",43.79,44.09,35.59,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=346275168)",43.86,44.0,35.730000000000004,35.52
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=545830982)",43.800000000000004,44.24,35.730000000000004,35.38
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=746205992)",43.800000000000004,44.26,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=946321525)",43.68,44.29,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=145906084)",43.59,44.42,35.75,35.14
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=350357509)",43.59,44.37,35.730000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=546237527)",43.61,44.24,35.64,35.25
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=745957502)",43.76,44.07,35.59,35.43
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=946531781)",43.77,44.15,35.730000000000004,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=145888719)",43.71,44.21,35.75,35.39
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=346156094)",43.71,44.26,35.730000000000004,35.27
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=545841993)",43.64,44.35,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=745900695)",43.65,44.32,35.75,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=946006928)",43.69,44.33,35.71,35.2
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=145866557)",43.69,44.32,35.730000000000004,35.21
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=345963391)",43.64,44.35,35.730000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=548192777)",43.54,44.37,35.75,35.14
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=755927339)",43.59,44.27,35.730000000000004,35.2
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=945917258)",43.61,44.21,35.730000000000004,35.27
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=145894870)",43.660000000000004,44.2,35.730000000000004,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=346036887)",43.68,44.21,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=546362597)",43.7,44.19,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=746907849)",43.660000000000004,44.24,35.68,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=946161861)",43.660000000000004,44.21,35.730000000000004,35.37
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=146175622)",43.64,44.27,35.75,35.27
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=346157538)",43.65,44.37,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=546020000)",43.77,44.36,35.730000000000004,35.38
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=745951315)",43.71,44.21,35.730000000000004,35.52
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=946303722)",43.83,44.18,35.68,35.53
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=146597182)",43.86,44.15,35.64,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=346172373)",43.85,44.03,35.660000000000004,35.52
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=545959434)",43.76,44.11,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=745898006)",43.79,44.050000000000004,35.64,35.43
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=945950515)",43.75,44.21,35.730000000000004,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=146421494)",43.660000000000004,44.27,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=346002461)",43.64,44.31,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=546101191)",43.61,44.29,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=746016643)",43.64,44.31,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=946151559)",43.64,44.36,35.75,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=145991995)",43.550000000000004,44.42,35.75,35.12
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=346071193)",43.5,44.46,35.75,35.13
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=546012012)",43.54,44.37,35.730000000000004,35.13
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=746054055)",43.53,44.36,35.730000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=946063067)",43.54,44.35,35.730000000000004,35.160000000000004
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=146098082)",43.52,44.37,35.730000000000004,35.09
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=346013856)",43.65,44.27,35.730000000000004,35.21
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=545968456)",43.69,44.14,35.730000000000004,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=746014547)",43.64,44.29,35.730000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=945994245)",43.550000000000004,44.37,35.75,35.09
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=145976093)",43.61,44.37,35.730000000000004,35.21
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=346410103)",43.64,44.33,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=545984037)",43.59,44.35,35.75,35.160000000000004
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=745967080)",43.64,44.27,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=945987002)",43.69,44.18,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=145903168)",43.65,44.18,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=346050646)",43.58,44.37,35.730000000000004,35.09
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=546769601)",43.59,44.35,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=746756236)",43.660000000000004,44.26,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=945953861)",43.64,44.25,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=145968636)",43.54,44.44,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=346027427)",43.35,44.64,35.730000000000004,35.04
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=547044856)",43.43,44.43,35.660000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=746764768)",43.64,44.33,35.57,35.53
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=946772969)",43.7,44.19,35.46,35.57
"builtin_interfaces.msg.Time(sec=1751477672, nanosec=147259207)",43.81,43.87,35.36,35.63
"builtin_interfaces.msg.Time(sec=1751477672, nanosec=346763244)",43.86,44.050000000000004,35.2,35.59
"builtin_interfaces.msg.Time(sec=1751477672, nanosec=546766389)",43.87,43.77,35.09,35.62
"builtin_interfaces.msg.Time(sec=1751477672, nanosec=746753077)",44.08,43.7,34.84,35.63
"builtin_interfaces.msg.Time(sec=1751477672, nanosec=946747644)",44.24,43.79,34.86,35.59
"builtin_interfaces.msg.Time(sec=1751477673, nanosec=146771122)",43.980000000000004,44.050000000000004,35.230000000000004,35.63
"builtin_interfaces.msg.Time(sec=1751477673, nanosec=346774986)",43.69,44.36,35.25,35.59
"builtin_interfaces.msg.Time(sec=1751477673, nanosec=547066941)",43.660000000000004,44.32,35.18,35.59
"builtin_interfaces.msg.Time(sec=1751477673, nanosec=747036644)",43.64,44.300000000000004,35.18,35.62
"builtin_interfaces.msg.Time(sec=1751477673, nanosec=946842295)",43.71,44.33,34.980000000000004,35.62
"builtin_interfaces.msg.Time(sec=1751477674, nanosec=146869696)",43.93,44.0,34.77,35.64
"builtin_interfaces.msg.Time(sec=1751477674, nanosec=346788302)",44.03,43.92,34.730000000000004,35.660000000000004
"builtin_interfaces.msg.Time(sec=1751477674, nanosec=546999380)",43.92,44.08,34.88,35.64
"builtin_interfaces.msg.Time(sec=1751477674, nanosec=747265012)",43.82,44.12,34.980000000000004,35.64
"builtin_interfaces.msg.Time(sec=1751477674, nanosec=946828507)",43.71,44.15,34.800000000000004,35.63
"builtin_interfaces.msg.Time(sec=1751477675, nanosec=146948921)",43.82,44.15,34.71,35.64
"builtin_interfaces.msg.Time(sec=1751477675, nanosec=346910698)",43.64,44.12,34.96,35.63
"builtin_interfaces.msg.Time(sec=1751477675, nanosec=546881003)",43.52,44.2,35.07,35.59
"builtin_interfaces.msg.Time(sec=1751477675, nanosec=746894755)",43.64,44.12,34.95,35.59
"builtin_interfaces.msg.Time(sec=1751477675, nanosec=946851568)",43.65,44.24,35.12,35.59
"builtin_interfaces.msg.Time(sec=1751477676, nanosec=146868514)",43.42,44.410000000000004,35.37,35.59
"builtin_interfaces.msg.Time(sec=1751477676, nanosec=346870776)",43.160000000000004,44.7,35.52,35.45
"builtin_interfaces.msg.Time(sec=1751477676, nanosec=547482591)",43.27,44.550000000000004,35.34,35.57
"builtin_interfaces.msg.Time(sec=1751477676, nanosec=747091909)",43.57,44.32,35.21,35.59
"builtin_interfaces.msg.Time(sec=1751477676, nanosec=946804569)",43.61,44.19,35.25,35.57
"builtin_interfaces.msg.Time(sec=1751477677, nanosec=146882223)",43.52,44.480000000000004,35.480000000000004,35.46
"builtin_interfaces.msg.Time(sec=1751477677, nanosec=346883796)",43.46,44.42,35.45,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751477677, nanosec=546902393)",43.550000000000004,44.35,35.43,35.57
"builtin_interfaces.msg.Time(sec=1751477677, nanosec=747195224)",43.52,44.44,35.550000000000004,35.53
"builtin_interfaces.msg.Time(sec=1751477677, nanosec=946830162)",43.480000000000004,44.4,35.7,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751477678, nanosec=146889315)",43.37,44.59,35.730000000000004,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477678, nanosec=346919238)",43.25,44.74,35.75,35.09
"builtin_interfaces.msg.Time(sec=1751477678, nanosec=550329213)",43.160000000000004,44.71,35.75,35.07
"builtin_interfaces.msg.Time(sec=1751477678, nanosec=746931589)",43.050000000000004,44.78,35.68,34.82
"builtin_interfaces.msg.Time(sec=1751477678, nanosec=946999361)",43.06,44.62,35.730000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751477679, nanosec=146892393)",43.37,44.53,35.550000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751477679, nanosec=347420691)",43.53,44.4,35.53,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477679, nanosec=546841481)",43.57,44.31,35.68,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751477679, nanosec=746849404)",43.93,43.79,35.300000000000004,35.59
"builtin_interfaces.msg.Time(sec=1751477679, nanosec=946852028)",44.11,43.37,35.12,35.59
"builtin_interfaces.msg.Time(sec=1751477680, nanosec=147261956)",43.46,44.2,35.78,35.25
"builtin_interfaces.msg.Time(sec=1751477680, nanosec=346921403)",43.52,44.42,35.64,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751477680, nanosec=546960940)",43.6,44.37,35.730000000000004,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751477680, nanosec=747077622)",43.39,44.75,35.730000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751477680, nanosec=947057704)",43.21,44.71,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477681, nanosec=146911906)",43.53,44.37,35.64,35.59
"builtin_interfaces.msg.Time(sec=1751477681, nanosec=348079049)",43.74,44.21,35.5,35.53
"builtin_interfaces.msg.Time(sec=1751477681, nanosec=546959598)",43.660000000000004,44.14,35.64,35.57
"builtin_interfaces.msg.Time(sec=1751477681, nanosec=746893303)",43.64,44.27,35.730000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751477681, nanosec=952899271)",43.57,44.4,35.730000000000004,35.39
"builtin_interfaces.msg.Time(sec=1751477682, nanosec=147351150)",43.46,44.480000000000004,35.75,35.36
"builtin_interfaces.msg.Time(sec=1751477682, nanosec=346992407)",43.44,44.52,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751477682, nanosec=546980560)",43.46,44.550000000000004,35.730000000000004,35.21
"builtin_interfaces.msg.Time(sec=1751477682, nanosec=746941392)",43.39,44.6,35.730000000000004,35.160000000000004
"builtin_interfaces.msg.Time(sec=1751477682, nanosec=946923656)",43.43,44.57,35.730000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751477683, nanosec=146941676)",43.44,44.43,35.68,35.07
"builtin_interfaces.msg.Time(sec=1751477683, nanosec=346973150)",43.480000000000004,44.37,35.730000000000004,35.07
"builtin_interfaces.msg.Time(sec=1751477683, nanosec=547111148)",43.39,44.42,35.75,34.980000000000004
"builtin_interfaces.msg.Time(sec=1751477683, nanosec=746941788)",43.42,44.410000000000004,35.730000000000004,34.980000000000004
"builtin_interfaces.msg.Time(sec=1751477683, nanosec=947609817)",43.44,44.42,35.75,34.96
"builtin_interfaces.msg.Time(sec=1751477684, nanosec=147504496)",43.46,44.4,35.75,34.980000000000004
"builtin_interfaces.msg.Time(sec=1751477684, nanosec=347898064)",43.480000000000004,44.42,35.75,35.03
"builtin_interfaces.msg.Time(sec=1751477684, nanosec=547002276)",43.480000000000004,44.57,35.75,35.04
"builtin_interfaces.msg.Time(sec=1751477684, nanosec=746974155)",43.480000000000004,44.4,35.75,35.14
"builtin_interfaces.msg.Time(sec=1751477684, nanosec=946952068)",43.59,44.44,35.78,35.160000000000004
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=147030923)",43.62,44.43,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=346975632)",43.6,44.410000000000004,35.75,35.14
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=547206492)",43.52,44.37,35.75,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=747028612)",43.54,44.42,35.75,35.160000000000004
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=946899388)",43.52,44.35,35.730000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=346968695)",43.26,44.65,35.730000000000004,35.52
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=546981093)",43.44,44.43,35.75,35.21
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=747008342)",43.71,44.15,35.68,35.050000000000004
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=947261001)",43.71,44.1,35.75,35.13
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=146912892)",43.71,44.15,35.75,35.050000000000004
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=347146342)",43.61,44.2,35.68,35.02
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=546921025)",43.57,44.2,35.730000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=746984410)",43.6,44.21,35.64,35.02
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=947018542)",43.57,44.14,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=147016307)",43.660000000000004,44.2,35.75,35.27
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=347074279)",43.65,44.27,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=552385579)",43.61,44.27,35.75,35.32
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=747146306)",43.69,44.29,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=947203210)",43.69,44.31,35.730000000000004,35.300000000000004
