stamp,engine_oil_temperature,torque_wheels,driver_traction_aim_switch_fbk,driver_traction_range_switch_fbk
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=161860603)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=171852131)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=181882312)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=191855310)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=201879810)",30.0,717.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=211851512)",30.0,717.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=221854557)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=231854095)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=241886009)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=251954364)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=261872014)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=271849939)",30.0,717.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=282028563)",30.0,717.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=291898659)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=301856932)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=311876030)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=321857689)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=331868786)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=341913507)",30.0,717.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=351873649)",30.0,717.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=361868886)",30.0,717.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=372108996)",30.0,717.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=382539413)",30.0,717.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=391870101)",30.0,717.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=402251825)",30.0,717.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=411871187)",30.0,726.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=421868721)",30.0,726.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=433375335)",30.0,726.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=441869626)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=452145406)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=461875289)",30.0,726.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=471897726)",30.0,726.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=482890301)",30.0,717.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=492140469)",30.0,726.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=501882051)",30.0,726.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=511848903)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=521849520)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=532681950)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=541850002)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=551917615)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=561851324)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=572748482)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=582704643)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=592865321)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=601888166)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=611901545)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=621882489)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=631909723)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=646084758)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=651886574)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=661938858)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=671894955)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=681861668)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=692991772)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=701890834)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=712181301)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=721918301)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=731888821)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=741883096)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=751872051)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=761886002)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=771886794)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=782003443)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=791887584)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=801880914)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=812138660)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=822817821)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=833335062)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=842010947)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=851981775)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=861882447)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=871996401)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=881897080)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=891883027)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=902005448)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=911884044)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=921970408)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=932931520)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=941955655)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=952009554)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=962037960)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=972867755)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=991869756)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=991869756)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=1981647)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=11884883)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=22046866)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=31865420)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=42381637)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=51867039)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=62978502)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=71867584)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=81866452)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=94225716)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=101953707)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=111864139)",30.0,761.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=121873007)",30.0,761.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=132027563)",30.0,761.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=141859058)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=151878309)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=161871459)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=171873349)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=186663283)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=191954123)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=201883207)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=211888970)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=221889909)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=231881911)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=241883943)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=251890475)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=261894511)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=271907873)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=281885853)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=291906600)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=301883043)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=312259736)",30.0,778.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=321895774)",30.0,778.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=331886339)",30.0,778.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=341877870)",30.0,787.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=351926191)",30.0,787.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=361895098)",30.0,796.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=371916202)",30.0,805.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=382549529)",30.0,805.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=392011117)",30.0,813.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=401883505)",30.0,813.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=412637522)",30.0,822.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=421887612)",30.0,822.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=431986786)",30.0,822.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=441938691)",30.0,831.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=451913965)",30.0,831.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=461963275)",30.0,831.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=471941250)",30.0,831.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=481913712)",30.0,831.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=491958577)",30.0,840.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=502488689)",30.0,840.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=511985909)",30.0,840.0,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=521966721)",30.0,848.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=533960279)",30.0,848.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=541993868)",30.0,848.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=551971190)",30.0,857.5,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=562008369)",30.0,866.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=571996638)",30.0,866.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=581969502)",30.0,866.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=591986757)",30.0,866.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=601970782)",30.0,866.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=612024732)",30.0,866.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=621988778)",30.0,875.1,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=632005533)",30.0,875.1,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=642682150)",30.0,883.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=652040119)",30.0,883.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=661945156)",30.0,883.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=671879650)",30.0,883.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=681904484)",30.0,892.6,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=691957376)",30.0,892.6,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=701996875)",30.0,901.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=711997589)",30.0,901.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=722088920)",30.0,901.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=731991879)",30.0,901.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=741974611)",30.0,910.1,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=751942086)",30.0,910.1,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=762060299)",30.0,910.1,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=771917850)",30.0,910.1,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=782744461)",30.0,910.1,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=792187101)",30.0,910.1,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=801907396)",30.0,918.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=811967058)",30.0,918.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=822799868)",30.0,918.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=832130213)",30.0,918.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=842004964)",30.0,927.6,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=852030232)",30.0,927.6,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=861999479)",30.0,927.6,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=872008294)",30.0,936.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=881986673)",30.0,936.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=891910376)",30.0,936.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=901904083)",30.0,936.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=911935767)",30.0,936.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=921957824)",30.0,927.6,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=932380179)",30.0,927.6,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=943177066)",30.0,927.6,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=952013103)",30.0,918.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=962572804)",30.0,918.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=972007939)",30.0,910.1,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=981911859)",30.0,910.1,0,0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=992077788)",30.0,901.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=1921089)",30.0,892.6,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=11893147)",30.0,883.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=22004348)",30.0,875.1,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=32113265)",30.0,875.1,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=41984808)",30.0,866.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=51956607)",30.0,866.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=62006238)",30.0,857.5,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=71991706)",30.0,848.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=83039632)",30.0,848.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=91974668)",30.0,848.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=101880877)",30.0,840.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=111955779)",30.0,840.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=121899737)",30.0,840.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=132010408)",30.0,831.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=142479868)",30.0,831.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=151966899)",30.0,822.5,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=161966279)",30.0,822.5,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=171980726)",30.0,813.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=181949622)",30.0,805.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=191977293)",30.0,805.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=201981626)",30.0,796.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=212143210)",30.0,796.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=222605222)",30.0,787.5,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=231881120)",30.0,787.5,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=242444614)",30.0,787.5,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=251922392)",30.0,787.5,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=261906177)",30.0,778.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=271920817)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=281931760)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=291954399)",30.0,770.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=301994245)",30.0,761.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=314446863)",30.0,761.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=322061652)",30.0,752.5,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=332118490)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=342066997)",30.0,743.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=351994388)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=362073730)",30.0,735.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=371989373)",30.0,726.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=381992596)",30.0,726.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=391971812)",30.0,717.5,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=402102191)",30.0,708.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=412011411)",30.0,700.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=421934492)",30.0,691.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=431984785)",30.0,673.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=441892522)",30.0,665.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=452422477)",30.0,647.5,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=461971284)",30.0,621.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=472139428)",30.0,603.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=481977369)",30.0,586.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=492071850)",30.0,568.8000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=504271586)",30.0,551.3000000000001,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=512051784)",30.0,525.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=522081611)",30.0,498.8,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=531964789)",30.0,481.3,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=541994203)",30.0,446.3,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=552041972)",30.0,420.0,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=562010683)",30.0,393.70000000000005,0,0
"builtin_interfaces.msg.Time(sec=1751477605, nanosec=572013031)",30.0,358.70000000000005,0,0
