stamp,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=633419656)",0.0,0.0,0.0,0.005636120680719614,0.013675367459654808,0.9486742615699768,0.315908819437027
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=643418656)",0.0,0.0,0.0,0.005692850798368454,0.01358906552195549,0.9486983418464661,0.3158392012119293
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=653424776)",0.0,0.0,0.0,0.00578759890049696,0.01364351250231266,0.9487088918685913,0.315803587436676
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=663424800)",0.0,0.0,0.0,0.0058304318226873875,0.013821292668581009,0.9487199783325195,0.3157615661621094
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=673425544)",0.0,0.0,0.0,0.005755000747740269,0.014030239544808865,0.9487313628196716,0.31571972370147705
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=683423520)",0.0,0.0,0.0,0.005668562836945057,0.014159487560391426,0.9487484693527222,0.3156638443470001
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=693426336)",0.0,0.0,0.0,0.005499651655554771,0.014120056293904781,0.9487748146057129,0.31558963656425476
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=703426616)",0.0,0.0,0.0,0.0054604364559054375,0.01403856836259365,0.9488061666488647,0.31549951434135437
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=713426848)",0.0,0.0,0.0,0.0053738984279334545,0.013847127556800842,0.9488402009010315,0.3154071867465973
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=723426312)",0.0,0.0,0.0,0.005541512742638588,0.013742992654442787,0.9488705396652222,0.3153175413608551
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=733428872)",0.0,0.0,0.0,0.005614131689071655,0.013654826208949089,0.948894739151001,0.31524714827537537
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=743429896)",0.0,0.0,0.0,0.005836769472807646,0.013700137846171856,0.9489098191261292,0.3151959180831909
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=753429640)",0.0,0.0,0.0,0.0059599257074296474,0.013856460340321064,0.9489233493804932,0.31514599919319153
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=763429128)",0.0,0.0,0.0,0.005971397738903761,0.014120005071163177,0.9489285945892334,0.31511837244033813
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=773432944)",0.0,0.0,0.0,0.0059163328260183334,0.014370816759765148,0.9489356279373169,0.3150867819786072
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=783433224)",0.0,0.0,0.0,0.005738807842135429,0.014426304027438164,0.948952317237854,0.3150373101234436
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=793436296)",0.0,0.0,0.0,0.005634264554828405,0.014362831600010395,0.9489740133285522,0.3149767518043518
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=803434248)",0.0,0.0,0.0,0.005478715989738703,0.014105708338320255,0.9490000605583191,0.3149127960205078
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=813437064)",0.0,0.0,0.0,0.005507033783942461,0.013848967850208282,0.949030876159668,0.31483063101768494
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=823437344)",0.0,0.0,0.0,0.005468107294291258,0.013656283728778362,0.9490523338317871,0.31477513909339905
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=833438088)",0.0,0.0,0.0,0.005515771452337503,0.013663767836987972,0.9490612745285034,0.3147467374801636
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=843439624)",0.0,0.0,0.0,0.005543575622141361,0.013841771520674229,0.949065625667572,0.31472545862197876
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=853438368)",0.0,0.0,0.0,0.005560601130127907,0.014108985662460327,0.9490665793418884,0.3147105872631073
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=863437832)",0.0,0.0,0.0,0.0055698491632938385,0.014294099062681198,0.9490766525268555,0.3146716356277466
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=873439648)",0.0,0.0,0.0,0.005556074436753988,0.014271287247538567,0.9490954279899597,0.3146163821220398
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=883440416)",0.0,0.0,0.0,0.005657949950546026,0.01417475938796997,0.9491220116615295,0.3145386576652527
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=893440928)",0.0,0.0,0.0,0.0056347171775996685,0.013985231518745422,0.9491552114486694,0.3144473135471344
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=903439392)",0.0,0.0,0.0,0.005760681349784136,0.013901757076382637,0.9491865634918213,0.31435415148735046
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=913442976)",0.0,0.0,0.0,0.005773534532636404,0.013882812112569809,0.9492065906524658,0.3142942488193512
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=923445000)",0.0,0.0,0.0,0.00583667354658246,0.013951337896287441,0.9492235779762268,0.31423860788345337
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=933446792)",0.0,0.0,0.0,0.005880136042833328,0.014077937230467796,0.9492363929748535,0.3141935169696808
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=943445512)",0.0,0.0,0.0,0.005870422348380089,0.01423596777021885,0.9492502212524414,0.31414493918418884
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=953448328)",0.0,0.0,0.0,0.005830848123878241,0.014351679012179375,0.949262261390686,0.314103901386261
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=963448352)",0.0,0.0,0.0,0.005718850530683994,0.01438784971833229,0.9492822289466858,0.31404387950897217
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=973449096)",0.0,0.0,0.0,0.005728838965296745,0.014440583065152168,0.9492976665496826,0.3139946162700653
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=983448328)",0.0,0.0,0.0,0.005573088303208351,0.014380977489054203,0.9493144750595093,0.3139492869377136
"builtin_interfaces.msg.Time(sec=1751477631, nanosec=993450888)",0.0,0.0,0.0,0.005681680049747229,0.01435178518295288,0.9493328332901001,0.31389325857162476
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=3451912)",0.0,0.0,0.0,0.00572411622852087,0.014281398616731167,0.9493476748466492,0.3138507306575775
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=13451912)",0.0,0.0,0.0,0.005810865666717291,0.014265734702348709,0.9493544697761536,0.313829243183136
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=23450376)",0.0,0.0,0.0,0.005903380457311869,0.014319289475679398,0.949366569519043,0.3137885630130768
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=33452192)",0.0,0.0,0.0,0.005931277293711901,0.01439949031919241,0.9493691325187683,0.3137766420841217
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=43454472)",0.0,0.0,0.0,0.005886525847017765,0.014431048184633255,0.9493741989135742,0.3137607276439667
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=53454472)",0.0,0.0,0.0,0.005731625948101282,0.014326346106827259,0.9493926167488098,0.31371259689331055
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=63451424)",0.0,0.0,0.0,0.005651785060763359,0.014198279939591885,0.9494125247001648,0.31365966796875
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=73454984)",0.0,0.0,0.0,0.005485687870532274,0.014033032581210136,0.9494378566741943,0.31359341740608215
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=83456264)",0.0,0.0,0.0,0.005535341799259186,0.01393723301589489,0.9494653940200806,0.3135131597518921
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=93456008)",0.0,0.0,0.0,0.005559783894568682,0.013863935135304928,0.9494866132736206,0.3134519159793854
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=103453216)",0.0,0.0,0.0,0.005720306187868118,0.013908918015658855,0.9495052099227905,0.3133905827999115
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=113455776)",0.0,0.0,0.0,0.005899747367948294,0.014004053547978401,0.9495182633399963,0.3133436441421509
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=123457800)",0.0,0.0,0.0,0.00604520458728075,0.01415641512721777,0.949523389339447,0.3133184611797333
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=133457800)",0.0,0.0,0.0,0.006164987105876207,0.014297259040176868,0.9495306611061096,0.31328773498535156
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=143456264)",0.0,0.0,0.0,0.006200946867465973,0.014389613643288612,0.9495431780815125,0.31324490904808044
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=153458824)",0.0,0.0,0.0,0.00631722854450345,0.014527237974107265,0.9495522379875183,0.31320878863334656
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=163460104)",0.0,0.0,0.0,0.0062835486605763435,0.0145640280097723,0.9495643377304077,0.3131709694862366
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=173460104)",0.0,0.0,0.0,0.0063628386706113815,0.014667405746877193,0.9495763778686523,0.31312793493270874
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=183461896)",0.0,0.0,0.0,0.006289656739681959,0.014676750637590885,0.9495837688446045,0.3131067454814911
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=193461640)",0.0,0.0,0.0,0.006230369675904512,0.014660929329693317,0.9495901465415955,0.3130892217159271
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=203460360)",0.0,0.0,0.0,0.006148021202534437,0.014677196741104126,0.9495963454246521,0.3130713403224945
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=213459104)",0.0,0.0,0.0,0.005965060088783503,0.014672712422907352,0.9495994448661804,0.3130657374858856
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=223462920)",0.0,0.0,0.0,0.005838349461555481,0.014680498279631138,0.9496030807495117,0.3130565881729126
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=233465736)",0.0,0.0,0.0,0.005728860851377249,0.014621544629335403,0.9496150612831116,0.3130251169204712
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=243466016)",0.0,0.0,0.0,0.005794089753180742,0.014579803682863712,0.9496267437934875,0.3129903972148895
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=253466760)",0.0,0.0,0.0,0.005969786550849676,0.014495243318378925,0.9496446847915649,0.3129365146160126
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=263467528)",0.0,0.0,0.0,0.006278247572481632,0.014421852305531502,0.9496630430221558,0.31287822127342224
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=273466528)",0.0,0.0,0.0,0.006491606589406729,0.014374097809195518,0.9496790170669556,0.3128276765346527
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=283464992)",0.0,0.0,0.0,0.006692051887512207,0.014421118423342705,0.949691653251648,0.31278273463249207
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=293467552)",0.0,0.0,0.0,0.006814876105636358,0.014569753780961037,0.9497077465057373,0.31272435188293457
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=303469832)",0.0,0.0,0.0,0.006654274184256792,0.014671817421913147,0.9497169256210327,0.312695175409317
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=313468832)",0.0,0.0,0.0,0.006504802033305168,0.014666247181594372,0.9497328400611877,0.3126501142978668
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=323468296)",0.0,0.0,0.0,0.0062959264032542706,0.014473134651780128,0.9497588276863098,0.31258460879325867
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=333471368)",0.0,0.0,0.0,0.006240903865545988,0.014281013049185276,0.9497853517532349,0.3125138580799103
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=343471392)",0.0,0.0,0.0,0.006264973897486925,0.014108858071267605,0.9498037099838257,0.312465637922287
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=353475208)",0.0,0.0,0.0,0.006572542246431112,0.01412238646298647,0.9498117566108704,0.3124338686466217
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=363475232)",0.0,0.0,0.0,0.006686746142804623,0.014264123514294624,0.9498104453086853,0.31242918968200684
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=373476512)",0.0,0.0,0.0,0.006934619043022394,0.014545336365699768,0.9497984647750854,0.31244713068008423
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=383474720)",0.0,0.0,0.0,0.007071110885590315,0.014873117208480835,0.9497941136360168,0.31244203448295593
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=393478792)",0.0,0.0,0.0,0.0069700684398412704,0.015012133866548538,0.9497931599617004,0.31244057416915894
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=403484960)",0.0,0.0,0.0,0.006881765089929104,0.01494862325489521,0.9498009085655212,0.3124218285083771
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=413486984)",0.0,0.0,0.0,0.006726943887770176,0.014727828092873096,0.9498183727264404,0.3123827874660492
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=423485960)",0.0,0.0,0.0,0.00661116698756814,0.014528542757034302,0.9498399496078491,0.3123287856578827
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=433489032)",0.0,0.0,0.0,0.006476079113781452,0.014378754422068596,0.9498529434204102,0.3122992515563965
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=443490312)",0.0,0.0,0.0,0.00655405642464757,0.014356696046888828,0.9498628377914429,0.31226852536201477
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=453490824)",0.0,0.0,0.0,0.006505500990897417,0.014358381740748882,0.9498676061630249,0.31225478649139404
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=463489288)",0.0,0.0,0.0,0.006609913427382708,0.014458930119872093,0.9498733878135681,0.31223052740097046
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=473492104)",0.0,0.0,0.0,0.006743059027940035,0.014644951559603214,0.949877142906189,0.31220749020576477
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=483492872)",0.0,0.0,0.0,0.006704355590045452,0.01477483194321394,0.9498870372772217,0.31217214465141296
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=493492128)",0.0,0.0,0.0,0.006821497343480587,0.014886042103171349,0.9499028325080872,0.3121163249015808
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=503491848)",0.0,0.0,0.0,0.00683497404679656,0.014872494153678417,0.9499214291572571,0.3120599389076233
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=513494664)",0.0,0.0,0.0,0.006990756373852491,0.014863529242575169,0.9499402046203613,0.31199997663497925
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=523496200)",0.0,0.0,0.0,0.007144094444811344,0.014767794869840145,0.949955940246582,0.31195300817489624
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=533496200)",0.0,0.0,0.0,0.007343397941440344,0.014676167629659176,0.9499636888504028,0.31192922592163086
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=543493664)",0.0,0.0,0.0,0.007391948252916336,0.014643077738583088,0.9499744176864624,0.31189674139022827
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=553497224)",0.0,0.0,0.0,0.007399488240480423,0.014713491313159466,0.9499704837799072,0.311905175447464
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=563498504)",0.0,0.0,0.0,0.007336679846048355,0.01489251758903265,0.9499703049659729,0.31189897656440735
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=573499296)",0.0,0.0,0.0,0.007078222930431366,0.01502532884478569,0.9499627351760864,0.3119213581085205
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=583499016)",0.0,0.0,0.0,0.006906857248395681,0.015122620388865471,0.949962317943573,0.31192195415496826
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=593501832)",0.0,0.0,0.0,0.006806805729866028,0.015108862891793251,0.94997239112854,0.311894029378891
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=603502112)",0.0,0.0,0.0,0.006878073327243328,0.015077929943799973,0.9499843716621399,0.3118577003479004
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=613502856)",0.0,0.0,0.0,0.007027152460068464,0.014986805617809296,0.949993371963501,0.3118312954902649
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=623501064)",0.0,0.0,0.0,0.007383591495454311,0.01492214109748602,0.9500018358230591,0.31180018186569214
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=633503624)",0.0,0.0,0.0,0.00760728819295764,0.01486182026565075,0.9500060677528381,0.3117848336696625
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=643504648)",0.0,0.0,0.0,0.007838200777769089,0.014908039942383766,0.9500046372413635,0.3117811977863312
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=653504392)",0.0,0.0,0.0,0.00799696147441864,0.015074318274855614,0.9500037431716919,0.31177210807800293
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=663502856)",0.0,0.0,0.0,0.007916769944131374,0.015183519572019577,0.9500070214271545,0.31175878643989563
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=673505672)",0.0,0.0,0.0,0.007833211682736874,0.015231438912451267,0.9500190615653992,0.31172168254852295
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=683506696)",0.0,0.0,0.0,0.007650140207260847,0.015104728750884533,0.9500417113304138,0.31166359782218933
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=693505440)",0.0,0.0,0.0,0.007566142827272415,0.015019353479146957,0.9500632882118225,0.31160399317741394
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=703505160)",0.0,0.0,0.0,0.007498159073293209,0.014907878823578358,0.9500795006752014,0.3115614354610443
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=713507720)",0.0,0.0,0.0,0.007633883506059647,0.014904136769473553,0.950097918510437,0.3115021884441376
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=723505648)",0.0,0.0,0.0,0.0077560702338814735,0.014941367320716381,0.9501009583473206,0.31148797273635864
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=733504392)",0.0,0.0,0.0,0.007939168252050877,0.01504135224968195,0.9501001834869385,0.31148093938827515
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=743503112)",0.0,0.0,0.0,0.008142463862895966,0.015212923288345337,0.9500966668128967,0.31147804856300354
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=753506976)",0.0,0.0,0.0,0.00822877325117588,0.01538402121514082,0.9500923156738281,0.31148073077201843
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=763509256)",0.0,0.0,0.0,0.008166776970028877,0.015462507493793964,0.9500879645347595,0.31149181723594666
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=773509256)",0.0,0.0,0.0,0.007986070588231087,0.015439456328749657,0.9500920176506042,0.31148532032966614
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=783507464)",0.0,0.0,0.0,0.00783161073923111,0.015388035215437412,0.9501040577888489,0.3114548623561859
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=793510024)",0.0,0.0,0.0,0.007572440430521965,0.015243425033986568,0.9501151442527771,0.311434805393219
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=803510048)",0.0,0.0,0.0,0.007505069021135569,0.015142735093832016,0.9501315355300903,0.31139129400253296
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=813510792)",0.0,0.0,0.0,0.007498482242226601,0.015026933513581753,0.9501407742500305,0.31136879324913025
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=823509256)",0.0,0.0,0.0,0.00761448685079813,0.014928995631635189,0.9501467943191528,0.3113522231578827
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=833512072)",0.0,0.0,0.0,0.007743501104414463,0.014896577224135399,0.9501527547836304,0.3113325834274292
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=843513352)",0.0,0.0,0.0,0.007952740415930748,0.014959700405597687,0.950153112411499,0.3113231956958771
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=863516936)",0.0,0.0,0.0,0.008112513460218906,0.015170569531619549,0.9501610398292542,0.3112846910953522
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=873516680)",0.0,0.0,0.0,0.008106639608740807,0.015296370722353458,0.9501705169677734,0.3112497329711914
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=883514632)",0.0,0.0,0.0,0.007939567789435387,0.01530579011887312,0.9501842260360718,0.3112116754055023
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=893516192)",0.0,0.0,0.0,0.0077972374856472015,0.015282412059605122,0.9502038955688477,0.3111562132835388
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=903516472)",0.0,0.0,0.0,0.007684693206101656,0.015178232453763485,0.9502177238464355,0.3111221194267273
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=913517216)",0.0,0.0,0.0,0.0076707107946276665,0.015040576457977295,0.9502324461936951,0.31108415126800537
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=923516936)",0.0,0.0,0.0,0.0076457904651761055,0.014839892275631428,0.9502362608909607,0.3110826909542084
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=933521800)",0.0,0.0,0.0,0.007640557829290628,0.014757110737264156,0.9502319097518921,0.3110997974872589
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=943523080)",0.0,0.0,0.0,0.007640269584953785,0.014831391163170338,0.950225293636322,0.31111669540405273
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=953522824)",0.0,0.0,0.0,0.007520864252001047,0.0150593938305974,0.9502020478248596,0.31117957830429077
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=963520032)",0.0,0.0,0.0,0.007399092894047499,0.015373521484434605,0.9501896500587463,0.311205118894577
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=973522848)",0.0,0.0,0.0,0.0072224629111588,0.01549494918435812,0.9501779079437256,0.3112390339374542
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=983524384)",0.0,0.0,0.0,0.0072329407557845116,0.015482139773666859,0.9501807689666748,0.31123068928718567
"builtin_interfaces.msg.Time(sec=1751477632, nanosec=993530248)",0.0,0.0,0.0,0.007223422173410654,0.015241235494613647,0.9501886367797852,0.31121891736984253
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=3527456)",0.0,0.0,0.0,0.00734584778547287,0.014907466247677803,0.9502035975456238,0.31118646264076233
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=13531016)",0.0,0.0,0.0,0.007421571761369705,0.014571389183402061,0.9502189755439758,0.3111537992954254
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=23532040)",0.0,0.0,0.0,0.00747590372338891,0.014402600936591625,0.9502198696136475,0.3111572265625
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=33531784)",0.0,0.0,0.0,0.007462637033313513,0.014402092434465885,0.9502210021018982,0.31115424633026123
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=43529992)",0.0,0.0,0.0,0.007374463602900505,0.014500454999506474,0.9502168893814087,0.3111642599105835
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=93534344)",0.0,0.0,0.0,0.007067040074616671,0.0144644258543849,0.9502601027488708,0.31104135513305664
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=103535368)",0.0,0.0,0.0,0.007171965204179287,0.014366633258759975,0.9502761960029602,0.31099429726600647
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=113535368)",0.0,0.0,0.0,0.007319638971239328,0.014352628029882908,0.9502789974212646,0.3109827935695648
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=123533832)",0.0,0.0,0.0,0.00742519274353981,0.014408418908715248,0.9502739906311035,0.31099289655685425
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=133536392)",0.0,0.0,0.0,0.007471731398254633,0.014537546783685684,0.9502742290496826,0.3109852969646454
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=143537416)",0.0,0.0,0.0,0.007372837048023939,0.014721128158271313,0.9502654075622559,0.3110058307647705
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=153537160)",0.0,0.0,0.0,0.007116112392395735,0.014863896183669567,0.9502634406089783,0.3110111355781555
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=163535368)",0.0,0.0,0.0,0.00686254259198904,0.014969582669436932,0.9502668380737305,0.31100112199783325
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=173537928)",0.0,0.0,0.0,0.006554589606821537,0.0149467121809721,0.9502809047698975,0.3109661340713501
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=183540208)",0.0,0.0,0.0,0.006415762007236481,0.014939949847757816,0.950293242931366,0.31093156337738037
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=193544840)",0.0,0.0,0.0,0.00630701519548893,0.014814840629696846,0.9503114819526672,0.3108837902545929
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=203543560)",0.0,0.0,0.0,0.006395374890416861,0.01466671098023653,0.9503263235092163,0.31084397435188293
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=213546120)",0.0,0.0,0.0,0.006551287602633238,0.01455012522637844,0.9503354430198669,0.31081831455230713
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=223547144)",0.0,0.0,0.0,0.006884218193590641,0.014512225054204464,0.9503429532051086,0.31078988313674927
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=233549960)",0.0,0.0,0.0,0.007147983182221651,0.014583866111934185,0.9503505229949951,0.31075727939605713
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=243550984)",0.0,0.0,0.0,0.007240569218993187,0.01472168043255806,0.9503504037857056,0.31074923276901245
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=253550728)",0.0,0.0,0.0,0.007275912910699844,0.014940853230655193,0.9503560662269592,0.3107205331325531
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=263551752)",0.0,0.0,0.0,0.007136422209441662,0.015073067508637905,0.9503679275512695,0.31068116426467896
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=273555592)",0.0,0.0,0.0,0.007001163437962532,0.015152315609157085,0.9503881931304932,0.31061825156211853
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=283563272)",0.0,0.0,0.0,0.006932832300662994,0.015081877820193768,0.9504085183143616,0.3105611801147461
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=293563272)",0.0,0.0,0.0,0.006848672404885292,0.01498204842209816,0.9504300951957703,0.31050169467926025
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=303561992)",0.0,0.0,0.0,0.006747369654476643,0.014849205501377583,0.9504497647285461,0.3104499876499176
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=313564552)",0.0,0.0,0.0,0.0067243147641420364,0.014775638468563557,0.9504619836807251,0.31041666865348816
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=323565576)",0.0,0.0,0.0,0.0066822124645113945,0.01479584351181984,0.9504677653312683,0.31039902567863464
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=333565576)",0.0,0.0,0.0,0.0065672448836266994,0.014853918924927711,0.950468897819519,0.3103950619697571
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=343566344)",0.0,0.0,0.0,0.006532421801239252,0.01492130197584629,0.9504814147949219,0.3103543817996979
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=353566088)",0.0,0.0,0.0,0.0065314737148582935,0.015025647357106209,0.9504948854446411,0.310308039188385
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=363564552)",0.0,0.0,0.0,0.006671911105513573,0.015166868455708027,0.9505124688148499,0.31024429202079773
"builtin_interfaces.msg.Time(sec=1751477633, nanosec=373567112)",0.0,0.0,0.0,0.006850241217762232,0.01518082432448864,0.9505332708358765,0.31017595529556274
