stamp,motor_duty_cycle_cmd,motor_duty_cycle_fbk,motor_current_fbk,sbw_ecu_voltage,sbw_ecu_temp,sbw_error_code,sbw_motor_torque_estimate
"builtin_interfaces.msg.Time(sec=1751477646, nanosec=423935014)",-8.0,-1.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=18253383)",1.0,0.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=54094750)",1.0,-2.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=64001190)",0.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=154583284)",1.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=183869199)",10.0,-1.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=305063169)",4.0,3.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=323912996)",4.0,3.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=333928991)",4.0,3.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=343913413)",4.0,3.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=353926102)",9.0,3.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=363927549)",-1.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=373935548)",13.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=383906899)",4.0,13.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=393916600)",6.0,3.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=403916223)",6.0,5.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=444047756)",2.0,1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=454087881)",11.0,11.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=464099788)",6.0,5.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=474048111)",7.0,6.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=484053367)",2.0,1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=494057495)",7.0,6.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=504126265)",1.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=514033765)",18.0,17.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=524043444)",1.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=534049227)",13.0,13.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=544340624)",2.0,1.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=554012669)",3.0,2.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=564021387)",7.0,6.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=574070219)",1.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=584042819)",11.0,11.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=594406681)",1.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=604076726)",7.0,6.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=614427146)",5.0,4.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=624112825)",6.0,5.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=633958198)",6.0,5.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=643953157)",18.0,17.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=654079265)",1.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=664084092)",4.0,3.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=674096241)",7.0,6.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=684089403)",7.0,6.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=694100070)",2.0,1.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=704069404)",7.0,6.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=714946681)",6.0,5.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=723995122)",6.0,5.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=734084963)",1.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=745089691)",11.0,11.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=754145158)",5.0,4.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=764095179)",6.0,5.0,1.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=774064479)",1.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=784056163)",6.0,5.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=794529460)",5.0,4.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=804024412)",6.0,5.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=814224996)",6.0,5.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=824033130)",11.0,11.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=834195542)",1.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=844085222)",7.0,6.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=854079409)",6.0,5.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=864043557)",1.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=874101219)",6.0,5.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=884173076)",5.0,4.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=894055617)",5.0,4.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=906189925)",10.0,9.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=914413680)",0.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=924061156)",6.0,5.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=934404562)",5.0,4.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=944078728)",5.0,4.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=954720405)",5.0,4.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=964839175)",5.0,4.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=974003474)",5.0,4.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=984001126)",5.0,4.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=994020171)",5.0,4.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=3996837)",6.0,5.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=14018899)",6.0,5.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=24042922)",11.0,11.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=34006947)",1.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=44019864)",7.0,6.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=54963893)",6.0,5.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=64019011)",1.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=74051133)",6.0,5.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=84008317)",5.0,4.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=93922188)",0.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=105660272)",-3.0,0.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=113995138)",4.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=123991508)",2.0,1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=134059140)",3.0,2.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=143935548)",2.0,1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=153905842)",10.0,9.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=163919475)",-2.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=173985448)",4.0,0.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=183981679)",8.0,7.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=194022685)",3.0,2.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=204048469)",-1.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=213952002)",-4.0,-2.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=223899339)",-2.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=233990527)",1.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=243966631)",-4.0,0.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=254002046)",-5.0,-3.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=264205012)",-1.0,0.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=274011477)",3.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=283985664)",-6.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=294016585)",4.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=303987927)",-7.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=313983517)",-1.0,0.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=324058431)",-22.0,-20.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=334011902)",2.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=343989692)",-6.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=354288510)",-5.0,-3.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=363999463)",0.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=373959210)",8.0,7.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=384014046)",2.0,1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=394460731)",14.0,13.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=404287283)",5.0,4.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=414030016)",-2.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=423989241)",3.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=434006570)",-13.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=450407520)",2.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=454023052)",-1.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=464499435)",4.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=474058649)",4.0,3.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=483973862)",6.0,5.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=493929999)",2.0,1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=504000046)",2.0,1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=513975714)",7.0,6.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=523959005)",-2.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=534069239)",3.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=543945749)",2.0,1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=553962255)",7.0,6.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=563954523)",3.0,2.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=573949517)",4.0,3.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=584000541)",8.0,3.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=594178879)",-11.0,7.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=606397692)",4.0,-9.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=613992278)",1.0,3.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=624327696)",2.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=634044592)",1.0,1.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=644013964)",1.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=654077001)",-1.0,0.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=664024524)",1.0,0.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=674019197)",1.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=683938716)",-4.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=693970748)",1.0,-2.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=704492120)",-8.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=713928175)",-5.0,-6.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=723954093)",3.0,-3.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=734222070)",-3.0,2.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=743985889)",-2.0,-1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=754272233)",-2.0,0.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=764023718)",-2.0,0.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=774027154)",-2.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=784223705)",-7.0,0.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=793958464)",-2.0,-5.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=803979918)",-3.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=814043828)",-3.0,-1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=823947818)",-8.0,-1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=834008137)",-3.0,-6.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=844007877)",-9.0,-1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=854031447)",-9.0,-7.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=863911012)",-6.0,-7.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=878364547)",-14.0,-4.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=883989144)",-7.0,-13.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=894549857)",-8.0,-5.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=904010791)",-3.0,-6.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=913971726)",-8.0,-1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=923995905)",-7.0,-6.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=933965756)",-8.0,-5.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=943900834)",-8.0,-6.0,0.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=953957033)",-8.0,-6.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=966409503)",-3.0,-6.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=974001577)",-13.0,-1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=983950296)",-7.0,-11.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=993972503)",-8.0,-5.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=3912193)",-3.0,-6.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=14016931)",-13.0,-1.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=24025326)",-2.0,-11.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=34008236)",-13.0,0.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=44016863)",-15.0,-11.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=53992830)",-4.0,-13.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=64000630)",-5.0,-2.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=73985272)",-9.0,-3.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=83992335)",-3.0,-7.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=93992745)",-28.0,-1.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=103907361)",-3.0,-26.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=114776704)",-7.0,-1.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=123985585)",-5.0,-5.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=133903719)",-5.0,-3.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=144306110)",1.0,-3.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=154042631)",0.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=166912307)",0.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=174077418)",-9.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=183975673)",-9.0,-7.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=194768485)",0.0,-7.0,1.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=203994279)",-21.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=213996965)",-5.0,-20.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=224219589)",-3.0,-3.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=234327137)",-12.0,-1.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=243996459)",-2.0,-11.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=253960752)",-8.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=264231697)",-12.0,-6.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=274751959)",-2.0,-11.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=285338391)",-8.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=293972141)",-2.0,-6.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=303952901)",-2.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=314787979)",-18.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=330370615)",-6.0,-16.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=333924448)",-8.0,-4.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=344753581)",-8.0,-6.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=354787434)",-8.0,-6.0,1.0,14.5,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=364760245)",-8.0,-6.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=375131393)",4.0,-6.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=383887407)",-13.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=394770205)",-6.0,-4.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=404768367)",-7.0,-4.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=404768367)",-7.0,-4.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=423981059)",-14.0,-5.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=434757423)",-7.0,-13.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=445012298)",-4.0,-5.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=454768111)",-8.0,-6.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=464656961)",-7.0,-6.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=474829614)",-8.0,-6.0,0.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=494838797)",-13.0,-11.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=504766182)",-5.0,-11.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=514785038)",2.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=524767633)",-9.0,1.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=533987702)",-2.0,-7.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=544909536)",-7.0,0.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=554781118)",-6.0,-5.0,1.0,14.4,28.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=564768576)",-11.0,-4.0,1.0,14.4,28.0,0,0.0
