stamp,position_x,position_y,position_z,rpy_x,rpy_y,rpy_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_acceleration_x,angular_acceleration_y,angular_acceleration_z,slip_angle_x,slip_angle_y,slip_angle_z,slip_angle_front,slip_angle_rear,trust,status
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=72484330)",3.313429646279029,-168.77479304386958,0.0,0.0,0.0,0.29831535165531786,13.13572512467718,-0.35762615624850064,0.0,1.4673879464973076,-2.141140003478409,0.0,0.0,0.0,-0.24119140704764078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=82471103)",3.438847674772319,-168.7402884527057,0.0,0.0,0.0,0.2958551813628869,13.14433636576656,-0.35493709329760886,0.0,0.9153463025915443,-2.916303558516328,0.0,0.0,0.0,-0.24410943986940023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=92547803)",3.546941133213929,-168.7160498864489,0.0,0.0,0.0,0.2932171531850867,13.131660767548437,-0.3615244413205652,0.0,0.7159731200944686,-3.3904230478013524,0.0,0.0,0.0,-0.24714341387329544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=102718754)",3.693639684250252,-168.68547552226178,0.0,0.0,0.0,0.29070130806616534,13.160068774416269,-0.37974858289550234,0.0,0.811165466658403,-3.6860674578450037,0.0,0.0,0.0,-0.2520108704940522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=112972178)",3.787290513357584,-168.6633396581779,0.0,0.0,0.0,0.2878139883172883,13.136774161218893,-0.3781578122678806,0.0,1.188194254132109,-3.3506367538345017,0.0,0.0,0.0,-0.2586879743569403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=122817647)",3.915464676853129,-168.62947344874794,0.0,0.0,0.0,0.28520596622264627,13.15306113533241,-0.37641089602537475,0.0,1.2359056987731367,-3.216698258240603,0.0,0.0,0.0,-0.26216468657672337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=132194010)",4.044006565504048,-168.5958625116692,0.0,0.0,0.0,0.28258112674495317,13.167277172732236,-0.37562805185149095,0.0,0.9994548318944029,-3.334349435983994,0.0,0.0,0.0,-0.26399115612936547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=142171322)",4.1724958898392375,-168.5625717856541,0.0,0.0,0.0,0.2799446054406163,13.180643173082492,-0.3792091701349868,0.0,0.9860812051287283,-3.8045492289223852,0.0,0.0,0.0,-0.2647610714415856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=152332034)",4.321035849618587,-168.53293552111165,0.0,0.0,0.0,0.2773355831435165,13.214045936174875,-0.3950600976788813,0.0,1.021623710048144,-3.6822701334847507,0.0,0.0,0.0,-0.26296908515922063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=162225297)",4.450270509867904,-168.50034608940524,0.0,0.0,0.0,0.2747359903329736,13.231608964128146,-0.3940106130094995,0.0,1.3775968147637716,-3.3086571561221505,0.0,0.0,0.0,-0.2611223808068888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=172125977)",4.5797739626458975,-168.46804438775453,0.0,0.0,0.0,0.27219728323120584,13.248019153153514,-0.38995577474672344,0.0,1.2641697425287293,-2.9279011515390323,0.0,0.0,0.0,-0.255074336619761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=182437786)",4.709216898438824,-168.43603334471533,0.0,0.0,0.0,0.2696680171709427,13.263987268856942,-0.3852806358819017,0.0,1.2971885190972279,-2.8672147999887643,0.0,0.0,0.0,-0.25377078191442837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=192479745)",4.838809076790075,-168.40426377360376,0.0,0.0,0.0,0.26716799972743255,13.2782110015784,-0.3849523856310811,0.0,1.1447462063293596,-3.2728748631825426,0.0,0.0,0.0,-0.25071993756890826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=202382189)",4.987239865114588,-168.37704455098847,0.0,0.0,0.0,0.2646758578475428,13.312368448645048,-0.40124651725662513,0.0,1.3202869899537983,-3.556581401617039,0.0,0.0,0.0,-0.24982072081658102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=212758328)",5.117852502452282,-168.3458760538305,0.0,0.0,0.0,0.2621581990841326,13.331902439823677,-0.3961208257694759,0.0,1.5756576636338364,-2.8238657582382687,0.0,0.0,0.0,-0.2528603573152821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=222153667)",5.248752954345019,-168.3149338443143,0.0,0.0,0.0,0.2596304227908144,13.34792104326827,-0.39194522854284164,0.0,1.2195320084512014,-2.935803171455135,0.0,0.0,0.0,-0.25390190079371705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=232433454)",5.379513679295214,-168.28429333289748,0.0,0.0,0.0,0.25707323966823914,13.362276300186547,-0.3856093027356913,0.0,1.1460108659775374,-2.7744624352630147,0.0,0.0,0.0,-0.256412535621672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=242343874)",5.510733056056852,-168.25386000707894,0.0,0.0,0.0,0.25451755649416086,13.37503931081343,-0.3841932468576917,0.0,0.9274432190628575,-3.2584052371088212,0.0,0.0,0.0,-0.2565608621306776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=252148105)",5.643991224994179,-168.22402071378724,0.0,0.0,0.0,0.25195227007930887,13.393897301759335,-0.3795643728951549,0.0,1.332962452711364,-2.8337419170244016,0.0,0.0,0.0,-0.2570004875379955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=262116737)",5.775557833569301,-168.19415843268712,0.0,0.0,0.0,0.24940294092984105,13.409837626550503,-0.37003589488611927,0.0,1.276075844487173,-2.443016347326097,0.0,0.0,0.0,-0.25585583661201655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=272566732)",5.9057089605009025,-168.1724052647405,0.0,0.0,0.0,0.24679481172800477,13.421671606411742,-0.3726500888520953,0.0,1.1528237314412817,-2.635772815353571,0.0,0.0,0.0,-0.25272594287058775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=282537894)",6.038112925462127,-168.14303437783542,0.0,0.0,0.0,0.24431181847786654,13.434393777210705,-0.3703599935112428,0.0,0.8477780288403934,-3.069639779661235,0.0,0.0,0.0,-0.24975130941853343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=292236211)",6.170121839388382,-168.11399093175348,0.0,0.0,0.0,0.24184185217947496,13.446536247547279,-0.373846764631228,0.0,0.9356290878427377,-3.658487210851213,0.0,0.0,0.0,-0.2477092461989725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=302475113)",6.304596949841337,-168.08561556334502,0.0,0.0,0.0,0.23939505167812491,13.464393978987255,-0.37098839166252484,0.0,1.200509652454288,-2.8543256271104887,0.0,0.0,0.0,-0.24532255623101454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=312701917)",6.407675031200628,-168.07571342837613,0.0,0.0,0.0,0.23661566108955423,13.446401204821088,-0.3752901653695231,0.0,1.3220054649101485,-2.4901069776645386,0.0,0.0,0.0,-0.24034707674198078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=321997302)",6.540160593558087,-168.047704660366,0.0,0.0,0.0,0.2342655736032544,13.462698956486044,-0.36258261917567636,0.0,1.3122125742082547,-1.870313624855676,0.0,0.0,0.0,-0.23597776375551446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=332430141)",6.672989748680169,-168.0198300651034,0.0,0.0,0.0,0.23195504911591946,13.478802059391695,-0.3593553244376154,0.0,1.261997354577499,-2.763942591646547,0.0,0.0,0.0,-0.23218619787774872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=342348008)",6.805809925026945,-167.99221976273495,0.0,0.0,0.0,0.2296474005973268,13.497274333594861,-0.3558826535090416,0.0,1.5583410157350084,-2.746819924106553,0.0,0.0,0.0,-0.23162044132567708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=352712063)",6.9574240663143465,-167.97001264035805,0.0,0.0,0.0,0.22732708441532123,13.533598996088314,-0.3697034789624642,0.0,1.529006726612307,-3.0980920137643366,0.0,0.0,0.0,-0.23169721170861002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=362346735)",7.090928170728651,-167.9429776868271,0.0,0.0,0.0,0.22499496203725888,13.54991012731806,-0.36817787803731733,0.0,1.333545173609708,-2.992332088920282,0.0,0.0,0.0,-0.23403731919005125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=372152441)",7.224676930710811,-167.91619968405868,0.0,0.0,0.0,0.22265179782057132,13.566365565894579,-0.36561564698517024,0.0,1.3435409040966952,-2.907028275868335,0.0,0.0,0.0,-0.23515747391862288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=382715753)",7.357799112693513,-167.88980878390265,0.0,0.0,0.0,0.22028605879855068,13.579891946791625,-0.36849950515108965,0.0,1.2661429693912698,-3.497833857215491,0.0,0.0,0.0,-0.23657390220207572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=392346323)",7.492220983136499,-167.8635727090508,0.0,0.0,0.0,0.21790730131789626,13.598751164841609,-0.36465773450429595,0.0,1.524006705247824,-2.8269922246473773,0.0,0.0,0.0,-0.23897990143936723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=402282260)",7.6443832560038185,-167.84380591617798,0.0,0.0,0.0,0.21551223930616858,13.631200439410154,-0.37024969952061576,0.0,1.21029536261018,-2.300152120196786,0.0,0.0,0.0,-0.2373405728053564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=412444281)",7.779283698548205,-167.8181370222712,0.0,0.0,0.0,0.21315548026982611,13.64577282336746,-0.36136222385681677,0.0,1.127791222679148,-2.307417798300438,0.0,0.0,0.0,-0.23665052284735252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=422238122)",7.914167148138207,-167.79269332108046,0.0,0.0,0.0,0.2108263652397162,13.65641241426147,-0.35732374721910876,0.0,0.790679031899154,-2.7629229167768155,0.0,0.0,0.0,-0.2336563881455895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=432266142)",8.04972331605225,-167.76745658841793,0.0,0.0,0.0,0.2085221072261838,13.66889481060466,-0.35846656491812606,0.0,0.8508410782931758,-3.2327802469950626,0.0,0.0,0.0,-0.23175325969423397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=442160536)",8.185274554633063,-167.74254188139693,0.0,0.0,0.0,0.2062230822989859,13.68197875658255,-0.35374701096100236,0.0,0.960347773737609,-2.6462677470478133,0.0,0.0,0.0,-0.23102073381321817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=452189290)",8.32233379199298,-167.7183629938424,0.0,0.0,0.0,0.2039262789264198,13.69648377456295,-0.3491010192851124,0.0,1.0091712945619509,-2.539976496608015,0.0,0.0,0.0,-0.22971637628694933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=462159483)",8.458342357898559,-167.69392325204078,0.0,0.0,0.0,0.20166256462955578,13.709116545939409,-0.344330542806112,0.0,0.9009846880156577,-2.5949114109621494,0.0,0.0,0.0,-0.2275795890532477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=472652875)",8.59059502022294,-167.67852235339242,0.0,0.0,0.0,0.19929087226156472,13.71846674616078,-0.3547694858132138,0.0,1.1916217813399845,-3.089805424728778,0.0,0.0,0.0,-0.22601142650337017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=482464396)",8.726775887885632,-167.65471194120846,0.0,0.0,0.0,0.19702658363762282,13.736737953058656,-0.35572425214775644,0.0,1.4973712561147305,-3.1858599780256966,0.0,0.0,0.0,-0.22740902446131694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=492383502)",8.863001353384218,-167.6311937954464,0.0,0.0,0.0,0.1947533449107186,13.75467973083775,-0.3551088498732167,0.0,1.5123470152877407,-3.0529870608611938,0.0,0.0,0.0,-0.22806515616834525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=502545955)",9.00110329033602,-167.60852431822428,0.0,0.0,0.0,0.19244124783535632,13.772904169582496,-0.3588703690428006,0.0,1.3708438978470017,-3.414963603278115,0.0,0.0,0.0,-0.23120032717938654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=512087421)",9.143950767236904,-167.5936754043449,0.0,0.0,0.0,0.19001335412404785,13.796466146459176,-0.37302062786116724,0.0,1.556072635330272,-3.383567555687487,0.0,0.0,0.0,-0.2368429181051722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=522202911)",9.232382964249142,-167.58257969556558,0.0,0.0,0.0,0.1872777004874,13.76192540839742,-0.3628301001820359,0.0,1.439817614943485,-2.4357888301507744,0.0,0.0,0.0,-0.2375185830077761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=532118559)",9.369187314201278,-167.5604037364462,0.0,0.0,0.0,0.18493209758826934,13.778566709318923,-0.3527452062719661,0.0,1.3451702494685869,-2.2079990739569366,0.0,0.0,0.0,-0.23544771238704917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=542380169)",9.506293135825763,-167.53842700471662,0.0,0.0,0.0,0.18263043497736442,13.792491702942002,-0.3425335098610265,0.0,1.0543996545622978,-2.130495622644507,0.0,0.0,0.0,-0.2312113810641029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=552920068)",9.64535918880551,-167.5171410614035,0.0,0.0,0.0,0.18036788275258164,13.807176065273959,-0.3371237932905701,0.0,0.9543300720321856,-2.434200264505123,0.0,0.0,0.0,-0.22665521205950612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=562307887)",9.790053015025965,-167.50299119422584,0.0,0.0,0.0,0.17810763577044497,13.82402113393762,-0.34090347393666864,0.0,0.8663592319283215,-2.191509954837605,0.0,0.0,0.0,-0.2208780907525747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=572153455)",9.927913048783514,-167.4817539355886,0.0,0.0,0.0,0.1759524367354941,13.836678617514234,-0.3337612306545082,0.0,0.8872372653814319,-2.2349402085286543,0.0,0.0,0.0,-0.21683417037537323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=582096323)",10.065683690504017,-167.4607395231575,0.0,0.0,0.0,0.1738363202140749,13.847456445688085,-0.32886781415702787,0.0,0.7673022248996212,-2.415876453544778,0.0,0.0,0.0,-0.21262978201593427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=592094623)",10.203617386584725,-167.4399565336816,0.0,0.0,0.0,0.17175931157339797,13.861119281674334,-0.32806340534239326,0.0,1.055761114861592,-2.7701032531660883,0.0,0.0,0.0,-0.20875010874872357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=602590491)",10.343531602627696,-167.41999212606655,0.0,0.0,0.0,0.1696729123288696,13.877207532472413,-0.3258662725233036,0.0,1.1123658330545538,-2.5160764117408885,0.0,0.0,0.0,-0.20895442807764741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=612434953)",10.482171736877252,-167.3996768169165,0.0,0.0,0.0,0.16759174672391275,13.892654573341659,-0.32264646126722085,0.0,1.1575325963379262,-2.5343295944987,0.0,0.0,0.0,-0.20946765984798768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=622322491)",10.618704867274726,-167.38855409942056,0.0,0.0,0.0,0.16537820522128266,13.905420439274414,-0.3314364176371723,0.0,1.3217423199255292,-2.654861335259549,0.0,0.0,0.0,-0.21161003002984113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=632983039)",10.75763620883795,-167.36882514965217,0.0,0.0,0.0,0.16322386073444273,13.925921169905827,-0.33158426988970147,0.0,1.672702877574103,-2.987281053411781,0.0,0.0,0.0,-0.21666320057128755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=642496966)",10.89558328612643,-167.3494672901782,0.0,0.0,0.0,0.16104691801541415,13.943276591423308,-0.3315100799970957,0.0,1.663358155540027,-3.0241742803984426,0.0,0.0,0.0,-0.2176942719028416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=652153128)",11.036946795054027,-167.3309100122125,0.0,0.0,0.0,0.15884522730314155,13.963883562833724,-0.3306129605549276,0.0,1.4627464074735508,-2.8128872779747396,0.0,0.0,0.0,-0.22080284631681313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=662390163)",11.176550192559972,-167.31199453367768,0.0,0.0,0.0,0.15664541830267487,13.980886528167433,-0.32796015538442025,0.0,1.3372348074603748,-2.784075293951082,0.0,0.0,0.0,-0.2211377467009806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=672387654)",11.314406169863272,-167.30278674056518,0.0,0.0,0.0,0.15432833483859332,13.994934844414784,-0.33484646908685506,0.0,1.3579560448970966,-2.5423038901147375,0.0,0.0,0.0,-0.22113072638700157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=683194530)",11.454392195334906,-167.284486736601,0.0,0.0,0.0,0.15221499733887933,14.00843668372307,-0.3328227038386459,0.0,0.9866053149002035,-2.7354039824592564,0.0,0.0,0.0,-0.21247911525341334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=692222114)",11.5947440640067,-167.2664395181785,0.0,0.0,0.0,0.15010375545719512,14.02238036859347,-0.3308695567693266,0.0,0.9866053149002035,-2.7354039824592564,0.0,0.0,0.0,-0.21247911525341334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=702280314)",11.753440298583877,-167.2580694644339,0.0,0.0,0.0,0.14800500422480845,14.05227304330236,-0.3529586701735856,0.0,0.8336318828796777,-3.3204600353843734,0.0,0.0,0.0,-0.20726088014696822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=712403018)",11.854793485120513,-167.2500325213462,0.0,0.0,0.0,0.14564345518074395,14.023238881578367,-0.3554110829278465,0.0,0.9590634952035265,-3.038543801681571,0.0,0.0,0.0,-0.20439762674886153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=722085682)",11.995020151069896,-167.2330816329924,0.0,0.0,0.0,0.14361955102295987,14.036380312655883,-0.3541122601538912,0.0,0.9931708367702647,-2.706578975067775,0.0,0.0,0.0,-0.203203057686377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=732404067)",12.135499606877469,-167.21638185769393,0.0,0.0,0.0,0.14160314949816133,14.05083032825047,-0.3487286015919267,0.0,1.1044445692855687,-2.286919243977611,0.0,0.0,0.0,-0.20255128970823533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=742071018)",12.276266130571535,-167.1998987354376,0.0,0.0,0.0,0.13959063202440714,14.067607431254455,-0.3411058167820838,0.0,1.312048563831648,-2.053444467897083,0.0,0.0,0.0,-0.20231938154078907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=752192233)",12.435955649838066,-167.19199966463222,0.0,0.0,0.0,0.13753356925788207,14.103773595076502,-0.3481139162343149,0.0,1.4140113497120215,-1.9331040082192592,0.0,0.0,0.0,-0.20395821021065771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=762395360)",12.577140062617374,-167.1760028574152,0.0,0.0,0.0,0.13545492333734588,14.121360675645791,-0.34752790309381676,0.0,1.428084518781693,-2.8701907691089517,0.0,0.0,0.0,-0.20871480569207812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=772447330)",12.71830290034344,-167.16027590232153,0.0,0.0,0.0,0.13334719281663832,14.138109951968925,-0.34787382102740966,0.0,1.4038457947252123,-3.0153114073995355,0.0,0.0,0.0,-0.21135224915339804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=782269500)",12.859981233921307,-167.1448131272863,0.0,0.0,0.0,0.13120584111458733,14.15641610215942,-0.34897180658536514,0.0,1.481196903399742,-3.134554923250574,0.0,0.0,0.0,-0.21503330747669544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=792886535)",13.002183336716639,-167.129640437175,0.0,0.0,0.0,0.12904513567800313,14.173345874508913,-0.3450331790941562,0.0,1.2695894606815716,-2.651222436746975,0.0,0.0,0.0,-0.21731345951961623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=802742916)",13.162125814239639,-167.12372233666812,0.0,0.0,0.0,0.12687803995560998,14.206461531460949,-0.3534452498839311,0.0,1.1860620706126817,-2.207623589746292,0.0,0.0,0.0,-0.21418407396006842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=812899941)",13.304371617634265,-167.1091560458616,0.0,0.0,0.0,0.12477058434263055,14.22077162585128,-0.3452126164535394,0.0,1.1329950455508113,-2.1717912374104578,0.0,0.0,0.0,-0.21143769484841698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=822397557)",13.447247928650063,-167.0947997360623,0.0,0.0,0.0,0.1227115355616375,14.236080639606497,-0.3365782743731963,0.0,1.1221153715989112,-2.046081882527477,0.0,0.0,0.0,-0.20716721809244398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=832023280)",13.590128969158972,-167.08063925956665,0.0,0.0,0.0,0.12071713581961374,14.248402675503163,-0.3306729955947057,0.0,0.8720887262309741,-2.2341666260974087,0.0,0.0,0.0,-0.20051391536337837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=842173530)",13.733114955154544,-167.0666946824168,0.0,0.0,0.0,0.11876771734244063,14.261457203374212,-0.3284055869463397,0.0,0.9605322264771331,-2.536507891118982,0.0,0.0,0.0,-0.19597026657298292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=852412202)",13.877664525606878,-167.05374331039656,0.0,0.0,0.0,0.11683961440769863,14.276628816541523,-0.3288270925297468,0.0,1.059375098561479,-2.6410413008617226,0.0,0.0,0.0,-0.19278027976394055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478130, nanosec=862022353)",14.026301951362894,-167.04965981524947,0.0,0.0,0.0,0.11487784762357078,14.296677322315416,-0.34037238723709384,0.0,1.2045927234435243,-2.446125154529616,0.0,0.0,0.0,-0.18923232130105969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
