stamp,source_topic,battery_voltage,system_voltage,system_temperature,system_mode,system_ok,laser_ok,scanner_ok,receiver_ok,datapath_ok
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=33694183)",/luminar_front/status,13.631834983825684,0.0,24.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477991, nanosec=33654446)",/luminar_right/status,14.116522789001465,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=33833342)",/luminar_left/status,13.783300399780273,0.0,25.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=33949824)",/luminar_front/status,13.586396217346191,0.0,24.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477993, nanosec=33908820)",/luminar_right/status,14.071083068847656,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=34082670)",/luminar_left/status,13.874178886413574,0.0,25.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=34216325)",/luminar_front/status,13.662128448486328,0.0,24.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=34176913)",/luminar_right/status,14.23769474029541,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=34343796)",/luminar_left/status,13.798446655273438,0.0,25.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=34433450)",/luminar_front/status,13.631834983825684,0.0,24.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=34403211)",/luminar_right/status,14.222548484802246,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=34552189)",/luminar_left/status,13.798446655273438,0.0,25.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=34640509)",/luminar_front/status,13.692420959472656,0.0,24.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751477999, nanosec=34614036)",/luminar_right/status,14.1013765335083,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=34772283)",/luminar_left/status,13.798446655273438,0.0,25.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=34884551)",/luminar_front/status,13.571249008178711,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478001, nanosec=34844181)",/luminar_right/status,14.1013765335083,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=35013765)",/luminar_left/status,13.768153190612793,0.0,25.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=35107986)",/luminar_front/status,13.677274703979492,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478003, nanosec=35077456)",/luminar_right/status,14.23769474029541,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=35231447)",/luminar_left/status,13.828739166259766,0.0,25.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=35323129)",/luminar_front/status,13.646982192993164,0.0,24.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478005, nanosec=35294682)",/luminar_right/status,14.116522789001465,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=35440845)",/luminar_left/status,13.753006935119629,0.0,25.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=35539398)",/luminar_front/status,13.646982192993164,0.0,24.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478007, nanosec=35505075)",/luminar_right/status,14.192255020141602,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=35660287)",/luminar_left/status,13.692420959472656,0.0,25.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=35770138)",/luminar_front/status,13.556102752685547,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478009, nanosec=35740679)",/luminar_right/status,14.131669044494629,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=35903980)",/luminar_left/status,13.7227144241333,0.0,25.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=35990026)",/luminar_front/status,13.61668872833252,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478011, nanosec=35959347)",/luminar_right/status,13.965058326721191,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=36148993)",/luminar_left/status,13.737860679626465,0.0,25.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=36242501)",/luminar_front/status,13.692420959472656,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478013, nanosec=36206790)",/luminar_right/status,14.131669044494629,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=36379457)",/luminar_left/status,13.646982192993164,0.0,25.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=36479203)",/luminar_front/status,13.61668872833252,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478015, nanosec=36444614)",/luminar_right/status,14.010497093200684,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=36562665)",/luminar_left/status,13.7227144241333,0.0,25.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=36665648)",/luminar_front/status,13.586396217346191,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478017, nanosec=36636933)",/luminar_right/status,14.086230278015137,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=36786517)",/luminar_left/status,13.753006935119629,0.0,25.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=36884069)",/luminar_front/status,13.61668872833252,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478019, nanosec=36846987)",/luminar_right/status,14.131669044494629,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=37012509)",/luminar_left/status,13.677274703979492,0.0,25.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=37132912)",/luminar_front/status,13.571249008178711,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478021, nanosec=37094172)",/luminar_right/status,14.086230278015137,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=37269017)",/luminar_left/status,13.646982192993164,0.0,25.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=37346410)",/luminar_front/status,13.556102752685547,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478023, nanosec=37321213)",/luminar_right/status,14.040790557861328,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=37467326)",/luminar_left/status,13.692420959472656,0.0,25.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=37571362)",/luminar_front/status,13.571249008178711,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478025, nanosec=37540423)",/luminar_right/status,14.055936813354492,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=37721915)",/luminar_left/status,13.631834983825684,0.0,25.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=37807544)",/luminar_front/status,13.601542472839355,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478027, nanosec=37780655)",/luminar_right/status,14.086230278015137,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=37987566)",/luminar_left/status,13.662128448486328,0.0,25.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=38079850)",/luminar_right/status,13.980204582214355,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478029, nanosec=38112155)",/luminar_front/status,13.48037052154541,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=38289236)",/luminar_left/status,13.737860679626465,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=38402498)",/luminar_front/status,13.586396217346191,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478031, nanosec=38346795)",/luminar_right/status,14.207401275634766,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=38525629)",/luminar_left/status,13.586396217346191,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=38587547)",/luminar_right/status,14.071083068847656,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478033, nanosec=38641745)",/luminar_front/status,13.556102752685547,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=38765463)",/luminar_left/status,13.631834983825684,0.0,25.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=38854634)",/luminar_front/status,13.556102752685547,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478035, nanosec=38828256)",/luminar_right/status,14.071083068847656,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=38978177)",/luminar_left/status,13.571249008178711,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=39067074)",/luminar_front/status,13.540956497192383,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478037, nanosec=39037327)",/luminar_right/status,14.040790557861328,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=39192914)",/luminar_left/status,13.601542472839355,0.0,25.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=39282045)",/luminar_front/status,13.540956497192383,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478039, nanosec=39251728)",/luminar_right/status,14.010497093200684,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=39402579)",/luminar_left/status,13.631834983825684,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=39490391)",/luminar_front/status,13.540956497192383,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478041, nanosec=39458682)",/luminar_right/status,14.025644302368164,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=39616713)",/luminar_left/status,13.540956497192383,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=39718144)",/luminar_front/status,13.601542472839355,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478043, nanosec=39687378)",/luminar_right/status,13.99535083770752,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=39840434)",/luminar_left/status,13.556102752685547,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=39929420)",/luminar_front/status,13.419784545898438,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478045, nanosec=39898134)",/luminar_right/status,13.904472351074219,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=40068061)",/luminar_left/status,13.61668872833252,0.0,24.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=40187449)",/luminar_front/status,13.48037052154541,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478047, nanosec=40146733)",/luminar_right/status,13.99535083770752,0.0,23.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478049, nanosec=40316644)",/luminar_left/status,13.601542472839355,0.0,24.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478049, nanosec=40420421)",/luminar_front/status,13.450077056884766,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478049, nanosec=40387449)",/luminar_right/status,13.980204582214355,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478051, nanosec=40545492)",/luminar_left/status,13.525810241699219,0.0,24.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478051, nanosec=40669089)",/luminar_front/status,13.38949203491211,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478051, nanosec=40627555)",/luminar_right/status,13.99535083770752,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478053, nanosec=41056200)",/luminar_left/status,13.631834983825684,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478053, nanosec=41149458)",/luminar_front/status,13.404638290405273,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478053, nanosec=41119862)",/luminar_right/status,13.843886375427246,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=41263151)",/luminar_left/status,13.556102752685547,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=41352985)",/luminar_front/status,13.374344825744629,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478055, nanosec=41324322)",/luminar_right/status,13.843886375427246,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=41477422)",/luminar_left/status,13.571249008178711,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=41564001)",/luminar_front/status,13.404638290405273,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478057, nanosec=41538591)",/luminar_right/status,13.874178886413574,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478059, nanosec=41679912)",/luminar_left/status,13.495516777038574,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478059, nanosec=41739686)",/luminar_right/status,13.980204582214355,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478059, nanosec=41770072)",/luminar_front/status,13.359198570251465,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478061, nanosec=41895054)",/luminar_left/status,13.646982192993164,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478061, nanosec=41990839)",/luminar_front/status,13.586396217346191,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478061, nanosec=41956514)",/luminar_right/status,13.99535083770752,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478063, nanosec=42117625)",/luminar_left/status,13.556102752685547,0.0,24.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478063, nanosec=42228973)",/luminar_front/status,13.434930801391602,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478063, nanosec=42201377)",/luminar_right/status,14.010497093200684,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=42346923)",/luminar_left/status,13.465224266052246,0.0,24.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=42445348)",/luminar_front/status,13.328906059265137,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478065, nanosec=42414801)",/luminar_right/status,13.843886375427246,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=42572846)",/luminar_left/status,13.374344825744629,0.0,24.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=42661739)",/luminar_front/status,13.222880363464355,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478067, nanosec=42633041)",/luminar_right/status,13.813592910766602,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=42779498)",/luminar_left/status,13.450077056884766,0.0,24.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=42872238)",/luminar_front/status,13.359198570251465,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=42841037)",/luminar_right/status,13.85903263092041,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478071, nanosec=42998236)",/luminar_left/status,13.525810241699219,0.0,24.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478071, nanosec=43116450)",/luminar_front/status,13.465224266052246,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478071, nanosec=43077278)",/luminar_right/status,13.904472351074219,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478073, nanosec=43243932)",/luminar_left/status,13.556102752685547,0.0,24.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478073, nanosec=43338730)",/luminar_front/status,13.465224266052246,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478073, nanosec=43312573)",/luminar_right/status,13.919618606567383,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478075, nanosec=46197365)",/luminar_left/status,13.571249008178711,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478075, nanosec=46288324)",/luminar_front/status,13.434930801391602,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478075, nanosec=46260039)",/luminar_right/status,13.980204582214355,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478077, nanosec=50173416)",/luminar_left/status,13.495516777038574,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478077, nanosec=50284188)",/luminar_front/status,13.313758850097656,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478077, nanosec=50245005)",/luminar_right/status,13.980204582214355,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478079, nanosec=50417427)",/luminar_left/status,13.450077056884766,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478079, nanosec=50516063)",/luminar_front/status,13.374344825744629,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478079, nanosec=50483098)",/luminar_right/status,13.904472351074219,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=50638706)",/luminar_left/status,13.540956497192383,0.0,24.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=50734740)",/luminar_front/status,13.404638290405273,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478081, nanosec=50702760)",/luminar_right/status,13.889325141906738,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=50864913)",/luminar_left/status,13.419784545898438,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=50956015)",/luminar_front/status,13.404638290405273,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=50925523)",/luminar_right/status,13.904472351074219,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=51079678)",/luminar_left/status,13.495516777038574,0.0,24.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=51174890)",/luminar_front/status,13.38949203491211,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=51143111)",/luminar_right/status,13.813592910766602,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=51322705)",/luminar_left/status,13.540956497192383,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=51433627)",/luminar_front/status,13.495516777038574,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478087, nanosec=51378141)",/luminar_right/status,13.949911117553711,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478089, nanosec=51556832)",/luminar_left/status,13.495516777038574,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478089, nanosec=51671949)",/luminar_front/status,13.404638290405273,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478089, nanosec=51637023)",/luminar_right/status,13.965058326721191,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478091, nanosec=51823914)",/luminar_left/status,13.465224266052246,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478091, nanosec=51938291)",/luminar_front/status,13.404638290405273,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478091, nanosec=51898305)",/luminar_right/status,13.768153190612793,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478093, nanosec=52068772)",/luminar_left/status,13.495516777038574,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478093, nanosec=52162533)",/luminar_front/status,13.298612594604492,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478093, nanosec=52135476)",/luminar_right/status,13.934764862060547,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478095, nanosec=52299206)",/luminar_left/status,13.48037052154541,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478095, nanosec=52392037)",/luminar_front/status,13.359198570251465,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478095, nanosec=52360344)",/luminar_right/status,13.843886375427246,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=52511341)",/luminar_left/status,13.48037052154541,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=52609295)",/luminar_front/status,13.313758850097656,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=52569430)",/luminar_right/status,13.843886375427246,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=52741564)",/luminar_left/status,13.495516777038574,0.0,25.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=52840607)",/luminar_front/status,13.38949203491211,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=52811460)",/luminar_right/status,13.874178886413574,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478101, nanosec=52970290)",/luminar_left/status,13.586396217346191,0.0,25.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478101, nanosec=53083960)",/luminar_front/status,13.283466339111328,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478101, nanosec=53048402)",/luminar_right/status,13.874178886413574,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478103, nanosec=53219501)",/luminar_left/status,13.404638290405273,0.0,25.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478103, nanosec=53330135)",/luminar_front/status,13.404638290405273,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478103, nanosec=53289766)",/luminar_right/status,13.843886375427246,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478105, nanosec=53458452)",/luminar_left/status,13.38949203491211,0.0,25.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478105, nanosec=53549576)",/luminar_front/status,13.313758850097656,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478105, nanosec=53523524)",/luminar_right/status,13.768153190612793,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478107, nanosec=54186660)",/luminar_left/status,13.450077056884766,0.0,25.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478107, nanosec=54276305)",/luminar_front/status,13.283466339111328,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478107, nanosec=54247438)",/luminar_right/status,13.843886375427246,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478109, nanosec=54390116)",/luminar_left/status,13.450077056884766,0.0,25.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478109, nanosec=54488606)",/luminar_front/status,13.404638290405273,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478109, nanosec=54448761)",/luminar_right/status,13.85903263092041,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478111, nanosec=54616047)",/luminar_left/status,13.465224266052246,0.0,25.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478111, nanosec=54706098)",/luminar_front/status,13.3440523147583,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478111, nanosec=54678407)",/luminar_right/status,13.737860679626465,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=55102592)",/luminar_left/status,13.419784545898438,0.0,25.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=55224094)",/luminar_front/status,13.404638290405273,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478115, nanosec=55191930)",/luminar_right/status,13.843886375427246,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478117, nanosec=55340877)",/luminar_left/status,13.419784545898438,0.0,25.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478117, nanosec=55430801)",/luminar_front/status,13.313758850097656,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478117, nanosec=55399809)",/luminar_right/status,13.813592910766602,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478119, nanosec=55560451)",/luminar_left/status,13.404638290405273,0.0,25.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478119, nanosec=55655146)",/luminar_front/status,13.328906059265137,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478119, nanosec=55624334)",/luminar_right/status,13.783300399780273,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478121, nanosec=55777000)",/luminar_left/status,13.465224266052246,0.0,25.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478121, nanosec=55866691)",/luminar_front/status,13.298612594604492,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478121, nanosec=55837300)",/luminar_right/status,13.874178886413574,0.0,24.0625,2,True,True,True,True,True
