stamp,engine_oil_pressure,fuel_pressure,coolant_temperature,transmission_temperature,transmission_pressure
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=741830796)",309.90000000000003,514.5,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=751819944)",309.90000000000003,534.6,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=761824538)",309.90000000000003,508.90000000000003,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=771824894)",309.90000000000003,506.70000000000005,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=782789806)",309.90000000000003,523.0,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=791847456)",309.90000000000003,532.4,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=802217545)",309.90000000000003,503.70000000000005,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=814348944)",309.90000000000003,518.6,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=821826428)",309.90000000000003,542.4,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=831876797)",304.2,500.70000000000005,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=841820924)",304.2,529.0,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=854426456)",304.2,540.6,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=861819432)",304.2,500.70000000000005,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=871853150)",304.2,555.1,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=882554028)",304.2,507.40000000000003,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=891823330)",304.2,531.2,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=906483162)",304.2,511.90000000000003,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=911866583)",304.2,513.7,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=922385243)",304.2,515.2,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=931830107)",296.2,507.0,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=942158317)",296.2,515.6,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=951830913)",296.2,511.90000000000003,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=961828920)",296.2,508.5,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=971836234)",296.2,516.7,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=981854202)",296.2,510.8,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477602, nanosec=991816455)",296.2,510.8,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=1825770)",296.2,518.2,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=11829946)",296.2,513.4,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=21815222)",296.2,514.5,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=32979388)",345.8,519.7,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=42063772)",345.8,514.5,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=51956834)",345.8,512.2,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=61852157)",345.8,520.4,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=72053994)",345.8,514.8000000000001,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=82838074)",345.8,515.2,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=91834891)",345.8,520.8000000000001,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=101899019)",345.8,515.6,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=111855636)",345.8,514.1,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=121817228)",345.8,520.8000000000001,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=131858260)",426.8,516.0,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=141820154)",426.8,514.8000000000001,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=151902442)",426.8,523.0,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=161820294)",426.8,514.8000000000001,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=171806272)",426.8,516.0,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=181838075)",426.8,520.4,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=191813373)",426.8,513.7,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=201837041)",426.8,514.8000000000001,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=211808910)",426.8,523.0,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=221813159)",426.8,513.7,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=231812716)",471.40000000000003,517.1,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=241842481)",471.40000000000003,520.8000000000001,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=251907194)",471.40000000000003,513.4,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=261830752)",471.40000000000003,519.7,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=271807109)",471.40000000000003,520.8000000000001,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=281984020)",471.40000000000003,513.4,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=291855960)",471.40000000000003,520.8000000000001,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=301813963)",471.40000000000003,519.7,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=311833376)",471.40000000000003,512.6,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=321815281)",471.40000000000003,519.3000000000001,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=331824426)",503.20000000000005,518.6,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=341836895)",503.20000000000005,513.4,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=351829859)",503.20000000000005,518.9,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=361825750)",503.20000000000005,519.3000000000001,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=372063802)",503.20000000000005,514.5,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=382497059)",503.20000000000005,521.6,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=391826525)",503.20000000000005,514.8000000000001,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=402205245)",503.20000000000005,515.2,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=411826768)",503.20000000000005,521.6,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=421824889)",503.20000000000005,515.2,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=433333944)",508.90000000000003,514.5,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=441825928)",508.90000000000003,521.6,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=452102348)",508.90000000000003,513.7,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=461833466)",508.90000000000003,516.7,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=471855102)",508.90000000000003,519.7,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=482848599)",508.90000000000003,512.6,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=492098194)",508.90000000000003,522.3000000000001,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=501838535)",508.90000000000003,520.4,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=511806422)",508.90000000000003,512.6,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=521806287)",508.90000000000003,518.2,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=532643248)",477.5,518.9,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=541811864)",477.5,511.1,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=551878561)",477.5,522.3000000000001,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=561809816)",477.5,516.3000000000001,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=572708241)",477.5,515.2,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=582660636)",477.5,521.9,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=592821241)",477.5,512.6,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=601844268)",477.5,517.8000000000001,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=611858636)",477.5,521.2,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=621838869)",477.5,513.0,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=631865738)",446.90000000000003,518.6,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=646043054)",446.90000000000003,518.9,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=651843084)",446.90000000000003,510.8,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=661895389)",446.90000000000003,518.9,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=671851129)",446.90000000000003,517.8000000000001,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=681819856)",446.90000000000003,511.5,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=692946866)",446.90000000000003,520.4,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=701846503)",446.90000000000003,517.1,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=712139835)",446.90000000000003,511.5,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=721872059)",446.90000000000003,518.2,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=731844646)",432.6,517.8000000000001,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=741841186)",432.6,512.2,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=751822793)",432.6,521.2,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=761842623)",432.6,516.3000000000001,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=771842604)",432.6,514.5,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=781959315)",432.6,522.3000000000001,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=791842858)",432.6,514.8000000000001,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=801837300)",432.6,516.0,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=812086130)",432.6,521.9,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=822774119)",432.6,513.4,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=833289948)",455.70000000000005,518.9,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=841969523)",455.70000000000005,520.8000000000001,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=851908669)",455.70000000000005,513.4,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=861840951)",455.70000000000005,522.3000000000001,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=871917402)",455.70000000000005,519.3000000000001,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=881846413)",455.70000000000005,513.7,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=891839323)",455.70000000000005,521.2,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=901960763)",455.70000000000005,516.3000000000001,37.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=911841453)",455.70000000000005,513.0,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=921929120)",455.70000000000005,521.6,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=932887814)",495.40000000000003,514.5,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=941913261)",495.40000000000003,516.3000000000001,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=951925348)",495.40000000000003,521.9,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=961994553)",495.40000000000003,512.6,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=972826027)",495.40000000000003,518.9,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=991827597)",495.40000000000003,512.2,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477603, nanosec=991827597)",495.40000000000003,512.2,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=1937297)",495.40000000000003,519.7,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=11842292)",495.40000000000003,519.3000000000001,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=22004940)",495.40000000000003,511.5,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=31821398)",515.8000000000001,521.2,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=42339207)",515.8000000000001,517.1,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=51821779)",515.8000000000001,514.1,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=62936841)",515.8000000000001,522.3000000000001,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=71823439)",515.8000000000001,514.1,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=81824142)",515.8000000000001,517.8000000000001,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=94183474)",515.8000000000001,521.6,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=101910458)",515.8000000000001,512.6,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=111825841)",515.8000000000001,520.4,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=121829948)",515.8000000000001,518.6,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=131952582)",519.8000000000001,512.2,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=141817515)",519.8000000000001,521.9,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=151835103)",519.8000000000001,515.2,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=161827802)",519.8000000000001,515.6,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=171833984)",519.8000000000001,521.2,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=186579510)",519.8000000000001,512.2,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=191892127)",519.8000000000001,519.7,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=201842735)",519.8000000000001,520.8000000000001,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=211846859)",519.8000000000001,511.5,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=221845332)",519.8000000000001,519.3000000000001,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=231840872)",517.1,517.5,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=241841209)",517.1,511.1,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=251846858)",517.1,521.2,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=261854725)",517.1,515.2,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=271865032)",517.1,514.1,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=281848042)",517.1,521.2,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=291862502)",517.1,511.90000000000003,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=301841572)",517.1,517.5,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=312217580)",517.1,521.2,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=321851416)",517.1,512.2,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=331842995)",514.7,521.6,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=341835583)",514.7,514.8000000000001,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=351883632)",514.7,512.6,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=361850600)",514.7,521.6,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=371847340)",514.7,512.2,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=382482109)",514.7,517.8000000000001,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=391966861)",514.7,520.4,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=401841060)",514.7,511.1,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=412592814)",514.7,518.2,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=421842875)",514.7,517.5,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=431918553)",512.4,510.40000000000003,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=441883155)",512.4,520.1,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=451858156)",512.4,515.2,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=461895042)",512.4,513.4,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=471873477)",512.4,520.4,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=481866814)",512.4,513.0,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=491890770)",512.4,515.2,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=502448910)",512.4,519.7,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=511918833)",512.4,511.90000000000003,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=521897129)",512.4,518.6,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=533892233)",510.8,518.6,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=541921632)",510.8,511.5,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=551897473)",510.8,519.3000000000001,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=561945672)",510.8,517.1,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=571898735)",510.8,513.0,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=581893701)",510.8,520.1,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=591909509)",510.8,516.0,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=601894897)",510.8,513.7,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=611954963)",510.8,520.4,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=621912016)",510.8,514.8000000000001,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=631937964)",512.0,516.0,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=642599419)",512.0,519.7,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=651956909)",512.0,513.4,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=661889355)",512.0,515.6,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=671840257)",512.0,520.4,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=681862656)",512.0,511.5,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=691911421)",512.0,518.9,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=701929007)",512.0,519.7,37.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=711930133)",512.0,512.2,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=722047611)",512.0,519.3000000000001,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=731923361)",517.0,518.6,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=741905493)",517.0,511.90000000000003,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=751900724)",517.0,518.9,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=761993225)",517.0,518.6,37.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=771863460)",517.0,513.4,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=782335446)",517.0,517.8000000000001,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=792130008)",517.0,518.2,37.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477604, nanosec=801856826)",517.0,511.90000000000003,37.0,0.0,6338.0
