stamp,f_brk_pos_cmd,f_brk_pos_fbk,r_brk_pos_cmd,r_brk_pos_fbk
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=835009109)",7500.0,4671.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=844996707)",7500.0,4671.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=855005287)",7500.0,4671.0,7500.0,4651.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=865010334)",7500.0,4671.0,7500.0,4651.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=875007827)",7500.0,4671.0,7500.0,4652.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=884988781)",7500.0,4671.0,7500.0,4652.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=894952282)",7500.0,4671.0,7500.0,4652.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=905780497)",7500.0,4671.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=915011449)",7500.0,4671.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=925002428)",7500.0,4671.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=935017398)",7500.0,4671.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=944911185)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=954920071)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=964918584)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=975001693)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=985039153)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478097, nanosec=995340436)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=4922611)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=14991012)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=25006560)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=34957402)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=44918451)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=54983156)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=64979867)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=74961503)",7500.0,4670.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=85774585)",7500.0,4669.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=94919891)",7500.0,4669.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=105274676)",7500.0,4669.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=114955576)",7500.0,4669.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=124991775)",7500.0,4668.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=135000470)",7500.0,4667.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=146355877)",7500.0,4666.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=155109402)",7500.0,4666.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=165014883)",7500.0,4665.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=175038492)",7500.0,4664.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=185063111)",7500.0,4664.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=195634405)",7500.0,4664.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=205056850)",7500.0,4664.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=215062242)",7500.0,4664.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=224917563)",7500.0,4664.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=234992860)",7500.0,4664.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=245549556)",7500.0,4664.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=254985124)",7500.0,4664.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=264961465)",7500.0,4664.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=274979623)",7500.0,4664.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=285562467)",7500.0,4664.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=294969921)",7500.0,4664.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=304968990)",7500.0,4664.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=314931179)",7500.0,4664.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=324974501)",7500.0,4665.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=334953757)",7500.0,4665.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=344927925)",7500.0,4665.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=358510984)",7500.0,4665.0,7500.0,4660.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=364928555)",7500.0,4665.0,7500.0,4659.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=375000948)",7500.0,4665.0,7500.0,4658.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=384990316)",7500.0,4665.0,7500.0,4657.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=394972664)",7500.0,4665.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=404922473)",7500.0,4665.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=414916865)",7500.0,4665.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=425012793)",7500.0,4665.0,7500.0,4652.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=434932225)",7500.0,4665.0,7500.0,4651.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=455020107)",7500.0,4665.0,7500.0,4651.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=464918275)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=474946130)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=484984677)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=494913683)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=505099099)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=516824992)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=524972641)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=534980863)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=544977478)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=555012633)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=565066786)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=574987296)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=584888543)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=595225549)",7500.0,4667.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=604990014)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=614962710)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=624915482)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=634961561)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=644895804)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=654908370)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=664905119)",7500.0,4667.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=674906810)",7500.0,4667.0,7500.0,4649.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=684952749)",7500.0,4666.0,7500.0,4648.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=698499867)",7500.0,4666.0,7500.0,4647.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=705067856)",7500.0,4665.0,7500.0,4646.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=714963957)",7500.0,4665.0,7500.0,4646.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=724954130)",7500.0,4665.0,7500.0,4646.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=734922768)",7500.0,4665.0,7500.0,4646.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=744900413)",7500.0,4665.0,7500.0,4646.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=754925805)",7500.0,4665.0,7500.0,4646.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=764919752)",7500.0,4665.0,7500.0,4648.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=774905585)",7500.0,4665.0,7500.0,4649.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=784910831)",7500.0,4665.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=794923381)",7500.0,4665.0,7500.0,4651.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=804916848)",7500.0,4665.0,7500.0,4652.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=814921088)",7500.0,4664.0,7500.0,4652.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=824897043)",7500.0,4664.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=834918092)",7500.0,4663.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=844908967)",7500.0,4662.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=855280409)",7500.0,4661.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=864920257)",7500.0,4660.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=875161814)",7500.0,4660.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=884912622)",7500.0,4660.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=894943510)",7500.0,4660.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=904889553)",7500.0,4659.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=914950248)",7500.0,4659.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=924966652)",7500.0,4659.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=934921371)",7500.0,4659.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=944918040)",7500.0,4659.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=954929483)",7500.0,4660.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=964935553)",7500.0,4661.0,7500.0,4656.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=974919121)",7500.0,4662.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=984911860)",7500.0,4662.0,7500.0,4655.0
"builtin_interfaces.msg.Time(sec=1751478098, nanosec=994917933)",7500.0,4663.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=4909470)",7500.0,4664.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=14911806)",7500.0,4665.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=24895763)",7500.0,4665.0,7500.0,4652.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=34914012)",7500.0,4666.0,7500.0,4652.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=44890198)",7500.0,4667.0,7500.0,4651.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=54933952)",7500.0,4667.0,7500.0,4651.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=67247114)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=75017093)",7500.0,4669.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=84904676)",7500.0,4669.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=94896220)",7500.0,4669.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=104913318)",7500.0,4670.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=114893410)",7500.0,4670.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=124917323)",7500.0,4670.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=134922217)",7500.0,4670.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=145533726)",7500.0,4670.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=155932302)",7500.0,4670.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=165071343)",7500.0,4670.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=174913715)",7500.0,4670.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=184884959)",7500.0,4669.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=195341109)",7500.0,4669.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=204887472)",7500.0,4669.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=214885405)",7500.0,4669.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=224925854)",7500.0,4669.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=234948107)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=244891607)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=254947603)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=264895409)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=274993639)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=284893694)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=295884687)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=304930042)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=315672168)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=334922812)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=344890932)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=358337692)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=365506846)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=374933979)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=384911639)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=395121175)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=406412320)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=416379704)",7500.0,4668.0,7500.0,4650.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=425312106)",7500.0,4668.0,7500.0,4651.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=438383564)",7500.0,4668.0,7500.0,4651.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=444969523)",7500.0,4668.0,7500.0,4652.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=454963281)",7500.0,4667.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=465894575)",7500.0,4666.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=474921664)",7500.0,4665.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=484921889)",7500.0,4664.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=497973755)",7500.0,4664.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=505110193)",7500.0,4664.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=514951625)",7500.0,4664.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=525051458)",7500.0,4663.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=535121182)",7500.0,4663.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=545059191)",7500.0,4662.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=555039610)",7500.0,4662.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=568282017)",7500.0,4661.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=575003454)",7500.0,4661.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=585746719)",7500.0,4661.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=596481468)",7500.0,4661.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=605761944)",7500.0,4661.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=615025209)",7500.0,4661.0,7500.0,4654.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=626072282)",7500.0,4661.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=634912155)",7500.0,4661.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=644982052)",7500.0,4661.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=654916351)",7500.0,4661.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=666480750)",7500.0,4662.0,7500.0,4653.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=676852224)",7500.0,4681.0,7500.0,4679.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=685031424)",7500.0,4885.0,7500.0,4873.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=695599389)",7500.0,5241.0,7500.0,5189.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=705002661)",7500.0,5544.0,7500.0,5395.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=715015023)",7500.0,5551.0,7500.0,5299.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=725248834)",7500.0,5396.0,7500.0,5093.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=734977237)",7500.0,5215.0,7500.0,5081.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=744949826)",7500.0,5091.0,7500.0,5115.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=755009040)",7500.0,5058.0,7500.0,5040.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=765042558)",7500.0,5067.0,7500.0,4983.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=774924722)",7500.0,5094.0,7500.0,5017.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=785430669)",7500.0,5128.0,7500.0,5053.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=795742188)",7500.0,5151.0,7500.0,5036.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=805004461)",7500.0,5158.0,7500.0,5028.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=815088294)",7500.0,5158.0,7500.0,5042.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=825019460)",7500.0,5154.0,7500.0,5044.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=834962700)",7500.0,5123.0,7500.0,5008.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=845243198)",7500.0,4833.0,7500.0,4720.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=856279602)",7500.0,4360.0,7500.0,4262.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=865012173)",7500.0,3864.0,7500.0,3774.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=875091482)",7500.0,3381.0,7500.0,3297.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=885046581)",7500.0,2911.0,7500.0,2827.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=896070826)",7500.0,2510.0,7500.0,2425.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=905016426)",7500.0,2388.0,7500.0,2329.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=915040463)",7500.0,2437.0,7500.0,2376.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=925065784)",7500.0,2516.0,7500.0,2444.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=935075715)",7500.0,2549.0,7500.0,2477.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=945200986)",7500.0,2536.0,7500.0,2461.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=955046495)",7500.0,2518.0,7500.0,2440.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=965020341)",7500.0,2509.0,7500.0,2437.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=975080077)",7500.0,2504.0,7500.0,2438.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=985033271)",7500.0,2496.0,7500.0,2438.0
"builtin_interfaces.msg.Time(sec=1751478099, nanosec=996335492)",7500.0,2486.0,7500.0,2439.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=5026054)",7500.0,2477.0,7500.0,2440.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=15025631)",7500.0,2470.0,7500.0,2441.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=26144391)",7500.0,2461.0,7500.0,2441.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=35081691)",7500.0,2449.0,7500.0,2441.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=46515527)",7500.0,2440.0,7500.0,2441.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=55150548)",7500.0,2431.0,7500.0,2441.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=65030870)",7500.0,2422.0,7500.0,2440.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=78667372)",7500.0,2413.0,7500.0,2440.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=85037856)",7500.0,2404.0,7500.0,2437.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=95021864)",7500.0,2397.0,7500.0,2434.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=105145694)",7500.0,2396.0,7500.0,2432.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=115025481)",7500.0,2397.0,7500.0,2430.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=125034666)",7500.0,2398.0,7500.0,2429.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=135189253)",7500.0,2399.0,7500.0,2428.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=145175106)",7500.0,2399.0,7500.0,2428.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=155039512)",7500.0,2399.0,7500.0,2427.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=165828538)",7500.0,2400.0,7500.0,2427.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=175075531)",7500.0,2400.0,7500.0,2425.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=185002878)",7500.0,2400.0,7500.0,2422.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=206090032)",7500.0,2400.0,7500.0,2416.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=214975512)",7500.0,2400.0,7500.0,2416.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=225034668)",7500.0,2400.0,7500.0,2414.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=234933154)",7500.0,2400.0,7500.0,2413.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=245015696)",7500.0,2400.0,7500.0,2410.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=255002585)",7500.0,2400.0,7500.0,2407.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=265184076)",7500.0,2400.0,7500.0,2406.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=274899294)",7500.0,2400.0,7500.0,2405.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=285026861)",7500.0,2400.0,7500.0,2404.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=295409634)",7500.0,2400.0,7500.0,2403.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=305369329)",7500.0,2400.0,7500.0,2402.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=315095358)",7500.0,2400.0,7500.0,2401.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=325028728)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=336086438)",7500.0,2400.0,7500.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=346708797)",7500.0,2400.0,7500.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=355011915)",7500.0,2400.0,7500.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=365136825)",7500.0,2400.0,7500.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=378630001)",7500.0,2400.0,7500.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=385142117)",7500.0,2400.0,7500.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=395137351)",7500.0,2400.0,7500.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=405111318)",7500.0,2400.0,7500.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=415079496)",7500.0,2400.0,7500.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=425009100)",7500.0,2400.0,7500.0,2399.0
"builtin_interfaces.msg.Time(sec=1751478100, nanosec=436169877)",7500.0,2400.0,7500.0,2399.0
