stamp,rl_tire_temp_04,rl_tire_temp_03,rl_tire_temp_02,rl_tire_temp_01
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=753528352)",52.099999999999994,45.0,37.20000000000002,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=753528352)",52.099999999999994,45.0,37.20000000000002,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=753528352)",52.099999999999994,45.0,37.20000000000002,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477635, nanosec=753528352)",52.099999999999994,45.0,37.20000000000002,34.70000000000002
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=749760883)",52.099999999999994,45.70000000000002,38.0,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=749760883)",52.099999999999994,45.70000000000002,38.0,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=749760883)",52.099999999999994,45.70000000000002,38.0,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=749760883)",52.099999999999994,45.70000000000002,38.0,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751477636, nanosec=749760883)",52.099999999999994,45.70000000000002,38.0,35.20000000000002
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=748832943)",52.099999999999994,45.400000000000006,39.70000000000002,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=748832943)",52.099999999999994,45.400000000000006,39.70000000000002,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=748832943)",52.099999999999994,45.400000000000006,39.70000000000002,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=748832943)",52.099999999999994,45.400000000000006,39.70000000000002,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=748832943)",52.099999999999994,45.400000000000006,39.70000000000002,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477637, nanosec=748832943)",52.099999999999994,45.400000000000006,39.70000000000002,35.70000000000002
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=752149321)",50.80000000000001,43.099999999999994,35.5,31.0
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=752149321)",50.80000000000001,43.099999999999994,35.5,31.0
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=752149321)",50.80000000000001,43.099999999999994,35.5,31.0
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=752149321)",50.80000000000001,43.099999999999994,35.5,31.0
"builtin_interfaces.msg.Time(sec=1751477638, nanosec=752149321)",50.80000000000001,43.099999999999994,35.5,31.0
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=754709429)",50.80000000000001,43.099999999999994,35.5,31.0
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=754709429)",50.80000000000001,43.099999999999994,35.5,31.0
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=754709429)",50.80000000000001,43.099999999999994,35.5,31.0
"builtin_interfaces.msg.Time(sec=1751477639, nanosec=754709429)",50.80000000000001,43.099999999999994,35.5,31.0
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=748900248)",51.0,44.30000000000001,37.5,32.900000000000006
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=748900248)",51.0,44.30000000000001,37.5,32.900000000000006
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=748900248)",51.0,44.30000000000001,37.5,32.900000000000006
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=748900248)",51.0,44.30000000000001,37.5,32.900000000000006
"builtin_interfaces.msg.Time(sec=1751477640, nanosec=748900248)",51.0,44.30000000000001,37.5,32.900000000000006
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=750352442)",51.20000000000002,44.20000000000002,37.30000000000001,33.30000000000001
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=750352442)",51.20000000000002,44.20000000000002,37.30000000000001,33.30000000000001
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=750352442)",51.20000000000002,44.20000000000002,37.30000000000001,33.30000000000001
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=750352442)",51.20000000000002,44.20000000000002,37.30000000000001,33.30000000000001
"builtin_interfaces.msg.Time(sec=1751477641, nanosec=750352442)",51.20000000000002,44.20000000000002,37.30000000000001,33.30000000000001
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=750301290)",50.70000000000002,43.900000000000006,37.5,32.900000000000006
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=750301290)",50.70000000000002,43.900000000000006,37.5,32.900000000000006
"builtin_interfaces.msg.Time(sec=1751477642, nanosec=750301290)",50.70000000000002,43.900000000000006,37.5,32.900000000000006
