stamp,frame_id,child_frame_id,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z,rot_w
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=261750637)",world,ego_car,-47.660247382477934,-85.91999140950406,0.0,0.0,0.0,-0.843451178018371,0.5372058360623256
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=272269677)",world,ego_car,-47.74944331219604,-86.0980932666537,0.0,0.0,0.0,-0.8434149218443856,0.53726275658213
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=282073042)",world,ego_car,-47.8381078410772,-86.27536943959329,0.0,0.0,0.0,-0.8430567164372856,0.5378246674056354
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=292174372)",world,ego_car,-47.92716282626147,-86.45326339439123,0.0,0.0,0.0,-0.8426628069557295,0.5384416345097127
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=302048334)",world,ego_car,-48.01624449102358,-86.63096376027907,0.0,0.0,0.0,-0.8422992012493322,0.539010255537626
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=312172300)",world,ego_car,-48.10496221309566,-86.80753971166577,0.0,0.0,0.0,-0.8421276647964204,0.5392782177916402
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=322739533)",world,ego_car,-48.08721854221911,-86.95109500938499,0.0,0.0,0.0,-0.8431122395017356,0.5377376233837168
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=332882541)",world,ego_car,-48.1749126563348,-87.12586710293748,0.0,0.0,0.0,-0.8434196961132155,0.5372552616850682
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=341965648)",world,ego_car,-48.26068850086996,-87.29699514849429,0.0,0.0,0.0,-0.843651068902079,0.5368918642896164
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=351917868)",world,ego_car,-48.34538923721272,-87.46545368592214,0.0,0.0,0.0,-0.8437546069411563,0.5367291339824725
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=362213875)",world,ego_car,-48.429355688888066,-87.63280714841298,0.0,0.0,0.0,-0.8434012868967021,0.5372841606273044
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=372196711)",world,ego_car,-48.51284094879212,-87.79886640485698,0.0,0.0,0.0,-0.8429376819243768,0.5380112121433517
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=382168157)",world,ego_car,-48.59591055885896,-87.96368280032772,0.0,0.0,0.0,-0.8426255324656607,0.5384999647511243
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=391887142)",world,ego_car,-48.67897819447655,-88.12724767691151,0.0,0.0,0.0,-0.842397609175069,0.5388564447569758
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=401960591)",world,ego_car,-48.76173852621137,-88.28975463727554,0.0,0.0,0.0,-0.8425758689061318,0.5385776686208564
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=411976843)",world,ego_car,-48.844019107061264,-88.45128274700862,0.0,0.0,0.0,-0.8429707864241247,0.5379593416193206
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=422491500)",world,ego_car,-48.92580439170259,-88.61179318889565,0.0,0.0,0.0,-0.8434443530070614,0.5372165516628276
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=431854119)",world,ego_car,-49.00682683178752,-88.77148506769541,0.0,0.0,0.0,-0.8438882536696418,0.5365189794577656
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=442364266)",world,ego_car,-49.08898681493843,-88.93444207857054,0.0,0.0,0.0,-0.8443180239543214,0.5358423970029527
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=451754267)",world,ego_car,-49.1689800595031,-89.09243143086736,0.0,0.0,0.0,-0.844470162286825,0.5356025998884466
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=461755789)",world,ego_car,-49.24837022936021,-89.24939830657803,0.0,0.0,0.0,-0.844357133625803,0.5357807675674988
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=471799563)",world,ego_car,-49.32704307330912,-89.40507960654844,0.0,0.0,0.0,-0.8442585745824646,0.5359360589137339
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=481685104)",world,ego_car,-49.40503659794101,-89.55948733653797,0.0,0.0,0.0,-0.8440138232277611,0.5363214206056456
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=491821749)",world,ego_car,-49.48254019097534,-89.71253363781722,0.0,0.0,0.0,-0.8437182156413199,0.5367863379362664
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=501835284)",world,ego_car,-49.559335114994326,-89.86460882429168,0.0,0.0,0.0,-0.8433848494981606,0.5373099623466561
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=511861395)",world,ego_car,-49.63569398238385,-90.01572474576201,0.0,0.0,0.0,-0.843083156994052,0.5377832187721583
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=521819103)",world,ego_car,-49.627291078530725,-90.17182628027001,0.0,0.0,0.0,-0.8438629857969839,0.5365587211124233
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=532131946)",world,ego_car,-49.70327671080899,-90.32221000525651,0.0,0.0,0.0,-0.8438602167383474,0.5365630760742945
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=541793391)",world,ego_car,-49.780328595358014,-90.47494204163712,0.0,0.0,0.0,-0.8444743786322945,0.5355959520325001
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=552179042)",world,ego_car,-49.85554803973748,-90.6238483374382,0.0,0.0,0.0,-0.8450344282846861,0.5347118990761041
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=562645460)",world,ego_car,-49.93017513170402,-90.7719204698055,0.0,0.0,0.0,-0.845388025806641,0.5341526802542043
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=571789017)",world,ego_car,-50.00389929342569,-90.91898569840941,0.0,0.0,0.0,-0.8454088498019017,0.5341197212953532
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=582262462)",world,ego_car,-50.07680522490244,-91.06481611508667,0.0,0.0,0.0,-0.8450942343990805,0.534617372506199
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=591750084)",world,ego_car,-50.14903449200745,-91.2093419515442,0.0,0.0,0.0,-0.8447750971518109,0.5351215144545662
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=601817919)",world,ego_car,-50.22065059882255,-91.35261545137095,0.0,0.0,0.0,-0.844258442698681,0.5359362666698326
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=611768406)",world,ego_car,-50.29176039998847,-91.49469781748721,0.0,0.0,0.0,-0.8437367395550873,0.536757221027301
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=621999880)",world,ego_car,-50.36241729562491,-91.6357725122537,0.0,0.0,0.0,-0.8434641628472972,0.5371854484182425
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=631857000)",world,ego_car,-50.43261656600288,-91.77579299813004,0.0,0.0,0.0,-0.8432901658236632,0.5374585530299978
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=641719378)",world,ego_car,-50.502334666699,-91.9148132012607,0.0,0.0,0.0,-0.8432871182981359,0.5374633346679811
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=651947127)",world,ego_car,-50.57346563714069,-92.05697921291896,0.0,0.0,0.0,-0.8434614406414451,0.5371897226781782
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=662254095)",world,ego_car,-50.646004342942675,-92.20008802025866,0.0,0.0,0.0,-0.8435369508576668,0.5370711429017113
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=672152637)",world,ego_car,-50.714545087778596,-92.3361860202937,0.0,0.0,0.0,-0.8435182620908757,0.5371004948044535
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=682726409)",world,ego_car,-50.78250299531304,-92.47112549213348,0.0,0.0,0.0,-0.8433861629976214,0.5373079006157921
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=691845610)",world,ego_car,-50.849793380584025,-92.6046487691258,0.0,0.0,0.0,-0.8430690655312935,0.537805309330609
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=702600912)",world,ego_car,-50.91633087444706,-92.73677894135335,0.0,0.0,0.0,-0.8425396858883248,0.5386342708213091
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=712017903)",world,ego_car,-50.98239749152997,-92.86756920998441,0.0,0.0,0.0,-0.8419818729125724,0.5395058161749849
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=722083916)",world,ego_car,-50.983026976110644,-93.03766112897388,0.0,0.0,0.0,-0.8425008417711551,0.5386950265362536
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=732842147)",world,ego_car,-51.04829452140002,-93.16765114883097,0.0,0.0,0.0,-0.8420876642967425,0.5393406767890372
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=742021019)",world,ego_car,-51.11321105157513,-93.29673221966245,0.0,0.0,0.0,-0.841826649526649,0.5397479894791055
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=752213280)",world,ego_car,-51.1776922529623,-93.4249137456789,0.0,0.0,0.0,-0.8417587038770024,0.5398539473295617
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=761916485)",world,ego_car,-51.24180094379493,-93.55217385779748,0.0,0.0,0.0,-0.8419796815467724,0.5395092361233458
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=772084448)",world,ego_car,-51.30527726176633,-93.67869522688801,0.0,0.0,0.0,-0.8423427164002794,0.5389422493434696
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=782167641)",world,ego_car,-51.36825978373588,-93.80445706859862,0.0,0.0,0.0,-0.842679621397684,0.5384153189509525
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=791792057)",world,ego_car,-51.430631922740005,-93.9294268263535,0.0,0.0,0.0,-0.8429529966140613,0.5379872168549865
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=802020466)",world,ego_car,-51.49231301173534,-94.05354983975398,0.0,0.0,0.0,-0.842991306452837,0.537927185820664
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=812057845)",world,ego_car,-51.55325730863368,-94.17659180886449,0.0,0.0,0.0,-0.8428595481537281,0.5381336098833572
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=822159954)",world,ego_car,-51.61345931082413,-94.29843622002969,0.0,0.0,0.0,-0.8426721903301599,0.5384269492179703
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=832168311)",world,ego_car,-51.67308990597677,-94.41919191841777,0.0,0.0,0.0,-0.8424786033952463,0.5387298050239985
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=841876727)",world,ego_car,-51.73216598485357,-94.53894485116876,0.0,0.0,0.0,-0.8422279265494227,0.5391216186912378
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=851777908)",world,ego_car,-51.790791265577,-94.6577684811037,0.0,0.0,0.0,-0.8416469668946679,0.5400281317829713
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=862043602)",world,ego_car,-51.85231827078865,-94.78189014788066,0.0,0.0,0.0,-0.841121807566894,0.5408457310873416
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=871770274)",world,ego_car,-51.910282538279574,-94.89918818258404,0.0,0.0,0.0,-0.8407767293121915,0.5413820198779177
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=882583746)",world,ego_car,-51.96804450656264,-95.01579582767009,0.0,0.0,0.0,-0.8407789652737387,0.541378547370711
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=891843510)",world,ego_car,-52.02581157242436,-95.13161103303595,0.0,0.0,0.0,-0.8408390410549411,0.5412852363013488
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=901765226)",world,ego_car,-52.083354632252764,-95.24671479891417,0.0,0.0,0.0,-0.8411195003207347,0.5408493192934588
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=912553851)",world,ego_car,-52.107797724614464,-95.44941860482473,0.0,0.0,0.0,-0.8425949610238761,0.5385477988602061
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=921842476)",world,ego_car,-52.16431105112316,-95.56436756677348,0.0,0.0,0.0,-0.8426029180387321,0.5385353493621506
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=931759446)",world,ego_car,-52.220057075881506,-95.67817339940713,0.0,0.0,0.0,-0.8425351865074194,0.5386413087546371
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=942093694)",world,ego_car,-52.27502897298856,-95.79081031573982,0.0,0.0,0.0,-0.8418684047816826,0.5396828596781127
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=952422911)",world,ego_car,-52.32957112369463,-95.90225913465937,0.0,0.0,0.0,-0.8411026623631339,0.540875504497706
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=961841756)",world,ego_car,-52.38389894320619,-96.01257722455244,0.0,0.0,0.0,-0.840448942651765,0.5418907406438411
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=972208040)",world,ego_car,-52.43797540696404,-96.12189750109579,0.0,0.0,0.0,-0.8398508753177006,0.5428171950372356
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=982039199)",world,ego_car,-52.49178635406069,-96.23023953063131,0.0,0.0,0.0,-0.8397836774925426,0.5429211499077019
"builtin_interfaces.msg.Time(sec=1751478265, nanosec=992100007)",world,ego_car,-52.54527161504362,-96.33774074537853,0.0,0.0,0.0,-0.8401882668581412,0.5422948240891787
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=1761636)",world,ego_car,-52.59832805893537,-96.4445784184404,0.0,0.0,0.0,-0.8406854963436277,0.541523680218574
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=12213940)",world,ego_car,-52.65094338598148,-96.55088786019846,0.0,0.0,0.0,-0.8412739067765392,0.5406091136643362
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=21811102)",world,ego_car,-52.70312692510496,-96.65664515959092,0.0,0.0,0.0,-0.8415593922519808,0.5401645946491467
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=31803326)",world,ego_car,-52.75485265647547,-96.76157132817121,0.0,0.0,0.0,-0.8415695396271432,0.5401487850321969
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=42178807)",world,ego_car,-52.80606659824252,-96.86556087155793,0.0,0.0,0.0,-0.8415110868921631,0.5402398454738141
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=52135854)",world,ego_car,-52.856751701772936,-96.9685820324559,0.0,0.0,0.0,-0.8414531628120298,0.5403300609753559
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=61769703)",world,ego_car,-52.90689489813674,-97.07064161801887,0.0,0.0,0.0,-0.8413634201088159,0.5404697912953103
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=71782634)",world,ego_car,-52.956471894637204,-97.17175350043996,0.0,0.0,0.0,-0.840776216112653,0.5413828168858792
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=81801730)",world,ego_car,-53.005551232265034,-97.27171629015285,0.0,0.0,0.0,-0.8399936266510745,0.5425962653627239
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=92303933)",world,ego_car,-53.054371002200945,-97.37066751627394,0.0,0.0,0.0,-0.8392802114047367,0.5436991141655656
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=102048054)",world,ego_car,-53.103030466584165,-97.46860684746346,0.0,0.0,0.0,-0.8386829224569312,0.544620010263212
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=112323097)",world,ego_car,-53.15154198910167,-97.56570437222587,0.0,0.0,0.0,-0.8381908020001235,0.5453770983845854
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=122360741)",world,ego_car,-53.17295795636374,-97.75444218967603,0.0,0.0,0.0,-0.8391761186554632,0.5438597630624573
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=131855502)",world,ego_car,-53.221396640467,-97.85158021366537,0.0,0.0,0.0,-0.8389192038077576,0.5442559779024554
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=141853259)",world,ego_car,-53.26970242036778,-97.94789946344672,0.0,0.0,0.0,-0.8388376984292162,0.5443815901497546
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=151812392)",world,ego_car,-53.31770026098903,-98.04355447913673,0.0,0.0,0.0,-0.838923524737187,0.5442493175397966
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=161982200)",world,ego_car,-53.365369844824095,-98.13834595943544,0.0,0.0,0.0,-0.8389198371047778,0.5442550017336483
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=172163927)",world,ego_car,-53.41271784376946,-98.23217651254194,0.0,0.0,0.0,-0.8388474271376426,0.544366598887696
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=182062765)",world,ego_car,-53.45968800315381,-98.32507751311275,0.0,0.0,0.0,-0.838620356003644,0.5447163468231161
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=192019972)",world,ego_car,-53.50608962670158,-98.41680565612494,0.0,0.0,0.0,-0.838340182059904,0.5451474471588095
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=202534296)",world,ego_car,-53.55184572983942,-98.50728992662683,0.0,0.0,0.0,-0.8379493335655632,0.545748031949753
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=212160027)",world,ego_car,-53.59701104408135,-98.5965756067906,0.0,0.0,0.0,-0.8375148450340774,0.5464145718660377
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=221905233)",world,ego_car,-53.64180478088086,-98.68467602815808,0.0,0.0,0.0,-0.836996121479007,0.547208819948198
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=232585988)",world,ego_car,-53.6862498866365,-98.7717651601148,0.0,0.0,0.0,-0.8368347502471082,0.5474555696847557
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=241916033)",world,ego_car,-53.73036046329268,-98.85801838974,0.0,0.0,0.0,-0.8367858132968656,0.5475303668885436
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=251853973)",world,ego_car,-53.77397614369622,-98.9435406751753,0.0,0.0,0.0,-0.8369221091671012,0.5473220105087049
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=261809482)",world,ego_car,-53.81687897772061,-99.02827747085287,0.0,0.0,0.0,-0.8372870826986458,0.5467635148270146
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=271786489)",world,ego_car,-53.86278865423988,-99.1196050070395,0.0,0.0,0.0,-0.8377358619231509,0.5460756592706504
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=281878931)",world,ego_car,-53.90702013789513,-99.20755285092399,0.0,0.0,0.0,-0.8382046607001101,0.5453557983377579
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=291880041)",world,ego_car,-53.94980305839141,-99.29274335009673,0.0,0.0,0.0,-0.8385823125467986,0.5447749123111888
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=302233347)",world,ego_car,-53.99212153741151,-99.37723743359129,0.0,0.0,0.0,-0.8387271454318791,0.5445519034175637
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=311844859)",world,ego_car,-54.029199712055686,-99.58918812306531,0.0,0.0,0.0,-0.8400239497593167,0.5425493192611685
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=322178111)",world,ego_car,-54.07017428046052,-99.67179203069621,0.0,0.0,0.0,-0.8396591201512071,0.543113765197404
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=332159181)",world,ego_car,-54.109750276816875,-99.75148423847219,0.0,0.0,0.0,-0.8392319849387565,0.5437735516331726
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=341887234)",world,ego_car,-54.14865000941133,-99.82976681391969,0.0,0.0,0.0,-0.8386714975987204,0.5446376034718128
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=351843103)",world,ego_car,-54.18719544169884,-99.90672718216962,0.0,0.0,0.0,-0.838029848254016,0.5456243886002081
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=362192402)",world,ego_car,-54.22544919880359,-99.98261073144785,0.0,0.0,0.0,-0.8376016849328073,0.5462814452255564
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=372839626)",world,ego_car,-54.263373267931826,-100.05747641575731,0.0,0.0,0.0,-0.8375461921302647,0.5463665217123885
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=381849393)",world,ego_car,-54.300897824671374,-100.1314245930515,0.0,0.0,0.0,-0.8378772422139593,0.5458587060585647
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=391842757)",world,ego_car,-54.33796278292882,-100.20458866630383,0.0,0.0,0.0,-0.8383306208666954,0.5451621502977451
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=401812497)",world,ego_car,-54.37452675327119,-100.27700877663676,0.0,0.0,0.0,-0.838784388274481,0.5444637269708654
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=412026181)",world,ego_car,-54.41060391170287,-100.34871408707573,0.0,0.0,0.0,-0.838925738303623,0.5442459054616038
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=421995687)",world,ego_car,-54.44596724345098,-100.41975901670546,0.0,0.0,0.0,-0.8387484256576565,0.5445191258870555
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=431978048)",world,ego_car,-54.48091758015313,-100.49003253695422,0.0,0.0,0.0,-0.8384322223425177,0.5450058793607524
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=441667176)",world,ego_car,-54.515636981913055,-100.55945331818984,0.0,0.0,0.0,-0.8381273880491233,0.5454745469790082
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=451816584)",world,ego_car,-54.55007789035298,-100.6280110908758,0.0,0.0,0.0,-0.8378258459595985,0.5459375896950888
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=462140388)",world,ego_car,-54.584012640898514,-100.69561317506744,0.0,0.0,0.0,-0.8374435266055426,0.546523869329119
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=472095580)",world,ego_car,-54.61745855668235,-100.76207883382668,0.0,0.0,0.0,-0.8370390017319694,0.5471432258372101
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=482007585)",world,ego_car,-54.65025786663234,-100.82743027521958,0.0,0.0,0.0,-0.8363604831691314,0.548179844752703
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=491909439)",world,ego_car,-54.682551300155936,-100.89173861668235,0.0,0.0,0.0,-0.8355913451795915,0.5493515303163911
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=502362894)",world,ego_car,-54.71460191084327,-100.95499853439767,0.0,0.0,0.0,-0.8349022131046059,0.5503983053689676
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=512020879)",world,ego_car,-54.752210267009644,-101.15823752476263,0.0,0.0,0.0,-0.8362601501127043,0.5483328928064387
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=522833186)",world,ego_car,-54.78425507330637,-101.22132029850843,0.0,0.0,0.0,-0.8364476727646311,0.5480467961101795
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=531837306)",world,ego_car,-54.816074812849436,-101.28455441794266,0.0,0.0,0.0,-0.8370982587847052,0.5470525615876547
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=542306860)",world,ego_car,-54.84736424314196,-101.34689896201714,0.0,0.0,0.0,-0.8377682667752516,0.546025943691681
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=552055847)",world,ego_car,-54.87839638408985,-101.40907321134178,0.0,0.0,0.0,-0.8381915139176411,0.5453760042360252
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=561741446)",world,ego_car,-54.91129106035517,-101.47557518522748,0.0,0.0,0.0,-0.8382739333479337,0.5452493123969843
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=572007662)",world,ego_car,-54.942970496258354,-101.53974572272391,0.0,0.0,0.0,-0.8378769860800044,0.545859099216536
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=582242957)",world,ego_car,-54.97336739470587,-101.6012230359096,0.0,0.0,0.0,-0.8372837121662883,0.5467686762617628
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=592085067)",world,ego_car,-55.003239385410055,-101.66153367028319,0.0,0.0,0.0,-0.8366786259904032,0.5476941453136149
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=601945007)",world,ego_car,-55.032174703277654,-101.71977375268933,0.0,0.0,0.0,-0.8360120745030963,0.5487110453463001
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=611853478)",world,ego_car,-55.06079515084219,-101.77726047084123,0.0,0.0,0.0,-0.8353676703761336,0.5496916001635385
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=622883160)",world,ego_car,-55.08920500851697,-101.83417744763854,0.0,0.0,0.0,-0.8349301221375515,0.55035596766763
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=632195305)",world,ego_car,-55.11723811514031,-101.89023149717674,0.0,0.0,0.0,-0.8345574287346506,0.5509209545332334
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=642082036)",world,ego_car,-55.14415254155478,-101.94378336406638,0.0,0.0,0.0,-0.834477736741488,0.5510416562137603
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=652346655)",world,ego_car,-55.17025507285996,-101.99560982929897,0.0,0.0,0.0,-0.8344987754627363,0.5510097946054985
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=662147504)",world,ego_car,-55.19524319077438,-102.04502850427006,0.0,0.0,0.0,-0.8345742094963106,0.5508955335121247
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=671832777)",world,ego_car,-55.21970348479613,-102.09342564443538,0.0,0.0,0.0,-0.8346336674619282,0.5508054476301514
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=683045342)",world,ego_car,-55.243858606582435,-102.14136643774843,0.0,0.0,0.0,-0.8346074828167507,0.5508451230847807
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=691755123)",world,ego_car,-55.26725777810332,-102.18774288888021,0.0,0.0,0.0,-0.8344654971372263,0.5510601909841808
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=701847412)",world,ego_car,-55.29073719362898,-102.23443204328818,0.0,0.0,0.0,-0.8342073506449483,0.5514509009240409
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=712146408)",world,ego_car,-55.3135863245523,-102.27986103500054,0.0,0.0,0.0,-0.8339485730721287,0.5518421671736955
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=721797306)",world,ego_car,-55.336052846027265,-102.32459033565259,0.0,0.0,0.0,-0.8336443769776202,0.552301595809387
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=731799654)",world,ego_car,-55.35796333845018,-102.36822015343566,0.0,0.0,0.0,-0.8332081076542839,0.552959536800992
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=741804559)",world,ego_car,-55.380108873075145,-102.4124478103232,0.0,0.0,0.0,-0.8326209355760248,0.5538432789521827
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=752147592)",world,ego_car,-55.40198627287713,-102.4560937370004,0.0,0.0,0.0,-0.8319145310117481,0.5549037872383853
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=762552823)",world,ego_car,-55.423629312534544,-102.49919484431071,0.0,0.0,0.0,-0.8310346338330473,0.55622067326734
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=771794320)",world,ego_car,-55.444954772132334,-102.54145944095636,0.0,0.0,0.0,-0.8301672229762433,0.5575144678803525
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=782357216)",world,ego_car,-55.46598125075107,-102.5829071059392,0.0,0.0,0.0,-0.8295334218636876,0.5584570726663969
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=791966131)",world,ego_car,-55.48679089041447,-102.623787439685,0.0,0.0,0.0,-0.8289908726382899,0.5592621327091677
"builtin_interfaces.msg.Time(sec=1751478266, nanosec=801908198)",world,ego_car,-55.50716744856755,-102.66361714059154,0.0,0.0,0.0,-0.8287967095656315,0.559549831751545
