stamp,latitude,longitude,altitude,status,service,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_9,position_covariance_type
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=150316704)",36.58542370174624,-121.7496429116228,234.8238330744207,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=160318240)",36.585425387999315,-121.74964276911942,234.79793320503086,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=170318496)",36.585427076522514,-121.74964262285732,234.77139458432794,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=180317216)",36.5854287666547,-121.74964247176786,234.74507476761937,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=190314656)",36.58543045883452,-121.74964231411337,234.71949720848352,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=200315192)",36.585432153021046,-121.74964215189047,234.69360987935215,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=210316448)",36.58543384941302,-121.74964198500719,234.6673246435821,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=220315168)",36.585435547026684,-121.74964181254664,234.6416533421725,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=230312352)",36.58543724589205,-121.74964163601437,234.6160222524777,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=240313144)",36.58543894565388,-121.74964145615058,234.58940328098834,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=250314144)",36.58544064653266,-121.74964127252905,234.5625660046935,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=260312864)",36.58544234743541,-121.74964108436733,234.5361038055271,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=270309560)",36.58544404986905,-121.74964089280985,234.50915750674903,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=280311096)",36.585445754010586,-121.74964069748546,234.48165229242295,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=290309304)",36.58544745997147,-121.74964049780996,234.45473195519298,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=300311840)",36.58544916853624,-121.74964029296856,234.4285161541775,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=310312864)",36.5854508799263,-121.74964008387536,234.4019532520324,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=320314656)",36.58545239153477,-121.7496400208609,234.40672200080007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=330313912)",36.58545410591873,-121.74963980124822,234.38096286635846,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=340316704)",36.58545582223302,-121.74963957661896,234.35524126701057,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=350316704)",36.585457539306596,-121.74963934874519,234.32889800146222,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=360315424)",36.58545925673843,-121.74963911843457,234.3025312339887,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=370315424)",36.585460974551985,-121.7496388852616,234.27673057373613,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=380314400)",36.58546269400259,-121.74963864884336,234.2507783509791,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=390311584)",36.58546441479122,-121.74963840814682,234.22421102970839,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=400313376)",36.58546613725281,-121.7496381612439,234.19765908643603,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=410312376)",36.58546786099656,-121.7496379082448,234.17176545318216,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=420312096)",36.58546958798491,-121.74963765082208,234.1458511473611,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=430308280)",36.58547131706613,-121.74963739153998,234.11942648421973,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=440311072)",36.585473048173554,-121.7496371305825,234.0929470062256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=450311072)",36.585474780647395,-121.74963686692905,234.06697200704366,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=460309792)",36.5854765143729,-121.74963659983706,234.0409473683685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=470305976)",36.585478248994484,-121.74963632919817,234.01423046644777,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=480308512)",36.58547998460336,-121.74963605555205,233.98719446640462,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=490311328)",36.58548172044271,-121.74963577838265,233.96046630106866,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=500310560)",36.58548345753172,-121.74963549703226,233.93389730714262,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=510314144)",36.58548519658956,-121.74963521313754,233.90693591348827,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=520315680)",36.58548675187522,-121.74963507211298,233.91043564211577,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=530316192)",36.58548849424315,-121.74963478315695,233.8838816313073,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=540314912)",36.58549023887286,-121.74963448953629,233.85797218140215,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=550312352)",36.58549198590685,-121.74963419226745,233.831981417723,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=560314144)",36.58549373498009,-121.74963389070113,233.80570759810507,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=570315448)",36.58549548519502,-121.74963358623138,233.7795967394486,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=580316960)",36.58549723700092,-121.74963327838648,233.75390702765435,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=590313400)",36.58549898986942,-121.74963296807564,233.72816648241132,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=600320544)",36.58550074478984,-121.74963265507051,233.7018927047029,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=610320800)",36.58550250042362,-121.7496323405347,233.6753137288615,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=620319520)",36.58550425737486,-121.74963202386773,233.6489138379693,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=630316960)",36.585506016089816,-121.74963170428185,233.62282276712358,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=640317496)",36.58550777689849,-121.74963138261637,233.59661338850856,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=650318496)",36.585509540261185,-121.74963105876043,233.57007284183055,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=660317472)",36.58551130583578,-121.74963073387005,233.54352441057563,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=670313912)",36.58551307290482,-121.74963040672806,233.51742365024984,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=680316448)",36.58551484263285,-121.74963007791685,233.49176868796349,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=690316704)",36.58551661413634,-121.74962974725993,233.46605704072863,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=700315424)",36.585518387429616,-121.74962941512774,233.43993413820863,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=710319008)",36.5855201620564,-121.74962908133382,233.4135082345456,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=720320800)",36.585521753413516,-121.7496288830467,233.41729345545173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=730320800)",36.5855235301023,-121.74962854503461,233.39133422169834,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=740319520)",36.58552530889724,-121.74962820517587,233.36535518895835,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=750316960)",36.58552709027789,-121.7496278644351,233.33910416904837,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=760318496)",36.58552887381558,-121.74962752355839,233.3126047765836,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=770319008)",36.58553065957862,-121.74962718169691,233.28630729950964,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=780317728)",36.585532447226115,-121.74962683847009,233.26042096409947,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=790313912)",36.58553423697783,-121.74962649233116,233.23499882686883,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=800315704)",36.585536029209564,-121.74962614378317,233.20937453210354,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=810316960)",36.5855378236459,-121.74962579489235,233.18330100737512,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=820314168)",36.5855396198387,-121.7496254462585,233.15699132625014,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=830312608)",36.585541417663244,-121.74962509745716,233.13084014784545,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=840313400)",36.58554321695084,-121.749624748533,233.10513094533235,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=850314656)",36.58554501848017,-121.74962439552917,233.0795228201896,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=860313376)",36.5855468220421,-121.74962404278418,233.05376151949167,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=870309816)",36.58554862956602,-121.74962368996279,233.02781487628818,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=880312352)",36.58555043725551,-121.7496233376892,233.001366218552,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=890313376)",36.585552247544015,-121.74962298442084,232.97509550862014,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=900312096)",36.5855540599839,-121.74962263028966,232.94900226220489,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=910315680)",36.585555873808424,-121.74962227295573,232.92352827638388,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=920317472)",36.585557533356685,-121.74962203412547,232.92805689759552,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=930316472)",36.58555935292161,-121.74962167662704,232.90250967163593,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=940316192)",36.58556117574542,-121.74962131976056,232.87677474226803,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=950312632)",36.58556299967892,-121.74962096371956,232.85074612963945,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=960315168)",36.58556482614788,-121.74962060834643,232.8246350446716,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=970315680)",36.58556665499183,-121.74962025153755,232.79884937405586,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=980315168)",36.58556848441205,-121.74961989392473,232.77273254934698,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=990311352)",36.58557031737222,-121.7496195333126,232.7475863713771,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=313144)",36.58557215287152,-121.74961917253401,232.7219092445448,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=10314400)",36.585573991471364,-121.74961881169939,232.69624560233206,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=20313120)",36.58557583380934,-121.74961845244871,232.67082828190178,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=30310816)",36.585577678942634,-121.7496180946723,232.6450381865725,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=40312352)",36.58557952649709,-121.74961773781862,232.61940285097808,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=50312608)",36.58558137691325,-121.74961738174336,232.59392910264432,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=60311864)",36.58558322920012,-121.74961702438974,232.56862628553063,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=70310304)",36.585585084195834,-121.74961666464584,232.54322507232428,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=80311840)",36.58558694035237,-121.74961630613979,232.51791131775826,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=90311840)",36.5855888020912,-121.74961594556193,232.49286161083728,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=100309816)",36.585590664624256,-121.74961558807911,232.46736558526754,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=110314400)",36.5855925299087,-121.74961523412436,232.44183709006757,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=120315936)",36.585594220553666,-121.7496149803471,232.4457603711635,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=130315192)",36.58559609322144,-121.74961462726625,232.42026647366583,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=140313912)",36.58559796933296,-121.74961427500283,232.3948201201856,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=150312352)",36.58559984855097,-121.7496139222844,232.36944754514843,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=160314144)",36.58560173055983,-121.7496135694743,232.3442018032074,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=170314144)",36.58560361473521,-121.74961321636074,232.31897129304707,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=180314912)",36.585605502354746,-121.74961286437751,232.29399254266173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=190311840)",36.58560739289537,-121.74961251431738,232.2691471502185,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=200313632)",36.585609287407024,-121.74961216724726,232.24452282022685,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=210313888)",36.5856111852607,-121.74961182125435,232.2199342949316,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=220311608)",36.585613087286006,-121.74961147748989,232.19549277145416,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=230309048)",36.5856149930111,-121.74961113421477,232.17097197659314,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=240310584)",36.58561690347847,-121.7496107928198,232.146424876526,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=250308768)",36.585618817416126,-121.74961045286688,232.1217000335455,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=260310560)",36.58562073525031,-121.74961011457872,232.09674527309835,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=270309560)",36.58562265620131,-121.7496097782104,232.0716004697606,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=280308024)",36.58562458124949,-121.74960944441014,232.0462386375293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=290305208)",36.58562650988827,-121.74960911349312,232.02073316276073,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=300305184)",36.58562844266433,-121.74960878530251,231.99502580799162,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=310308768)",36.58563037959127,-121.74960845854555,231.9692641273141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=320309560)",36.58563210838918,-121.74960821143802,231.97192258108407,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=330307768)",36.58563405269686,-121.74960788705448,231.9461207166314,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=340309560)",36.5856360012436,-121.74960756407376,231.92034210823476,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=350310304)",36.585637954718344,-121.74960724239945,231.8947764793411,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=360308768)",36.58563991309991,-121.74960692424212,231.8694316977635,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=370306208)",36.58564187671848,-121.74960660963585,231.84432699438184,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=380308000)",36.58564384508758,-121.74960629851289,231.81941886339337,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=390307000)",36.58564581839624,-121.74960598915057,231.79462689626962,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=400306720)",36.585647796513804,-121.74960568106303,231.7698923004791,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=410303160)",36.58564977904514,-121.74960537468928,231.7452679798007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=420305696)",36.58565176663084,-121.7496050696346,231.72060707956553,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=430305952)",36.58565375880095,-121.74960476499976,231.69595066271722,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=440304672)",36.585655755626405,-121.749604461265,231.6712078517303,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=450301856)",36.58565775689008,-121.74960415857342,231.6464556613937,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=460302648)",36.58565976324133,-121.74960385886519,231.62175364792347,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=470302904)",36.5856617749705,-121.7496035623687,231.5970770586282,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=480301624)",36.58566379120174,-121.74960326898872,231.57239981926978,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=490299064)",36.58566581240311,-121.74960297850603,231.5477536721155,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=500301600)",36.585667838546364,-121.74960269092519,231.5232099853456,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
"builtin_interfaces.msg.Time(sec=1751478212, nanosec=510302368)",36.58566986908428,-121.7496024048521,231.49865815974772,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
